customer_id,recency,frequency,monetary,avg_transaction,cluster_kmeans,cluster_gmm,segment_name
C00332,2,25,20310550.0,812422.0,0,2,TODO: đặt tên nhóm 0
C00333,62,20,21581750.0,1079087.5,0,2,TODO: đặt tên nhóm 0
C00334,16,21,34320345.0,1634302.142857143,0,2,TODO: đặt tên nhóm 0
C00335,7,16,19052050.0,1190753.125,0,2,TODO: đặt tên nhóm 0
C00336,3,19,20827039.0,1096159.9473684211,0,2,TODO: đặt tên nhóm 0
C00337,11,19,20094600.0,1057610.5263157894,0,2,TODO: đặt tên nhóm 0
C00338,2,23,14602400.0,634886.9565217391,0,2,TODO: đặt tên nhóm 0
C00339,7,13,11557650.0,889050.0,0,2,TODO: đặt tên nhóm 0
C00340,1,23,23514719.0,1022379.0869565217,0,2,TODO: đặt tên nhóm 0
C00341,17,22,20231590.0,919617.7272727273,0,2,TODO: đặt tên nhóm 0
C00342,23,8,11042085.0,1380260.625,3,2,TODO: đặt tên nhóm 3
C00343,6,11,9742950.0,885722.7272727273,0,2,TODO: đặt tên nhóm 0
C00344,3,19,20723750.0,1090723.6842105263,0,2,TODO: đặt tên nhóm 0
C00345,2,15,19234350.0,1282290.0,0,2,TODO: đặt tên nhóm 0
C00346,13,17,19813200.0,1165482.3529411764,0,2,TODO: đặt tên nhóm 0
C00347,33,18,12008600.0,667144.4444444445,0,2,TODO: đặt tên nhóm 0
C00348,26,17,26298400.0,1546964.705882353,0,2,TODO: đặt tên nhóm 0
C00349,27,22,17643650.0,801984.0909090909,0,2,TODO: đặt tên nhóm 0
C00350,5,15,18486450.0,1232430.0,0,2,TODO: đặt tên nhóm 0
C00351,6,27,29434350.0,1090161.111111111,0,2,TODO: đặt tên nhóm 0
C00352,5,30,20404900.0,680163.3333333334,0,2,TODO: đặt tên nhóm 0
C00353,21,24,21046100.0,876920.8333333334,0,2,TODO: đặt tên nhóm 0
C00354,19,18,21926400.0,1218133.3333333333,0,2,TODO: đặt tên nhóm 0
C00355,6,22,16832350.0,765106.8181818182,0,2,TODO: đặt tên nhóm 0
C00356,4,21,27382880.0,1303946.6666666667,0,2,TODO: đặt tên nhóm 0
C00357,34,23,32135269.0,1397185.608695652,0,2,TODO: đặt tên nhóm 0
C00358,1,22,25588800.0,1163127.2727272727,0,2,TODO: đặt tên nhóm 0
C00359,50,25,19117300.0,764692.0,0,2,TODO: đặt tên nhóm 0
C00360,17,24,25524250.0,1063510.4166666667,0,2,TODO: đặt tên nhóm 0
C00361,1,20,17272500.0,863625.0,0,2,TODO: đặt tên nhóm 0
C00362,47,13,12802200.0,984784.6153846154,0,2,TODO: đặt tên nhóm 0
C00363,20,23,19235600.0,836330.4347826086,0,2,TODO: đặt tên nhóm 0
C00364,4,16,13738850.0,858678.125,0,2,TODO: đặt tên nhóm 0
C00365,12,17,15869300.0,933488.2352941176,0,2,TODO: đặt tên nhóm 0
C00366,12,14,27184918.0,1941779.857142857,0,2,TODO: đặt tên nhóm 0
C00367,65,11,8990550.0,817322.7272727273,0,2,TODO: đặt tên nhóm 0
C00368,50,22,21658150.0,984461.3636363636,0,2,TODO: đặt tên nhóm 0
C00369,7,21,15110750.0,719559.5238095238,0,2,TODO: đặt tên nhóm 0
C00370,30,19,14350600.0,755294.7368421053,0,2,TODO: đặt tên nhóm 0
C00371,1,13,13213900.0,1016453.8461538461,0,2,TODO: đặt tên nhóm 0
C00372,1,24,21114200.0,879758.3333333334,0,2,TODO: đặt tên nhóm 0
C00373,9,30,28298011.0,943267.0333333333,0,2,TODO: đặt tên nhóm 0
C00374,39,11,10122700.0,920245.4545454546,0,2,TODO: đặt tên nhóm 0
C00375,9,10,10315250.0,1031525.0,0,2,TODO: đặt tên nhóm 0
C00376,2,25,20752300.0,830092.0,0,2,TODO: đặt tên nhóm 0
C00377,4,15,15469350.0,1031290.0,0,2,TODO: đặt tên nhóm 0
C00378,60,16,30001823.0,1875113.9375,0,2,TODO: đặt tên nhóm 0
C00379,3,15,22534400.0,1502293.3333333333,0,2,TODO: đặt tên nhóm 0
C00380,22,19,20987700.0,1104615.7894736843,0,2,TODO: đặt tên nhóm 0
C00381,37,20,16800050.0,840002.5,0,2,TODO: đặt tên nhóm 0
C00382,9,26,23236450.0,893709.6153846154,0,2,TODO: đặt tên nhóm 0
C00383,7,16,17162000.0,1072625.0,0,2,TODO: đặt tên nhóm 0
C00384,31,15,19237600.0,1282506.6666666667,0,2,TODO: đặt tên nhóm 0
C00385,11,18,14353150.0,797397.2222222222,0,2,TODO: đặt tên nhóm 0
C00386,24,13,11255850.0,865834.6153846154,0,2,TODO: đặt tên nhóm 0
C00387,13,15,11394350.0,759623.3333333334,0,2,TODO: đặt tên nhóm 0
C00388,5,20,30249702.0,1512485.1,0,2,TODO: đặt tên nhóm 0
C00389,5,16,17580550.0,1098784.375,0,2,TODO: đặt tên nhóm 0
C00390,48,19,15004300.0,789700.0,0,2,TODO: đặt tên nhóm 0
C00391,14,18,16410400.0,911688.8888888889,0,2,TODO: đặt tên nhóm 0
C00392,21,18,11869300.0,659405.5555555555,0,2,TODO: đặt tên nhóm 0
C00393,6,15,11340300.0,756020.0,0,2,TODO: đặt tên nhóm 0
C00394,20,22,17975107.0,817050.3181818182,0,2,TODO: đặt tên nhóm 0
C00395,60,14,18512700.0,1322335.7142857143,0,2,TODO: đặt tên nhóm 0
C00396,3,19,15683850.0,825465.7894736842,0,2,TODO: đặt tên nhóm 0
C00397,22,20,24879692.176480502,1243984.6088240251,0,2,TODO: đặt tên nhóm 0
C00398,58,10,13432550.0,1343255.0,0,2,TODO: đặt tên nhóm 0
C00399,15,25,32526336.0,1301053.44,0,2,TODO: đặt tên nhóm 0
C00400,30,22,17371400.0,789609.0909090909,0,2,TODO: đặt tên nhóm 0
C00401,24,15,12522850.0,834856.6666666666,0,2,TODO: đặt tên nhóm 0
C00402,11,18,13695350.0,760852.7777777778,0,2,TODO: đặt tên nhóm 0
C00403,16,18,15328500.0,851583.3333333334,0,2,TODO: đặt tên nhóm 0
C00404,3,20,20842800.0,1042140.0,0,2,TODO: đặt tên nhóm 0
C00405,12,21,26159600.0,1245695.238095238,0,2,TODO: đặt tên nhóm 0
C00406,1,18,21689600.0,1204977.7777777778,0,2,TODO: đặt tên nhóm 0
C00407,33,16,12725850.0,795365.625,0,2,TODO: đặt tên nhóm 0
C00408,17,10,12538050.0,1253805.0,0,2,TODO: đặt tên nhóm 0
C00409,18,24,18104050.0,754335.4166666666,0,2,TODO: đặt tên nhóm 0
C00410,33,14,11052900.0,789492.8571428572,0,2,TODO: đặt tên nhóm 0
C00411,41,17,20200250.0,1188250.0,0,2,TODO: đặt tên nhóm 0
C00412,3,22,41414532.0,1882478.7272727273,0,2,TODO: đặt tên nhóm 0
C00413,41,20,22145700.0,1107285.0,0,2,TODO: đặt tên nhóm 0
C00414,23,15,7976500.0,531766.6666666666,0,2,TODO: đặt tên nhóm 0
C00415,4,12,13609100.0,1134091.6666666667,0,2,TODO: đặt tên nhóm 0
C00416,1,20,28030871.0,1401543.55,0,2,TODO: đặt tên nhóm 0
C00417,8,20,18001400.0,900070.0,0,2,TODO: đặt tên nhóm 0
C00418,24,16,23883250.0,1492703.125,0,2,TODO: đặt tên nhóm 0
C00419,20,16,12339900.0,771243.75,0,2,TODO: đặt tên nhóm 0
C00420,13,21,26730200.0,1272866.6666666667,0,2,TODO: đặt tên nhóm 0
C00421,20,13,12282700.0,944823.0769230769,0,2,TODO: đặt tên nhóm 0
C00422,1,22,14924650.0,678393.1818181818,0,2,TODO: đặt tên nhóm 0
C00423,4,23,22851700.0,993552.1739130435,0,2,TODO: đặt tên nhóm 0
C00424,17,26,25614650.0,985178.8461538461,0,2,TODO: đặt tên nhóm 0
C00425,78,8,10863150.0,1357893.75,3,1,TODO: đặt tên nhóm 3
C00426,1,20,24407752.0,1220387.6,0,2,TODO: đặt tên nhóm 0
C00427,2,22,18427000.0,837590.9090909091,0,2,TODO: đặt tên nhóm 0
C00428,20,14,10244050.0,731717.8571428572,0,2,TODO: đặt tên nhóm 0
C00429,29,21,16932050.0,806288.0952380953,0,2,TODO: đặt tên nhóm 0
C00430,36,20,18266600.0,913330.0,0,2,TODO: đặt tên nhóm 0
C00431,3,25,22474900.0,898996.0,0,2,TODO: đặt tên nhóm 0
C00432,6,18,20454200.0,1136344.4444444445,0,2,TODO: đặt tên nhóm 0
C00433,34,12,6535850.0,544654.1666666666,2,2,TODO: đặt tên nhóm 2
C00434,9,14,20572950.0,1469496.4285714286,0,2,TODO: đặt tên nhóm 0
C00435,33,15,14054900.0,936993.3333333334,0,2,TODO: đặt tên nhóm 0
C00436,23,20,32964612.0,1648230.6,0,2,TODO: đặt tên nhóm 0
C00437,4,11,9078300.0,825300.0,0,2,TODO: đặt tên nhóm 0
C00438,5,6,11682000.0,1947000.0,3,1,TODO: đặt tên nhóm 3
C00439,5,16,15597050.0,974815.625,0,2,TODO: đặt tên nhóm 0
C00440,2,13,16028100.0,1232930.7692307692,0,2,TODO: đặt tên nhóm 0
C00441,52,14,12435600.0,888257.1428571428,0,2,TODO: đặt tên nhóm 0
C00442,4,16,23312394.0,1457024.625,0,2,TODO: đặt tên nhóm 0
C00443,3,16,12168750.0,760546.875,0,2,TODO: đặt tên nhóm 0
C00444,35,14,13649850.0,974989.2857142857,0,2,TODO: đặt tên nhóm 0
C00445,1,22,16859000.0,766318.1818181818,0,2,TODO: đặt tên nhóm 0
C00446,12,23,25442550.0,1106197.8260869565,0,2,TODO: đặt tên nhóm 0
C00447,16,17,13169200.0,774658.8235294118,0,2,TODO: đặt tên nhóm 0
C00448,44,12,11473400.0,956116.6666666666,0,2,TODO: đặt tên nhóm 0
C00449,2,20,10858650.0,542932.5,0,2,TODO: đặt tên nhóm 0
C00450,42,12,10385450.0,865454.1666666666,0,2,TODO: đặt tên nhóm 0
C00451,119,13,13109600.0,1008430.7692307692,0,1,TODO: đặt tên nhóm 0
C00452,27,18,13567650.0,753758.3333333334,0,2,TODO: đặt tên nhóm 0
C00453,1,14,13481950.0,962996.4285714285,0,2,TODO: đặt tên nhóm 0
C00454,19,17,19926750.0,1172161.7647058824,0,2,TODO: đặt tên nhóm 0
C00455,20,20,13805250.0,690262.5,0,2,TODO: đặt tên nhóm 0
C00456,33,24,29124100.0,1213504.1666666667,0,2,TODO: đặt tên nhóm 0
C00457,7,17,21605400.0,1270905.8823529412,0,2,TODO: đặt tên nhóm 0
C00458,7,18,27924441.0,1551357.8333333333,0,2,TODO: đặt tên nhóm 0
C00459,25,15,9553700.0,636913.3333333334,0,2,TODO: đặt tên nhóm 0
C00460,32,20,27186631.0,1359331.55,0,2,TODO: đặt tên nhóm 0
C00461,31,15,10798100.0,719873.3333333334,0,2,TODO: đặt tên nhóm 0
C00462,36,20,23925450.0,1196272.5,0,2,TODO: đặt tên nhóm 0
C00463,24,14,14107679.0,1007691.3571428572,0,2,TODO: đặt tên nhóm 0
C00464,8,24,24444700.0,1018529.1666666666,0,2,TODO: đặt tên nhóm 0
C00465,67,12,13744350.0,1145362.5,0,2,TODO: đặt tên nhóm 0
C00466,31,19,16541500.0,870605.2631578947,0,2,TODO: đặt tên nhóm 0
C00467,11,18,18621850.0,1034547.2222222222,0,2,TODO: đặt tên nhóm 0
C00468,27,17,12158050.0,715179.4117647059,0,2,TODO: đặt tên nhóm 0
C00469,65,17,18550556.0,1091209.1764705882,0,2,TODO: đặt tên nhóm 0
C00470,24,10,4712900.0,471290.0,2,2,TODO: đặt tên nhóm 2
C00471,1,15,9939852.0,662656.8,0,2,TODO: đặt tên nhóm 0
C00472,11,16,21022050.0,1313878.125,0,2,TODO: đặt tên nhóm 0
C00473,44,18,12620050.0,701113.8888888889,0,2,TODO: đặt tên nhóm 0
C00474,5,26,25761050.0,990809.6153846154,0,2,TODO: đặt tên nhóm 0
C00475,3,14,8654500.0,618178.5714285715,0,2,TODO: đặt tên nhóm 0
C00476,12,18,14821700.0,823427.7777777778,0,2,TODO: đặt tên nhóm 0
C00477,26,16,17511900.0,1094493.75,0,2,TODO: đặt tên nhóm 0
C00478,5,25,26178050.0,1047122.0,0,2,TODO: đặt tên nhóm 0
C00479,65,18,27758599.0,1542144.388888889,0,2,TODO: đặt tên nhóm 0
C00480,25,11,16331500.0,1484681.8181818181,0,2,TODO: đặt tên nhóm 0
C00481,51,14,12066150.0,861867.8571428572,0,2,TODO: đặt tên nhóm 0
C00482,9,19,17692000.0,931157.8947368421,0,2,TODO: đặt tên nhóm 0
C00483,21,17,14641400.0,861258.8235294118,0,2,TODO: đặt tên nhóm 0
C00484,23,15,12930000.0,862000.0,0,2,TODO: đặt tên nhóm 0
C00485,31,12,13057000.0,1088083.3333333333,0,2,TODO: đặt tên nhóm 0
C00486,20,12,10215550.0,851295.8333333334,0,2,TODO: đặt tên nhóm 0
C00487,15,15,13342300.0,889486.6666666666,0,2,TODO: đặt tên nhóm 0
C00488,4,16,16256599.0,1016037.4375,0,2,TODO: đặt tên nhóm 0
C00489,4,15,11904600.0,793640.0,0,2,TODO: đặt tên nhóm 0
C00490,4,13,14804100.0,1138776.923076923,0,2,TODO: đặt tên nhóm 0
C00491,32,16,28535728.0,1783483.0,0,2,TODO: đặt tên nhóm 0
C00492,15,16,24718450.0,1544903.125,0,2,TODO: đặt tên nhóm 0
C00493,32,17,16957350.0,997491.1764705882,0,2,TODO: đặt tên nhóm 0
C00494,15,20,19213200.0,960660.0,0,2,TODO: đặt tên nhóm 0
C00495,17,18,42313445.0,2350746.9444444445,0,2,TODO: đặt tên nhóm 0
C00496,6,13,17000750.0,1307750.0,0,2,TODO: đặt tên nhóm 0
C00497,18,19,44651997.0,2350105.1052631577,0,2,TODO: đặt tên nhóm 0
C00498,29,21,27996550.0,1333169.0476190476,0,2,TODO: đặt tên nhóm 0
C00499,18,16,13973050.0,873315.625,0,2,TODO: đặt tên nhóm 0
C00500,22,13,12992050.0,999388.4615384615,0,2,TODO: đặt tên nhóm 0
C00501,25,10,9842200.0,984220.0,0,2,TODO: đặt tên nhóm 0
C00502,7,17,16707500.0,982794.1176470588,0,2,TODO: đặt tên nhóm 0
C00503,1,21,20883442.0,994449.619047619,0,2,TODO: đặt tên nhóm 0
C00504,49,16,17613900.0,1100868.75,0,2,TODO: đặt tên nhóm 0
C00505,1,12,7775550.0,647962.5,0,2,TODO: đặt tên nhóm 0
C00506,5,12,23690976.65232857,1974248.054360714,0,2,TODO: đặt tên nhóm 0
C00507,18,11,9109400.0,828127.2727272727,0,2,TODO: đặt tên nhóm 0
C00508,18,12,9207600.0,767300.0,0,2,TODO: đặt tên nhóm 0
C00509,3,10,9993450.0,999345.0,0,2,TODO: đặt tên nhóm 0
C00510,26,15,16765450.0,1117696.6666666667,0,2,TODO: đặt tên nhóm 0
C00511,4,11,9266300.0,842390.9090909091,0,2,TODO: đặt tên nhóm 0
C00512,1,14,19234700.0,1373907.142857143,0,2,TODO: đặt tên nhóm 0
C00513,46,10,9695750.0,969575.0,0,2,TODO: đặt tên nhóm 0
C00514,5,19,16946050.0,891897.3684210526,0,2,TODO: đặt tên nhóm 0
C00515,1,24,29201300.0,1216720.8333333333,0,2,TODO: đặt tên nhóm 0
C00516,7,13,21152948.0,1627149.8461538462,0,2,TODO: đặt tên nhóm 0
C00517,5,14,15736550.0,1124039.2857142857,0,2,TODO: đặt tên nhóm 0
C00518,7,15,16543000.0,1102866.6666666667,0,2,TODO: đặt tên nhóm 0
C00519,13,10,10727300.0,1072730.0,0,2,TODO: đặt tên nhóm 0
C00520,5,16,24498331.0,1531145.6875,0,2,TODO: đặt tên nhóm 0
C00521,29,14,27228078.0,1944862.7142857143,0,2,TODO: đặt tên nhóm 0
C00522,4,21,27787333.3274293,1323206.3489252047,0,2,TODO: đặt tên nhóm 0
C00523,47,13,11146550.0,857426.9230769231,0,2,TODO: đặt tên nhóm 0
C00524,13,18,16563500.0,920194.4444444445,0,2,TODO: đặt tên nhóm 0
C00525,70,14,11153200.0,796657.1428571428,0,2,TODO: đặt tên nhóm 0
C00526,20,19,21240900.0,1117942.105263158,0,2,TODO: đặt tên nhóm 0
C00527,10,14,21138600.0,1509900.0,0,2,TODO: đặt tên nhóm 0
C00528,2,15,20121500.0,1341433.3333333333,0,2,TODO: đặt tên nhóm 0
C00529,31,12,8228350.0,685695.8333333334,0,2,TODO: đặt tên nhóm 0
C00530,35,10,11024050.0,1102405.0,0,2,TODO: đặt tên nhóm 0
C00531,54,10,13962850.0,1396285.0,0,2,TODO: đặt tên nhóm 0
C00532,5,18,15932250.0,885125.0,0,2,TODO: đặt tên nhóm 0
C00533,26,15,19250500.0,1283366.6666666667,0,2,TODO: đặt tên nhóm 0
C00534,7,16,32421161.0,2026322.5625,0,2,TODO: đặt tên nhóm 0
C00535,22,14,16557250.0,1182660.7142857143,0,2,TODO: đặt tên nhóm 0
C00536,56,13,8547300.0,657484.6153846154,0,2,TODO: đặt tên nhóm 0
C00537,5,20,12496100.0,624805.0,0,2,TODO: đặt tên nhóm 0
C00538,14,17,15163700.0,891982.3529411765,0,2,TODO: đặt tên nhóm 0
C00539,1,11,9102900.0,827536.3636363636,0,2,TODO: đặt tên nhóm 0
C00540,2,17,25286785.0,1487457.9411764706,0,2,TODO: đặt tên nhóm 0
C00541,30,12,11043350.0,920279.1666666666,0,2,TODO: đặt tên nhóm 0
C00542,28,15,10244750.0,682983.3333333334,0,2,TODO: đặt tên nhóm 0
C00543,11,18,15073700.0,837427.7777777778,0,2,TODO: đặt tên nhóm 0
C00544,8,20,14100200.0,705010.0,0,2,TODO: đặt tên nhóm 0
C00545,3,22,18832800.0,856036.3636363636,0,2,TODO: đặt tên nhóm 0
C00546,73,15,12420150.0,828010.0,0,2,TODO: đặt tên nhóm 0
C00547,4,16,13205155.0,825322.1875,0,2,TODO: đặt tên nhóm 0
C00548,49,12,11869750.0,989145.8333333334,0,2,TODO: đặt tên nhóm 0
C00549,19,16,11387000.0,711687.5,0,2,TODO: đặt tên nhóm 0
C00550,4,16,17972450.0,1123278.125,0,2,TODO: đặt tên nhóm 0
C00551,24,19,19141150.0,1007428.947368421,0,2,TODO: đặt tên nhóm 0
C00552,42,12,14681850.0,1223487.5,0,2,TODO: đặt tên nhóm 0
C00553,14,12,22753908.53476356,1896159.04456363,0,2,TODO: đặt tên nhóm 0
C00554,35,13,16723100.0,1286392.3076923077,0,2,TODO: đặt tên nhóm 0
C00555,5,13,13737350.0,1056719.2307692308,0,2,TODO: đặt tên nhóm 0
C00556,8,16,13517256.0,844828.5,0,2,TODO: đặt tên nhóm 0
C00557,15,11,11295000.0,1026818.1818181818,0,2,TODO: đặt tên nhóm 0
C00558,26,8,8464100.0,1058012.5,2,2,TODO: đặt tên nhóm 2
C00559,4,17,18249750.0,1073514.705882353,0,2,TODO: đặt tên nhóm 0
C00560,2,24,34348650.0,1431193.75,0,2,TODO: đặt tên nhóm 0
C00561,14,11,13605363.0,1236851.1818181819,0,2,TODO: đặt tên nhóm 0
C00562,53,11,7729556.0,702686.9090909091,2,2,TODO: đặt tên nhóm 2
C00563,10,12,17813650.0,1484470.8333333333,0,2,TODO: đặt tên nhóm 0
C00564,33,9,14054913.260280723,1561657.0289200803,0,2,TODO: đặt tên nhóm 0
C00565,9,8,11755450.0,1469431.25,3,2,TODO: đặt tên nhóm 3
C00566,4,19,25929428.0,1364706.7368421052,0,2,TODO: đặt tên nhóm 0
C00567,53,16,16431750.0,1026984.375,0,2,TODO: đặt tên nhóm 0
C00568,8,21,20667300.0,984157.1428571428,0,2,TODO: đặt tên nhóm 0
C00569,40,18,16109650.0,894980.5555555555,0,2,TODO: đặt tên nhóm 0
C00570,32,16,16050850.0,1003178.125,0,2,TODO: đặt tên nhóm 0
C00571,10,14,12582700.0,898764.2857142857,0,2,TODO: đặt tên nhóm 0
C00572,11,16,18760900.0,1172556.25,0,2,TODO: đặt tên nhóm 0
C00573,16,13,11387650.0,875973.0769230769,0,2,TODO: đặt tên nhóm 0
C00574,24,14,22894350.0,1635310.7142857143,0,2,TODO: đặt tên nhóm 0
C00575,11,13,11025850.0,848142.3076923077,0,2,TODO: đặt tên nhóm 0
C00576,53,16,40907404.59164272,2556712.78697767,0,2,TODO: đặt tên nhóm 0
C00577,59,11,9881050.0,898277.2727272727,0,2,TODO: đặt tên nhóm 0
C00578,15,16,12601400.0,787587.5,0,2,TODO: đặt tên nhóm 0
C00579,5,18,14949850.0,830547.2222222222,0,2,TODO: đặt tên nhóm 0
C00580,57,17,19832800.0,1166635.294117647,0,2,TODO: đặt tên nhóm 0
C00581,58,14,15134800.0,1081057.142857143,0,2,TODO: đặt tên nhóm 0
C00582,47,10,5359050.0,535905.0,2,2,TODO: đặt tên nhóm 2
C00583,2,17,12589250.0,740544.1176470588,0,2,TODO: đặt tên nhóm 0
C00584,40,15,21258700.0,1417246.6666666667,0,2,TODO: đặt tên nhóm 0
C00585,18,15,10846750.0,723116.6666666666,0,2,TODO: đặt tên nhóm 0
C00586,14,13,11898500.0,915269.2307692308,0,2,TODO: đặt tên nhóm 0
C00587,3,10,13797200.0,1379720.0,0,2,TODO: đặt tên nhóm 0
C00588,11,15,11965550.0,797703.3333333334,0,2,TODO: đặt tên nhóm 0
C00589,31,24,23316250.0,971510.4166666666,0,2,TODO: đặt tên nhóm 0
C00590,52,21,19036000.0,906476.1904761905,0,2,TODO: đặt tên nhóm 0
C00591,24,9,12462950.0,1384772.2222222222,0,2,TODO: đặt tên nhóm 0
C00592,29,13,9115400.0,701184.6153846154,0,2,TODO: đặt tên nhóm 0
C00593,20,12,13343850.0,1111987.5,0,2,TODO: đặt tên nhóm 0
C00594,11,11,6176500.0,561500.0,2,2,TODO: đặt tên nhóm 2
C00595,11,12,12079900.0,1006658.3333333334,0,2,TODO: đặt tên nhóm 0
C00596,1,18,16447100.0,913727.7777777778,0,2,TODO: đặt tên nhóm 0
C00597,27,18,28107026.0,1561501.4444444445,0,2,TODO: đặt tên nhóm 0
C00598,61,19,24079400.0,1267336.8421052631,0,2,TODO: đặt tên nhóm 0
C00599,1,13,15943150.0,1226396.1538461538,0,2,TODO: đặt tên nhóm 0
C00600,2,13,10898850.0,838373.0769230769,0,2,TODO: đặt tên nhóm 0
C00601,27,16,16922600.0,1057662.5,0,2,TODO: đặt tên nhóm 0
C00602,19,10,7822750.0,782275.0,2,2,TODO: đặt tên nhóm 2
C00603,25,10,6770500.0,677050.0,2,2,TODO: đặt tên nhóm 2
C00604,20,16,17308350.0,1081771.875,0,2,TODO: đặt tên nhóm 0
C00605,65,12,14017600.0,1168133.3333333333,0,2,TODO: đặt tên nhóm 0
C00606,17,16,18241150.0,1140071.875,0,2,TODO: đặt tên nhóm 0
C00607,1,12,9708700.0,809058.3333333334,0,2,TODO: đặt tên nhóm 0
C00608,54,11,13682500.0,1243863.6363636365,0,2,TODO: đặt tên nhóm 0
C00609,209,2,1670750.0,835375.0,1,0,TODO: đặt tên nhóm 1
C00610,3,15,20471650.0,1364776.6666666667,0,2,TODO: đặt tên nhóm 0
C00611,2,12,12398350.0,1033195.8333333334,0,2,TODO: đặt tên nhóm 0
C00612,31,10,5808000.0,580800.0,2,2,TODO: đặt tên nhóm 2
C00613,3,20,25489200.0,1274460.0,0,2,TODO: đặt tên nhóm 0
C00614,10,14,9868300.0,704878.5714285715,0,2,TODO: đặt tên nhóm 0
C00615,14,12,12508050.0,1042337.5,0,2,TODO: đặt tên nhóm 0
C00616,5,13,7647100.0,588238.4615384615,0,2,TODO: đặt tên nhóm 0
C00617,16,13,12452350.0,957873.0769230769,0,2,TODO: đặt tên nhóm 0
C00618,11,20,23144200.0,1157210.0,0,2,TODO: đặt tên nhóm 0
C00619,3,15,12617787.0,841185.8,0,2,TODO: đặt tên nhóm 0
C00620,86,12,7510400.0,625866.6666666666,0,2,TODO: đặt tên nhóm 0
C00621,7,9,11534450.0,1281605.5555555555,0,2,TODO: đặt tên nhóm 0
C00622,6,14,18866350.0,1347596.4285714286,0,2,TODO: đặt tên nhóm 0
C00623,92,11,15117750.0,1374340.9090909092,0,1,TODO: đặt tên nhóm 0
C00624,6,23,33227617.0,1444679.0,0,2,TODO: đặt tên nhóm 0
C00625,17,17,17419900.0,1024700.0,0,2,TODO: đặt tên nhóm 0
C00626,3,19,17890300.0,941594.7368421053,0,2,TODO: đặt tên nhóm 0
C00627,12,17,10003150.0,588420.5882352941,0,2,TODO: đặt tên nhóm 0
C00628,13,16,10075000.0,629687.5,0,2,TODO: đặt tên nhóm 0
C00629,22,11,6906450.0,627859.0909090909,2,2,TODO: đặt tên nhóm 2
C00630,8,11,8308100.0,755281.8181818182,0,2,TODO: đặt tên nhóm 0
C00631,147,11,15565500.0,1415045.4545454546,0,1,TODO: đặt tên nhóm 0
C00632,43,6,7159950.0,1193325.0,2,3,TODO: đặt tên nhóm 2
C00633,2,10,14539850.0,1453985.0,0,2,TODO: đặt tên nhóm 0
C00634,3,19,26118500.0,1374657.894736842,0,2,TODO: đặt tên nhóm 0
C00635,28,14,12053300.0,860950.0,0,2,TODO: đặt tên nhóm 0
C00636,17,15,11022050.0,734803.3333333334,0,2,TODO: đặt tên nhóm 0
C00637,7,16,11909960.0,744372.5,0,2,TODO: đặt tên nhóm 0
C00638,39,16,15299400.0,956212.5,0,2,TODO: đặt tên nhóm 0
C00639,92,9,7422800.0,824755.5555555555,2,3,TODO: đặt tên nhóm 2
C00640,17,15,10230450.0,682030.0,0,2,TODO: đặt tên nhóm 0
C00641,6,13,7844500.0,603423.0769230769,0,2,TODO: đặt tên nhóm 0
C00642,25,9,25062450.0,2784716.6666666665,3,2,TODO: đặt tên nhóm 3
C00643,7,14,17200350.0,1228596.4285714286,0,2,TODO: đặt tên nhóm 0
