transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,payment_method,gio,score
T0052854,2025-10-02 04:33:44,C02199,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,7658528.609091557,7658529.0,VI_DIEN_TU,4,-0.6369000153818124
T0049218,2025-09-14 03:18:46,C00379,TP HCM,Cửa hàng,Điện tử,5.0,1183000.0,5915000.0,CHUYEN_KHOAN,3,-0.6368940296106942
T0019724,2025-04-13 07:22:34,C06820,Hải Phòng,Cửa hàng,Thực phẩm,5.0,203000.0,964250.0,VI_DIEN_TU,7,-0.6368561610795672
T0058670,2025-11-02 07:01:43,C02536,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,185000.0,925000.0,VI_DIEN_TU,7,-0.6368369231124554
T0053403,2025-10-05 22:14:22,C00009,TP HCM,Cửa hàng,Điện tử,5.0,1037000.0,5185000.0,CHUYEN_KHOAN,22,-0.6368006461836371
T0056080,2025-10-19 22:52:29,C00067,Cần Thơ,Cửa hàng,Điện tử,5.0,1040000.0,5200000.0,CHUYEN_KHOAN,22,-0.6368006461836371
T0058801,2025-11-03 00:01:19,C00406,Hà Nội,Online,Thời trang,4.0,696000.0,2505600.0,VI_DIEN_TU,0,-0.6367301207702216
T0037347,2025-07-14 06:24:19,C04318,Hà Nội,Cửa hàng,Thời trang,5.0,741000.0,3149250.0,VI_DIEN_TU,6,-0.636718626452547
T0010576,2025-02-24 23:51:43,C00096,Hải Phòng,Online,Mỹ phẩm,5.0,411000.0,2055000.0,TIEN_MAT,23,-0.6367003416085045
T0005750,2025-01-31 03:50:07,C01803,TP HCM,Online,Thực phẩm,5.0,158000.0,671500.0,VI_DIEN_TU,3,-0.63664836594841
T0057555,2025-10-27 13:58:05,C01483,Hà Nội,Online,Thực phẩm,5.0,163000.0,692750.0,VI_DIEN_TU,13,-0.6365861297519532
T0038644,2025-07-20 23:26:57,C00659,Hà Nội,Online,Điện tử,3.0,1192000.0,3397200.0,VI_DIEN_TU,23,-0.6365713968463481
T0029248,2025-06-02 01:51:59,C02135,TP HCM,Online,Gia dụng,4.0,809000.0,3236000.0,VI_DIEN_TU,1,-0.6365645581137608
T0007348,2025-02-08 02:09:31,C00908,Hà Nội,Cửa hàng,Thời trang,1.0,6329394.041236694,6329394.0,VI_DIEN_TU,2,-0.636473233234331
T0002242,2025-01-13 00:15:22,C01233,TP HCM,Cửa hàng,Gia dụng,4.0,951000.0,3613800.0,VI_DIEN_TU,0,-0.6364645342717908
T0004872,2025-01-26 13:04:51,C06162,Cần Thơ,Cửa hàng,Thời trang,5.0,780000.0,3315000.0,VI_DIEN_TU,13,-0.6364024557273674
T0029233,2025-06-01 23:58:32,C00259,Cần Thơ,Cửa hàng,Thời trang,5.0,846000.0,4230000.0,TIEN_MAT,23,-0.6363526805265104
T0038533,2025-07-20 09:59:02,C00250,Cần Thơ,Online,Điện tử,4.0,1042000.0,4168000.0,VI_DIEN_TU,9,-0.6361367054221989
T0002431,2025-01-13 22:26:22,C03171,Đà Nẵng,Online,Thời trang,5.0,837000.0,3975750.0,CHUYEN_KHOAN,22,-0.6360894438926622
T0041545,2025-08-05 01:43:35,C00766,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,5886359.186639886,5886359.186639886,VI_DIEN_TU,1,-0.6360544957896387
T0042432,2025-08-10 01:28:03,C03626,TP HCM,Cửa hàng,Sách,4.0,136000.0,489600.0,VI_DIEN_TU,1,-0.6360123490908227
T0058371,2025-10-31 04:34:58,C00772,Đà Nẵng,Cửa hàng,Gia dụng,1.0,7561844.720669116,7561845.0,VI_DIEN_TU,4,-0.6360034200681562
T0042489,2025-08-10 07:42:45,C00853,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,187000.0,935000.0,VI_DIEN_TU,7,-0.6359630517181583
T0008741,2025-02-15 11:08:44,C01701,Đà Nẵng,Cửa hàng,Điện tử,5.0,939000.0,4695000.0,VI_DIEN_TU,11,-0.6359047832887693
T0001027,2025-01-06 15:52:33,C01473,Hà Nội,Cửa hàng,Sách,5.0,140000.0,700000.0,VI_DIEN_TU,15,-0.6358818223846
T0000794,2025-01-05 11:21:24,C05062,Đà Nẵng,Online,Điện tử,5.0,1107000.0,5535000.0,THE,11,-0.6358801483209546
T0000777,2025-01-05 09:27:51,C03079,Đà Nẵng,Online,Điện tử,4.0,1015000.0,4060000.0,VI_DIEN_TU,9,-0.63585119387609
T0032146,2025-06-17 06:47:57,C02204,Hà Nội,Cửa hàng,Điện tử,5.0,1056000.0,4752000.0,VI_DIEN_TU,6,-0.6358291467120907
T0057266,2025-10-26 02:48:31,C00524,Hải Phòng,Online,Gia dụng,5.0,881000.0,4405000.0,TIEN_MAT,2,-0.6358199380704173
T0014265,2025-03-16 01:38:08,C04405,TP HCM,Online,Mỹ phẩm,4.0,503000.0,2012000.0,VI_DIEN_TU,1,-0.635723911369908
T0054929,2025-10-13 20:59:29,C00528,TP HCM,Cửa hàng,Điện tử,5.0,1150000.0,5750000.0,THE,20,-0.6356902560912902
T0035878,2025-07-06 17:04:40,C00115,TP HCM,Online,Điện tử,5.0,1073000.0,5096750.0,TIEN_MAT,17,-0.6356349247976947
T0009636,2025-02-20 04:30:36,C00170,Đà Nẵng,Online,Gia dụng,1.0,7562433.871838185,7562434.0,VI_DIEN_TU,4,-0.6356322535167568
T0038242,2025-07-18 19:40:37,C07011,TP HCM,Cửa hàng,Gia dụng,5.0,963000.0,4333500.0,VI_DIEN_TU,19,-0.6356078928579809
T0003708,2025-01-20 14:46:33,C02772,Cần Thơ,Online,Thực phẩm,5.0,169000.0,845000.0,VI_DIEN_TU,14,-0.6355896679590043
T0049496,2025-09-15 14:39:23,C00606,TP HCM,Online,Thực phẩm,5.0,170000.0,850000.0,VI_DIEN_TU,14,-0.6355896679590043
T0000666,2025-01-04 18:25:53,C00003,Hà Nội,Online,Thời trang,5.0,697000.0,3485000.0,VI_DIEN_TU,18,-0.6355884689265594
T0004564,2025-01-24 23:34:15,C04430,Cần Thơ,Cửa hàng,Điện tử,4.0,1096000.0,4384000.0,VI_DIEN_TU,23,-0.6355797950095406
T0012631,2025-03-07 14:38:14,C01814,TP HCM,Online,Gia dụng,5.0,955000.0,4775000.0,VI_DIEN_TU,14,-0.6355348179839342
T0049954,2025-09-17 22:02:56,C06449,TP HCM,Cửa hàng,Điện tử,5.0,1235000.0,6175000.0,THE,22,-0.6355295739091359
T0038861,2025-07-22 02:42:35,C00051,Hải Phòng,Online,Thực phẩm,5.0,179000.0,805500.0,VI_DIEN_TU,2,-0.6355182188408958
T0001659,2025-01-09 22:43:03,C00731,TP HCM,Online,Điện tử,5.0,1185000.0,5925000.0,TIEN_MAT,22,-0.6355150350162905
T0023543,2025-05-03 03:58:13,C01185,TP HCM,Cửa hàng,Gia dụng,1.0,6092537.956772862,6092538.0,VI_DIEN_TU,3,-0.6354949102820543
T0057547,2025-10-27 13:08:57,C00091,TP HCM,Online,Thực phẩm,5.0,174000.0,870000.0,VI_DIEN_TU,13,-0.635460556360447
T0004694,2025-01-25 14:52:48,C00807,Hải Phòng,Cửa hàng,Điện tử,5.0,946000.0,4730000.0,VI_DIEN_TU,14,-0.6354084686286904
T0015609,2025-03-23 01:21:06,C00042,TP HCM,Online,Thời trang,4.0,644000.0,2576000.0,VI_DIEN_TU,1,-0.6354066500094546
T0003414,2025-01-19 01:53:06,C05155,Hải Phòng,Online,Gia dụng,5.0,724000.0,3620000.0,CHUYEN_KHOAN,1,-0.6350858640387332
T0023099,2025-04-30 21:41:12,C00495,Hải Phòng,Online,Gia dụng,5.0,827000.0,4135000.0,VI_DIEN_TU,21,-0.6350837217943491
T0028299,2025-05-27 22:04:43,C06769,Hà Nội,Cửa hàng,Điện tử,4.0,1204000.0,4816000.0,VI_DIEN_TU,22,-0.6350448044740996
T0011911,2025-03-03 23:26:55,C04671,Hải Phòng,Cửa hàng,Thực phẩm,4.0,206000.0,824000.0,VI_DIEN_TU,23,-0.635012568464048
T0017148,2025-03-31 04:55:57,C00070,Hà Nội,Cửa hàng,Điện tử,5.0,1171000.0,5855000.0,TIEN_MAT,4,-0.6349907266724231
T0058951,2025-11-03 19:31:44,C02974,Đà Nẵng,Online,Gia dụng,4.0,902000.0,3608000.0,VI_DIEN_TU,19,-0.6349607638171885
T0027705,2025-05-24 17:50:39,C03250,TP HCM,Online,Thực phẩm,5.0,165000.0,701250.0,VI_DIEN_TU,17,-0.6348859563223997
T0022528,2025-04-27 22:21:39,C00812,TP HCM,Online,Thực phẩm,5.0,172000.0,860000.0,TIEN_MAT,22,-0.6348845485726039
T0050498,2025-09-20 18:06:00,C00174,Cần Thơ,Online,Thực phẩm,5.0,176000.0,836000.0,VI_DIEN_TU,18,-0.6348680360813267
T0018666,2025-04-07 21:47:51,C00007,TP HCM,Online,Gia dụng,4.0,857000.0,3085200.0,VI_DIEN_TU,21,-0.6348357851976162
T0059962,2025-11-09 02:11:05,C04118,TP HCM,Cửa hàng,Điện tử,4.0,1172000.0,4688000.0,VI_DIEN_TU,2,-0.6347897676048978
T0052109,2025-09-29 01:45:50,C03300,Hải Phòng,Online,Thực phẩm,5.0,183000.0,915000.0,TIEN_MAT,1,-0.6347351114521558
T0056651,2025-10-22 21:41:56,C03116,Hà Nội,Online,Thời trang,5.0,786000.0,3930000.0,VI_DIEN_TU,21,-0.6346351004428394
T0016719,2025-03-28 22:07:23,C00252,Cần Thơ,Cửa hàng,Mỹ phẩm,5.0,422000.0,2110000.0,VI_DIEN_TU,22,-0.6346227232444742
T0012942,2025-03-09 05:30:42,C04074,Hà Nội,Cửa hàng,Điện tử,5.0,1185000.0,5925000.0,TIEN_MAT,5,-0.634489017966091
T0023644,2025-05-03 18:43:34,C00882,Hà Nội,Online,Gia dụng,5.0,760000.0,3800000.0,VI_DIEN_TU,18,-0.6344697859002592
T0004526,2025-01-24 19:05:38,C02124,Cần Thơ,Online,Thực phẩm,5.0,153000.0,765000.0,VI_DIEN_TU,19,-0.6344532359835418
T0037264,2025-07-13 02:09:58,C07938,TP HCM,Cửa hàng,Mỹ phẩm,1.0,4683778.066528037,4683778.0,VI_DIEN_TU,2,-0.6344450340951657
T0050727,2025-09-21 23:11:44,C00116,TP HCM,Cửa hàng,Thực phẩm,5.0,176000.0,792000.0,TIEN_MAT,23,-0.6344172948112607
TDUP0146,2025-07-06 01:49:39,C00931,Đà Nẵng,Online,Thực phẩm,5.0,171000.0,855000.0,TIEN_MAT,1,-0.6343920271697183
T0043257,2025-08-14 09:11:11,C03512,Cần Thơ,Cửa hàng,Điện tử,5.0,1042000.0,5210000.0,VI_DIEN_TU,9,-0.6343749812459246
T0025113,2025-05-11 10:22:18,C00097,Hà Nội,Cửa hàng,Thực phẩm,5.0,181000.0,769250.0,VI_DIEN_TU,10,-0.6343391041163965
T0058554,2025-11-01 16:56:32,C01360,TP HCM,Cửa hàng,Gia dụng,5.0,842000.0,4210000.0,VI_DIEN_TU,16,-0.634335103068939
T0040770,2025-08-01 02:47:55,C04847,TP HCM,Online,Điện tử,4.0,1224000.0,4896000.0,VI_DIEN_TU,2,-0.634302061049135
T0040125,2025-07-28 17:24:51,C00001,TP HCM,Online,Điện tử,4.0,967000.0,3868000.0,VI_DIEN_TU,17,-0.6342591819421852
T0004974,2025-01-27 01:49:45,C05430,TP HCM,Online,Thực phẩm,5.0,176000.0,880000.0,TIEN_MAT,1,-0.6341993974880255
T0057539,2025-10-27 11:59:42,C06354,Hà Nội,Cửa hàng,Sách,5.0,143000.0,715000.0,VI_DIEN_TU,11,-0.6341957163677723
T0048218,2025-09-08 23:21:51,C00006,TP HCM,Cửa hàng,Sách,5.0,130000.0,585000.0,THE,23,-0.6340609861164015
T0021136,2025-04-20 14:20:55,C00179,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,442000.0,2099500.0,VI_DIEN_TU,14,-0.6340411315597905
T0016939,2025-03-30 01:50:22,C00399,TP HCM,Online,Điện tử,4.0,1230000.0,4920000.0,TIEN_MAT,1,-0.6340085786922948
T0015969,2025-03-24 22:26:39,C01726,TP HCM,Cửa hàng,Gia dụng,5.0,953000.0,4765000.0,THE,22,-0.6338631924487441
T0026304,2025-05-17 14:35:04,C00009,TP HCM,Cửa hàng,Điện tử,5.0,986000.0,4190500.0,VI_DIEN_TU,14,-0.6338360315432978
T0014534,2025-03-17 01:40:36,C02727,TP HCM,Cửa hàng,Mỹ phẩm,1.0,3738459.3259084434,3738459.0,VI_DIEN_TU,1,-0.6337713194506791
T0018591,2025-04-07 01:23:06,C06025,TP HCM,Cửa hàng,Mỹ phẩm,1.0,3734439.0913559417,3734439.0,VI_DIEN_TU,1,-0.6337713194506791
T0023993,2025-05-05 01:24:07,C00193,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,3681400.5369177945,3681400.5369177945,VI_DIEN_TU,1,-0.6337713194506791
T0059748,2025-11-08 00:54:22,C03688,TP HCM,Online,Gia dụng,4.0,807000.0,3228000.0,VI_DIEN_TU,0,-0.6337672117514045
T0022146,2025-04-25 23:18:46,C00133,Cần Thơ,Online,Gia dụng,5.0,975000.0,4387500.0,THE,23,-0.6337192668556796
T0007817,2025-02-10 16:34:57,C00983,Đà Nẵng,Cửa hàng,Điện tử,4.0,1099000.0,4396000.0,VI_DIEN_TU,16,-0.6336717773455084
T0005093,2025-01-27 17:36:30,C00530,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,188000.0,940000.0,VI_DIEN_TU,17,-0.633627071550667
T0018110,2025-04-05 01:41:41,C01648,TP HCM,Cửa hàng,Sách,5.0,167000.0,835000.0,VI_DIEN_TU,1,-0.6336264867231174
T0059516,2025-11-06 02:44:03,C00488,Hải Phòng,Online,Mỹ phẩm,1.0,6694199.436486706,6694199.0,VI_DIEN_TU,2,-0.6336138626740502
T0056286,2025-10-20 23:34:59,C00645,Hà Nội,Cửa hàng,Thực phẩm,4.0,193000.0,772000.0,VI_DIEN_TU,23,-0.633604951953812
T0021555,2025-04-22 20:02:28,C01261,Hải Phòng,Online,Thực phẩm,5.0,178000.0,845500.0,VI_DIEN_TU,20,-0.6335165880113636
T0015216,2025-03-20 23:28:51,C00022,Hải Phòng,Cửa hàng,Điện tử,4.0,1170000.0,4680000.0,VI_DIEN_TU,23,-0.6334439213462995
T0038845,2025-07-22 00:24:21,C00440,Cần Thơ,Online,Điện tử,4.0,1048000.0,3982400.0,VI_DIEN_TU,0,-0.633442900703458
T0047991,2025-09-07 19:37:03,C00005,Hà Nội,Cửa hàng,Gia dụng,4.0,969000.0,3876000.0,VI_DIEN_TU,19,-0.6334402368397485
T0019821,2025-04-13 19:40:50,C01928,Cần Thơ,Cửa hàng,Điện tử,4.0,972000.0,3888000.0,VI_DIEN_TU,19,-0.6334402368397485
T0018319,2025-04-06 02:40:35,C00332,TP HCM,Online,Thực phẩm,5.0,187000.0,935000.0,TIEN_MAT,2,-0.6334292446450731
T0025042,2025-05-11 02:06:47,C02889,TP HCM,Online,Gia dụng,5.0,810000.0,4050000.0,TIEN_MAT,2,-0.633420223017624
T0057620,2025-10-27 21:49:08,C00442,Hà Nội,Cửa hàng,Điện tử,5.0,1027000.0,5135000.0,TIEN_MAT,21,-0.6334068158190672
T0031768,2025-06-15 01:09:40,C06227,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,4220846.51892034,4220847.0,VI_DIEN_TU,1,-0.6333355928465121
T0052495,2025-10-01 00:55:24,C00527,Đà Nẵng,Cửa hàng,Thực phẩm,5.0,204000.0,867000.0,VI_DIEN_TU,0,-0.6332960345864659
T0007906,2025-02-11 03:19:55,C07893,Hà Nội,Cửa hàng,Gia dụng,5.0,941000.0,4705000.0,VI_DIEN_TU,3,-0.6332777875528555
T0006253,2025-02-02 17:01:18,C00066,TP HCM,Online,Điện tử,5.0,1032000.0,5160000.0,THE,17,-0.6332289621411192
T0012401,2025-03-06 10:46:22,C02136,Hà Nội,Online,Gia dụng,5.0,964000.0,4820000.0,VI_DIEN_TU,10,-0.6332132143653953
T0009530,2025-02-19 13:04:28,C04235,Đà Nẵng,Online,Gia dụng,5.0,963000.0,4815000.0,VI_DIEN_TU,13,-0.6332096855161874
T0022482,2025-04-27 04:12:18,C00397,TP HCM,Cửa hàng,Mỹ phẩm,1.0,5067792.176480502,5067792.176480502,VI_DIEN_TU,4,-0.6332060699535701
T0022925,2025-04-29 23:05:05,C03132,Cần Thơ,Cửa hàng,Điện tử,5.0,1002000.0,5010000.0,THE,23,-0.6331990158686317
T0036467,2025-07-09 03:55:57,C00284,Hà Nội,Online,Thời trang,1.0,6509603.243238862,6509603.0,VI_DIEN_TU,3,-0.6331954353565968
T0000305,2025-01-02 21:03:24,C01068,Cần Thơ,Online,Thực phẩm,5.0,158000.0,790000.0,VI_DIEN_TU,21,-0.63314942525195
T0020179,2025-04-15 01:07:18,C03042,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,5473435.457976234,5473435.457976234,VI_DIEN_TU,1,-0.6331232915336813
T0005827,2025-01-31 01:40:09,C00173,TP HCM,Cửa hàng,Mỹ phẩm,1.0,5260763.745281161,5260764.0,VI_DIEN_TU,1,-0.6330991927594193
T0052863,2025-10-03 00:14:42,C00995,TP HCM,Online,Gia dụng,5.0,827000.0,4135000.0,TIEN_MAT,0,-0.633084624773155
T0017206,2025-03-31 11:28:29,C05930,TP HCM,Cửa hàng,Điện tử,5.0,1239000.0,6195000.0,KHONG_RO,11,-0.6330669008768133
T0019429,2025-04-11 20:08:04,C00049,TP HCM,Online,Thời trang,5.0,785000.0,3925000.0,VI_DIEN_TU,20,-0.633054513340178
T0008699,2025-02-15 05:11:05,C00570,TP HCM,Online,Điện tử,5.0,1181000.0,5609750.0,KHONG_RO,5,-0.6329517026977962
T0004926,2025-01-26 19:51:38,C00010,TP HCM,Cửa hàng,Điện tử,5.0,1133000.0,5665000.0,TIEN_MAT,19,-0.6328996550538171
T0014729,2025-03-18 11:16:09,C00020,Hà Nội,Online,Sách,5.0,128000.0,640000.0,VI_DIEN_TU,11,-0.6328994981823433
T0003685,2025-01-20 12:06:06,C04286,Cần Thơ,Online,Điện tử,5.0,1040000.0,5200000.0,THE,12,-0.6328877137694142
T0054171,2025-10-09 22:10:32,C02613,Cần Thơ,Online,Điện tử,5.0,1116000.0,5580000.0,CHUYEN_KHOAN,22,-0.6328703623630278
T0008941,2025-02-16 11:26:04,C07263,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,456000.0,2280000.0,VI_DIEN_TU,11,-0.6328446356036093
T0026570,2025-05-18 22:28:55,C00208,TP HCM,Cửa hàng,Điện tử,5.0,936000.0,4680000.0,TIEN_MAT,22,-0.6328344711350192
T0002058,2025-01-12 00:23:59,C00323,TP HCM,Cửa hàng,Gia dụng,5.0,799000.0,3795250.0,TIEN_MAT,0,-0.6328329506237732
T0042444,2025-08-10 02:38:51,C04271,Đà Nẵng,Online,Gia dụng,4.0,879000.0,3340200.0,VI_DIEN_TU,2,-0.6327831725640181
T0043968,2025-08-18 02:14:55,C02778,Cần Thơ,Online,Mỹ phẩm,5.0,534000.0,2670000.0,THE,2,-0.6327761332238062
T0041483,2025-08-04 23:34:31,C04465,Hà Nội,Cửa hàng,Thực phẩm,5.0,192000.0,864000.0,CHUYEN_KHOAN,23,-0.6325940308672067
T0027489,2025-05-23 02:11:56,C05203,Hải Phòng,Cửa hàng,Mỹ phẩm,1.0,6380622.435736707,6380622.0,VI_DIEN_TU,2,-0.6325668188562534
T0030379,2025-06-08 02:08:18,C06770,Hải Phòng,Online,Sách,5.0,159000.0,795000.0,TIEN_MAT,2,-0.6325564912408769
T0008923,2025-02-16 09:09:29,C07968,TP HCM,Cửa hàng,Mỹ phẩm,5.0,468000.0,2340000.0,VI_DIEN_TU,9,-0.6324738524051451
T0031354,2025-06-13 02:35:46,C01886,Hà Nội,Cửa hàng,Sách,5.0,147000.0,661500.0,VI_DIEN_TU,2,-0.6324709447193115
T0006092,2025-02-01 21:53:22,C00420,TP HCM,Cửa hàng,Điện tử,5.0,1252000.0,5634000.0,THE,21,-0.6324258306970764
T0013497,2025-03-12 00:05:05,C04188,TP HCM,Cửa hàng,Thực phẩm,5.0,172000.0,860000.0,VI_DIEN_TU,0,-0.6324225849465428
T0026806,2025-05-20 03:49:57,C00898,Hải Phòng,Online,Mỹ phẩm,5.0,534000.0,2670000.0,VI_DIEN_TU,3,-0.6323733634058898
T0004045,2025-01-22 03:56:10,C00935,Đà Nẵng,Cửa hàng,Thời trang,1.0,7118167.229448616,7118167.0,VI_DIEN_TU,3,-0.6323592817346597
T0041271,2025-08-03 19:11:45,C00525,Cần Thơ,Online,Thời trang,4.0,833000.0,3332000.0,VI_DIEN_TU,19,-0.6323295199335742
T0021092,2025-04-20 03:02:40,C01512,TP HCM,Online,Mỹ phẩm,1.0,4565107.952377546,4565108.0,VI_DIEN_TU,3,-0.6322219580954286
T0034574,2025-06-30 00:03:56,C00024,Hà Nội,Cửa hàng,Thực phẩm,4.0,156000.0,624000.0,VI_DIEN_TU,0,-0.6321650352285453
T0007684,2025-02-10 00:18:47,C03344,TP HCM,Online,Thực phẩm,4.0,172000.0,688000.0,VI_DIEN_TU,0,-0.6321358145207825
T0005528,2025-01-30 00:40:43,C01138,Hà Nội,Cửa hàng,Điện tử,5.0,1201000.0,6005000.0,THE,0,-0.6321242717407709
T0051806,2025-09-27 03:14:47,C00216,TP HCM,Online,Mỹ phẩm,1.0,5282252.185402882,5282252.0,VI_DIEN_TU,3,-0.6320860904194084
T0036275,2025-07-08 20:16:35,C00090,Hà Nội,Cửa hàng,Gia dụng,5.0,772000.0,3860000.0,VI_DIEN_TU,20,-0.6320246861765692
T0005494,2025-01-29 04:33:17,C05086,TP HCM,Online,Mỹ phẩm,1.0,7208966.039518886,7208966.0,VI_DIEN_TU,4,-0.6320049021740474
T0044137,2025-08-18 22:55:57,C00004,Hà Nội,Cửa hàng,Gia dụng,5.0,885000.0,4425000.0,CHUYEN_KHOAN,22,-0.6319615168632318
T0004192,2025-01-23 01:47:07,C00427,Hà Nội,Cửa hàng,Sách,5.0,132000.0,627000.0,VI_DIEN_TU,1,-0.6319440093501827
T0049575,2025-09-15 23:34:01,C03496,Hà Nội,Cửa hàng,Sách,4.0,159000.0,572400.0,VI_DIEN_TU,23,-0.6319016495391163
T0003002,2025-01-16 22:39:03,C00124,Hải Phòng,Cửa hàng,Thực phẩm,5.0,191000.0,859500.0,VI_DIEN_TU,22,-0.6318836528066202
T0040969,2025-08-02 04:08:19,C01137,TP HCM,Online,Sách,5.0,169000.0,802750.0,VI_DIEN_TU,4,-0.6318753847122514
T0017290,2025-03-31 21:24:45,C02291,Hải Phòng,Cửa hàng,Điện tử,5.0,1004000.0,4769000.0,TIEN_MAT,21,-0.6318643172580422
T0033380,2025-06-23 16:50:10,C01348,Hà Nội,Online,Gia dụng,5.0,951000.0,4755000.0,THE,16,-0.6318411632999837
T0000888,2025-01-05 23:01:08,C00004,Hà Nội,Online,Điện tử,4.0,1105000.0,3978000.0,THE,23,-0.6318245724813839
T0037343,2025-07-14 05:56:21,C05004,TP HCM,Cửa hàng,Thực phẩm,5.0,191000.0,955000.0,VI_DIEN_TU,5,-0.6317882566001668
T0030540,2025-06-08 21:38:40,C03235,Hải Phòng,Online,Thực phẩm,5.0,171000.0,855000.0,THE,21,-0.6317864350120695
T0049711,2025-09-16 15:58:06,C00535,Đà Nẵng,Online,Điện tử,5.0,945000.0,4725000.0,VI_DIEN_TU,15,-0.631740831417265
T0022952,2025-04-30 02:05:23,C07803,Hải Phòng,Online,Thực phẩm,5.0,204000.0,1020000.0,VI_DIEN_TU,2,-0.6316972646173015
T0046241,2025-08-29 20:23:48,C00655,Hà Nội,Online,Thực phẩm,5.0,190000.0,855000.0,VI_DIEN_TU,20,-0.6316473934991095
T0043619,2025-08-16 07:04:34,C00853,TP HCM,Online,Điện tử,5.0,1174000.0,5576500.0,THE,7,-0.6316405811285877
T0001514,2025-01-09 05:31:30,C00498,Cần Thơ,Online,Gia dụng,5.0,957000.0,4545750.0,VI_DIEN_TU,5,-0.6316174275349357
T0050039,2025-09-18 04:10:16,C06348,Đà Nẵng,Online,Gia dụng,1.0,7177976.341300525,7177976.0,VI_DIEN_TU,4,-0.631586423415724
T0035685,2025-07-05 17:26:50,C00097,Hà Nội,Online,Thực phẩm,5.0,197000.0,985000.0,VI_DIEN_TU,17,-0.6315813279067015
T0045470,2025-08-25 21:20:35,C05813,Hà Nội,Online,Sách,4.0,150000.0,600000.0,VI_DIEN_TU,21,-0.6315487971064381
T0029610,2025-06-04 04:11:42,C04028,TP HCM,Cửa hàng,Thời trang,1.0,6618428.662188916,6618428.662188916,VI_DIEN_TU,4,-0.6315484766678215
T0007180,2025-02-07 09:55:00,C00034,Hải Phòng,Online,Gia dụng,5.0,887000.0,4213250.0,VI_DIEN_TU,9,-0.6315267287674126
T0057301,2025-10-26 01:05:06,C03945,Đà Nẵng,Online,Thực phẩm,1.0,3358569.4837590577,3358569.0,VI_DIEN_TU,1,-0.6315142193680701
T0007591,2025-02-09 01:08:59,C03793,TP HCM,Online,Thực phẩm,1.0,3404384.2316982658,3404384.2316982658,VI_DIEN_TU,1,-0.6315142193680701
T0039613,2025-07-25 23:54:11,C03700,TP HCM,Cửa hàng,Điện tử,5.0,1115000.0,5575000.0,THE,23,-0.631496432672381
T0014062,2025-03-15 00:08:15,C02907,Hà Nội,Online,Thời trang,4.0,747000.0,2988000.0,VI_DIEN_TU,0,-0.631439836596326
T0043379,2025-08-14 23:53:28,C07837,TP HCM,Cửa hàng,Điện tử,5.0,1208000.0,5134000.0,CHUYEN_KHOAN,23,-0.6314350424304372
T0040867,2025-08-01 03:38:52,C00356,TP HCM,Cửa hàng,Thời trang,1.0,6158629.922487234,6158630.0,VI_DIEN_TU,3,-0.6314251713587617
T0036413,2025-07-09 13:56:06,C02169,Cần Thơ,Online,Điện tử,5.0,940000.0,4700000.0,VI_DIEN_TU,13,-0.6314143359163826
T0023878,2025-05-05 02:03:04,C00680,TP HCM,Cửa hàng,Điện tử,4.0,1133000.0,4305400.0,VI_DIEN_TU,2,-0.6314087068826582
T0043432,2025-08-15 06:36:57,C03702,Đà Nẵng,Cửa hàng,Gia dụng,5.0,871000.0,4355000.0,VI_DIEN_TU,6,-0.631400419539386
T0009391,2025-02-18 20:26:46,C04724,Cần Thơ,Cửa hàng,Thực phẩm,5.0,201000.0,954750.0,VI_DIEN_TU,20,-0.6313872406802317
T0020226,2025-04-15 21:37:49,C07625,Hà Nội,Cửa hàng,Điện tử,5.0,1219000.0,5790250.0,CHUYEN_KHOAN,21,-0.6312910578915331
T0002223,2025-01-12 21:40:40,C00051,Cần Thơ,Online,Thực phẩm,5.0,185000.0,786250.0,THE,21,-0.631246650494663
T0024445,2025-05-07 22:00:37,C00008,Đà Nẵng,Online,Điện tử,4.0,1152000.0,4377600.0,VI_DIEN_TU,22,-0.6311750390982511
T0036597,2025-07-10 02:15:53,C02917,Hà Nội,Cửa hàng,Gia dụng,1.0,7264787.549529471,7264788.0,VI_DIEN_TU,2,-0.6311708084142776
T0043448,2025-08-15 03:48:00,C02223,TP HCM,Online,Thời trang,1.0,5719630.783934739,5719631.0,VI_DIEN_TU,3,-0.6311652513042748
T0026460,2025-05-18 09:09:58,C00115,TP HCM,Cửa hàng,Mỹ phẩm,5.0,481000.0,2405000.0,VI_DIEN_TU,9,-0.6311471024706248
T0005747,2025-01-31 03:30:22,C01809,TP HCM,Online,Thực phẩm,5.0,194000.0,970000.0,VI_DIEN_TU,3,-0.631135493796328
T0025125,2025-05-11 11:42:17,C03542,Cần Thơ,Cửa hàng,Sách,5.0,172000.0,860000.0,VI_DIEN_TU,11,-0.6311338759527618
