customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,trang_thai
C00259,21,Nữ,Hà Nội,47,1,0,8.0,21.0,23801950.0,Khách VIP,Đang hoạt động
C00260,47,Nam,TP HCM,37,4,0,1.0,21.0,12189300.0,Khách VIP,Đang hoạt động
C00261,48,Nữ,Đà Nẵng,49,4,0,1.0,19.0,13819900.0,Khách VIP,Đang hoạt động
C00262,33,Nam,Đà Nẵng,25,1,0,1.0,26.0,24201800.0,Khách VIP,Đang hoạt động
C00263,50,Nữ,Cần Thơ,58,2,0,11.0,26.0,20303900.0,Khách VIP,Đang hoạt động
C00264,69,Nữ,Đà Nẵng,57,0,0,12.0,21.0,15906250.0,Khách VIP,Đang hoạt động
C00265,66,Nam,TP HCM,57,0,0,1.0,17.0,17795350.0,Khách VIP,Đang hoạt động
C00266,26,Nam,Đà Nẵng,41,1,0,48.0,24.0,38845589.0,Trung bình,Đang hoạt động
C00267,68,Nam,Hà Nội,6,1,0,1.0,25.0,19265700.0,Khách VIP,Đang hoạt động
C00268,32,Nam,Hà Nội,48,1,0,5.0,23.0,27984900.0,Khách VIP,Đang hoạt động
C00269,66,Nam,Hà Nội,16,2,0,7.0,23.0,30058700.0,Khách VIP,Đang hoạt động
C00270,70,Nam,Hải Phòng,33,0,0,40.0,20.0,16834500.0,Trung bình,Đang hoạt động
C00271,19,Nam,Hà Nội,60,1,0,7.0,24.0,22358850.0,Khách VIP,Đang hoạt động
C00272,46,Nữ,Hà Nội,4,0,0,24.0,27.0,24052250.0,Khách VIP,Đang hoạt động
C00273,40,Nữ,TP HCM,5,1,0,11.0,25.0,39068827.0,Khách VIP,Đang hoạt động
C00274,46,Nữ,Hải Phòng,43,1,0,31.0,14.0,17751050.0,Trung bình,Đang hoạt động
C00275,40,Nữ,Đà Nẵng,36,0,0,8.0,29.0,22147564.328399036,Khách VIP,Đang hoạt động
C00276,41,Nam,TP HCM,15,1,0,35.0,20.0,14128650.0,Trung bình,Đang hoạt động
C00277,64,Nữ,TP HCM,37,0,0,6.0,23.0,25412700.0,Khách VIP,Đang hoạt động
C00278,18,Nữ,TP HCM,54,1,0,4.0,31.0,41189353.0,Khách VIP,Đang hoạt động
C00279,66,Nam,Hà Nội,4,1,0,31.0,19.0,22734600.0,Trung bình,Đang hoạt động
C00280,44,Nam,Hà Nội,18,3,0,10.0,23.0,19546900.0,Khách VIP,Đang hoạt động
C00281,50,Nam,TP HCM,23,3,0,12.0,22.0,20236850.0,Khách VIP,Đang hoạt động
C00282,55,Nữ,Hà Nội,24,1,0,6.0,30.0,36495600.0,Khách VIP,Đang hoạt động
C00283,44,Nữ,Hà Nội,24,1,0,21.0,19.0,20647130.980218377,Khách VIP,Đang hoạt động
C00284,19,Nam,TP HCM,27,1,0,2.0,30.0,40309553.0,Khách VIP,Đang hoạt động
C00285,33,Nam,TP HCM,8,1,0,3.0,23.0,18335250.0,Khách VIP,Đang hoạt động
C00286,47,Nam,Hải Phòng,38,2,1,29.0,24.0,21041650.0,Trung bình,Đã rời bỏ
C00287,54,Nam,Đà Nẵng,38,1,0,15.0,15.0,11590900.0,Khách VIP,Đang hoạt động
C00288,57,Nữ,Hà Nội,31,0,0,34.0,15.0,12334950.0,Trung bình,Đang hoạt động
C00289,24,Nam,TP HCM,30,0,0,4.0,27.0,21018300.0,Khách VIP,Đang hoạt động
C00290,43,Nữ,Đà Nẵng,26,0,0,4.0,23.0,23502050.0,Khách VIP,Đang hoạt động
C00291,62,Nữ,Cần Thơ,36,1,0,21.0,19.0,14272350.0,Khách VIP,Đang hoạt động
C00292,22,Nam,Hải Phòng,30,0,0,11.0,19.0,14838200.0,Khách VIP,Đang hoạt động
C00293,31,Nữ,Cần Thơ,44,1,0,11.0,31.0,37407350.0,Khách VIP,Đang hoạt động
C00294,36,Nữ,Cần Thơ,14,1,0,6.0,23.0,15468700.0,Khách VIP,Đang hoạt động
C00295,42,Nam,Hải Phòng,56,2,0,2.0,18.0,22590150.0,Khách VIP,Đang hoạt động
C00296,48,Nam,Hà Nội,58,1,0,4.0,21.0,13495850.0,Khách VIP,Đang hoạt động
C00297,44,Nam,TP HCM,42,2,0,12.0,23.0,23205150.0,Khách VIP,Đang hoạt động
C00298,25,Nam,Hải Phòng,8,2,0,15.0,25.0,19969150.0,Khách VIP,Đang hoạt động
C00299,62,Nữ,Hà Nội,31,2,0,23.0,27.0,23508815.0,Khách VIP,Đang hoạt động
C00300,31,Nam,Đà Nẵng,58,2,0,9.0,24.0,27618250.0,Khách VIP,Đang hoạt động
C00301,29,Nữ,Hà Nội,55,0,0,36.0,12.0,11207350.0,Trung bình,Đang hoạt động
C00302,20,Nam,Hà Nội,2,0,0,8.0,17.0,18154050.0,Khách VIP,Đang hoạt động
C00303,37,Nam,Hải Phòng,5,0,0,26.0,23.0,34689249.0,Khách VIP,Đang hoạt động
C00304,24,Nữ,TP HCM,28,1,0,21.0,21.0,22405950.0,Khách VIP,Đang hoạt động
C00305,54,Nam,Hà Nội,6,0,0,1.0,28.0,24120750.0,Khách VIP,Đang hoạt động
C00306,36,Nữ,Hà Nội,26,0,1,39.0,16.0,15891550.0,Trung bình,Đã rời bỏ
C00307,52,Nam,TP HCM,13,0,0,35.0,20.0,16277514.0,Trung bình,Đang hoạt động
C00308,19,Nữ,TP HCM,13,0,0,1.0,26.0,27545300.0,Khách VIP,Đang hoạt động
C00309,63,Nữ,Cần Thơ,58,2,0,106.0,8.0,5977300.0,Nguy cơ rời bỏ,Đang hoạt động
C00310,43,Nam,TP HCM,55,2,0,24.0,27.0,14811150.0,Khách VIP,Đang hoạt động
C00311,29,Nữ,Đà Nẵng,26,0,0,6.0,19.0,15600000.0,Khách VIP,Đang hoạt động
C00312,32,Nam,TP HCM,35,3,0,4.0,21.0,30410160.0,Khách VIP,Đang hoạt động
C00313,44,Nam,Hải Phòng,42,1,0,16.0,21.0,16358000.0,Khách VIP,Đang hoạt động
C00314,68,Nam,TP HCM,25,1,0,50.0,26.0,33191553.153186284,Trung bình,Đang hoạt động
C00315,25,Nam,Hải Phòng,38,2,0,4.0,26.0,49979090.0,Khách VIP,Đang hoạt động
C00316,30,Nam,TP HCM,59,1,0,23.0,22.0,23584650.0,Khách VIP,Đang hoạt động
C00317,23,Nam,Hải Phòng,7,1,0,7.0,17.0,14752600.0,Khách VIP,Đang hoạt động
C00318,22,Nam,Hải Phòng,10,1,0,1.0,23.0,17988900.0,Khách VIP,Đang hoạt động
C00319,25,Nam,Cần Thơ,30,1,0,1.0,17.0,12735650.0,Khách VIP,Đang hoạt động
C00320,44,Nữ,Cần Thơ,36,2,0,5.0,20.0,22120833.0,Khách VIP,Đang hoạt động
C00321,23,Nam,Hà Nội,29,0,0,3.0,23.0,23428300.0,Khách VIP,Đang hoạt động
C00322,67,Nữ,TP HCM,52,1,0,3.0,28.0,31610450.0,Khách VIP,Đang hoạt động
C00323,66,Nữ,Hà Nội,31,2,0,23.0,18.0,33682600.0,Khách VIP,Đang hoạt động
C00324,43,Nam,TP HCM,19,1,0,1.0,22.0,21078000.0,Khách VIP,Đang hoạt động
C00325,46,Nữ,Đà Nẵng,16,2,0,39.0,13.0,14866550.0,Trung bình,Đang hoạt động
C00326,32,Nam,TP HCM,57,1,0,7.0,17.0,14085800.0,Khách VIP,Đang hoạt động
C00327,67,Nữ,TP HCM,4,1,0,18.0,21.0,26260950.0,Khách VIP,Đang hoạt động
C00328,24,Nữ,Đà Nẵng,21,0,0,13.0,21.0,28972267.150696237,Khách VIP,Đang hoạt động
C00329,34,Nam,Hải Phòng,40,1,0,1.0,19.0,21125800.0,Khách VIP,Đang hoạt động
C00330,64,Nam,TP HCM,9,2,0,28.0,25.0,31536200.0,Khách VIP,Đang hoạt động
C00331,50,Nữ,TP HCM,24,0,0,9.0,19.0,22593200.0,Khách VIP,Đang hoạt động
C00332,68,Nam,TP HCM,35,1,0,2.0,25.0,20310550.0,Khách VIP,Đang hoạt động
C00333,49,Nam,Đà Nẵng,50,3,0,62.0,20.0,21581750.0,Nguy cơ rời bỏ,Đang hoạt động
C00334,30,Nữ,Cần Thơ,55,3,0,16.0,21.0,34320345.0,Khách VIP,Đang hoạt động
C00335,69,Nam,TP HCM,37,0,0,7.0,16.0,19052050.0,Khách VIP,Đang hoạt động
C00336,21,Nam,Hà Nội,34,2,0,3.0,19.0,20827039.0,Khách VIP,Đang hoạt động
C00337,45,Nữ,Hải Phòng,49,2,0,11.0,19.0,20094600.0,Khách VIP,Đang hoạt động
C00338,30,Nam,Hà Nội,60,0,0,2.0,23.0,14602400.0,Khách VIP,Đang hoạt động
C00339,34,Nữ,Đà Nẵng,60,4,0,7.0,13.0,11557650.0,Khách VIP,Đang hoạt động
C00340,32,Nữ,TP HCM,29,0,0,1.0,23.0,23514719.0,Khách VIP,Đang hoạt động
C00341,48,Nữ,TP HCM,10,1,0,17.0,22.0,20231590.0,Khách VIP,Đang hoạt động
C00342,70,Nữ,TP HCM,34,0,0,23.0,8.0,11042085.0,Khách VIP,Đang hoạt động
C00343,54,Nam,TP HCM,42,1,0,6.0,11.0,9742950.0,Khách VIP,Đang hoạt động
C00344,33,Nữ,TP HCM,56,1,0,3.0,19.0,20723750.0,Khách VIP,Đang hoạt động
C00345,69,Nữ,TP HCM,54,1,0,2.0,15.0,19234350.0,Khách VIP,Đang hoạt động
C00346,25,Nữ,Đà Nẵng,60,3,0,13.0,17.0,19813200.0,Khách VIP,Đang hoạt động
C00347,37,Nam,Hà Nội,59,1,0,33.0,18.0,12008600.0,Trung bình,Đang hoạt động
C00348,40,Nữ,TP HCM,19,1,0,26.0,17.0,26298400.0,Khách VIP,Đang hoạt động
C00349,66,Nữ,TP HCM,40,0,0,27.0,22.0,17643650.0,Khách VIP,Đang hoạt động
C00350,18,Nữ,Hà Nội,17,0,0,5.0,15.0,18486450.0,Khách VIP,Đang hoạt động
C00351,54,Nam,TP HCM,58,1,0,6.0,27.0,29434350.0,Khách VIP,Đang hoạt động
C00352,59,Nữ,TP HCM,34,0,0,5.0,30.0,20404900.0,Khách VIP,Đang hoạt động
C00353,43,Nam,Hà Nội,46,0,0,21.0,24.0,21046100.0,Khách VIP,Đang hoạt động
C00354,56,Nam,Đà Nẵng,6,0,0,19.0,18.0,21926400.0,Khách VIP,Đang hoạt động
C00355,66,Nữ,TP HCM,27,0,0,6.0,22.0,16832350.0,Khách VIP,Đang hoạt động
C00356,60,Nam,TP HCM,30,3,0,4.0,21.0,27382880.0,Khách VIP,Đang hoạt động
C00357,21,Nữ,TP HCM,5,0,0,34.0,23.0,32135269.0,Trung bình,Đang hoạt động
C00358,31,Nữ,Hải Phòng,6,0,0,1.0,22.0,25588800.0,Khách VIP,Đang hoạt động
C00359,64,Nam,Hà Nội,27,0,0,50.0,25.0,19117300.0,Trung bình,Đang hoạt động
C00360,56,Nữ,Hải Phòng,16,0,0,17.0,24.0,25524250.0,Khách VIP,Đang hoạt động
C00361,34,Nam,Hà Nội,13,1,0,1.0,20.0,17272500.0,Khách VIP,Đang hoạt động
C00362,61,Nữ,Hải Phòng,11,1,0,47.0,13.0,12802200.0,Trung bình,Đang hoạt động
C00363,43,Nam,Hà Nội,23,0,0,20.0,23.0,19235600.0,Khách VIP,Đang hoạt động
C00364,62,Nữ,TP HCM,16,0,0,4.0,16.0,13738850.0,Khách VIP,Đang hoạt động
C00365,68,Nữ,Hà Nội,35,3,0,12.0,17.0,15869300.0,Khách VIP,Đang hoạt động
C00366,50,Nam,Hà Nội,7,0,0,12.0,14.0,27184918.0,Khách VIP,Đang hoạt động
C00367,62,Nam,Đà Nẵng,52,1,0,65.0,11.0,8990550.0,Nguy cơ rời bỏ,Đang hoạt động
C00368,20,Nữ,Cần Thơ,56,1,0,50.0,22.0,21658150.0,Trung bình,Đang hoạt động
C00369,25,Nữ,Hải Phòng,54,2,0,7.0,21.0,15110750.0,Khách VIP,Đang hoạt động
C00370,56,Nữ,TP HCM,35,0,0,30.0,19.0,14350600.0,Trung bình,Đang hoạt động
C00371,64,Nữ,TP HCM,14,0,0,1.0,13.0,13213900.0,Khách VIP,Đang hoạt động
C00372,36,Nam,Cần Thơ,8,0,0,1.0,24.0,21114200.0,Khách VIP,Đang hoạt động
C00373,47,Nữ,Hà Nội,50,2,0,9.0,30.0,28298011.0,Khách VIP,Đang hoạt động
C00374,22,Nam,TP HCM,34,1,1,39.0,11.0,10122700.0,Trung bình,Đã rời bỏ
C00375,48,Nữ,TP HCM,6,2,0,9.0,10.0,10315250.0,Khách VIP,Đang hoạt động
C00376,40,Nam,Hải Phòng,36,0,0,2.0,25.0,20752300.0,Khách VIP,Đang hoạt động
C00377,32,Nam,Đà Nẵng,31,0,0,4.0,15.0,15469350.0,Khách VIP,Đang hoạt động
C00378,36,Nam,TP HCM,46,0,0,60.0,16.0,30001823.0,Nguy cơ rời bỏ,Đang hoạt động
C00379,53,Nam,TP HCM,31,1,0,3.0,15.0,22534400.0,Khách VIP,Đang hoạt động
C00380,49,Nam,Hà Nội,58,2,0,22.0,19.0,20987700.0,Khách VIP,Đang hoạt động
C00381,40,Nam,Đà Nẵng,59,0,1,37.0,20.0,16800050.0,Trung bình,Đã rời bỏ
C00382,25,Nữ,Hà Nội,36,1,0,9.0,26.0,23236450.0,Khách VIP,Đang hoạt động
C00383,68,Nam,TP HCM,58,2,0,7.0,16.0,17162000.0,Khách VIP,Đang hoạt động
C00384,67,Nữ,Đà Nẵng,30,2,0,31.0,15.0,19237600.0,Trung bình,Đang hoạt động
C00385,49,Nữ,Hà Nội,47,1,0,11.0,18.0,14353150.0,Khách VIP,Đang hoạt động
C00386,67,Nam,Hà Nội,3,0,0,24.0,13.0,11255850.0,Khách VIP,Đang hoạt động
C00387,42,Nam,TP HCM,9,1,0,13.0,15.0,11394350.0,Khách VIP,Đang hoạt động
C00388,49,Nam,TP HCM,53,3,0,5.0,20.0,30249702.0,Khách VIP,Đang hoạt động
C00389,50,Nam,Đà Nẵng,9,0,0,5.0,16.0,17580550.0,Khách VIP,Đang hoạt động
C00390,56,Nam,Hà Nội,52,3,0,48.0,19.0,15004300.0,Trung bình,Đang hoạt động
C00391,26,Nam,TP HCM,27,1,0,14.0,18.0,16410400.0,Khách VIP,Đang hoạt động
C00392,31,Nữ,TP HCM,15,1,0,21.0,18.0,11869300.0,Khách VIP,Đang hoạt động
C00393,24,Nam,Hải Phòng,25,1,0,6.0,15.0,11340300.0,Khách VIP,Đang hoạt động
C00394,32,Nữ,Hà Nội,47,1,0,20.0,22.0,17975107.0,Khách VIP,Đang hoạt động
C00395,21,Nữ,TP HCM,27,0,0,60.0,14.0,18512700.0,Nguy cơ rời bỏ,Đang hoạt động
C00396,36,Nữ,TP HCM,29,5,0,3.0,19.0,15683850.0,Khách VIP,Đang hoạt động
C00397,22,Nữ,TP HCM,19,1,0,22.0,20.0,24879692.176480502,Khách VIP,Đang hoạt động
C00398,24,Nữ,TP HCM,2,4,0,58.0,10.0,13432550.0,Nguy cơ rời bỏ,Đang hoạt động
C00399,21,Nam,TP HCM,38,2,0,15.0,25.0,32526336.0,Khách VIP,Đang hoạt động
C00400,70,Nam,Hà Nội,11,1,0,30.0,22.0,17371400.0,Trung bình,Đang hoạt động
C00401,65,Nam,TP HCM,48,3,0,24.0,15.0,12522850.0,Khách VIP,Đang hoạt động
C00402,61,Nữ,Hà Nội,46,1,0,11.0,18.0,13695350.0,Khách VIP,Đang hoạt động
C00403,31,Nữ,Đà Nẵng,30,1,0,16.0,18.0,15328500.0,Khách VIP,Đang hoạt động
C00404,19,Nam,Hà Nội,21,3,0,3.0,20.0,20842800.0,Khách VIP,Đang hoạt động
C00405,70,Nữ,TP HCM,18,1,0,12.0,21.0,26159600.0,Khách VIP,Đang hoạt động
C00406,45,Nữ,Hà Nội,2,1,0,1.0,18.0,21689600.0,Khách VIP,Đang hoạt động
C00407,22,Nam,Hà Nội,17,1,0,33.0,16.0,12725850.0,Trung bình,Đang hoạt động
C00408,39,Nữ,Đà Nẵng,26,1,0,17.0,10.0,12538050.0,Khách VIP,Đang hoạt động
C00409,57,Nữ,Hà Nội,17,2,0,18.0,24.0,18104050.0,Khách VIP,Đang hoạt động
C00410,70,Nữ,Hà Nội,12,1,0,33.0,14.0,11052900.0,Trung bình,Đang hoạt động
C00411,20,Nam,TP HCM,39,1,0,41.0,17.0,20200250.0,Trung bình,Đang hoạt động
C00412,50,Nam,Cần Thơ,29,2,0,3.0,22.0,41414532.0,Khách VIP,Đang hoạt động
C00413,43,Nam,TP HCM,7,1,0,41.0,20.0,22145700.0,Trung bình,Đang hoạt động
C00414,63,Nam,TP HCM,40,0,0,23.0,15.0,7976500.0,Khách VIP,Đang hoạt động
C00415,31,Nữ,Hải Phòng,58,0,0,4.0,12.0,13609100.0,Khách VIP,Đang hoạt động
C00416,47,Nữ,TP HCM,25,1,0,1.0,20.0,28030871.0,Khách VIP,Đang hoạt động
C00417,54,Nữ,TP HCM,17,0,0,8.0,20.0,18001400.0,Khách VIP,Đang hoạt động
C00418,64,Nam,Cần Thơ,48,2,0,24.0,16.0,23883250.0,Khách VIP,Đang hoạt động
C00419,35,Nam,TP HCM,41,1,0,20.0,16.0,12339900.0,Khách VIP,Đang hoạt động
C00420,68,Nữ,Hà Nội,18,2,0,13.0,21.0,26730200.0,Khách VIP,Đang hoạt động
C00421,31,Nữ,TP HCM,53,3,0,20.0,13.0,12282700.0,Khách VIP,Đang hoạt động
C00422,49,Nữ,Cần Thơ,23,3,0,1.0,22.0,14924650.0,Khách VIP,Đang hoạt động
C00423,49,Nam,TP HCM,18,0,0,4.0,23.0,22851700.0,Khách VIP,Đang hoạt động
C00424,57,Nữ,Hải Phòng,34,1,0,17.0,26.0,25614650.0,Khách VIP,Đang hoạt động
C00425,45,Nữ,Hà Nội,10,3,1,78.0,8.0,10863150.0,Nguy cơ rời bỏ,Đã rời bỏ
C00426,70,Nữ,TP HCM,39,2,0,1.0,20.0,24407752.0,Khách VIP,Đang hoạt động
C00427,63,Nam,Cần Thơ,25,1,0,2.0,22.0,18427000.0,Khách VIP,Đang hoạt động
C00428,47,Nữ,Hà Nội,60,1,0,20.0,14.0,10244050.0,Khách VIP,Đang hoạt động
C00429,62,Nam,Đà Nẵng,1,0,0,29.0,21.0,16932050.0,Trung bình,Đang hoạt động
C00430,49,Nữ,TP HCM,50,0,0,36.0,20.0,18266600.0,Trung bình,Đang hoạt động
C00431,45,Nam,Đà Nẵng,4,1,0,3.0,25.0,22474900.0,Khách VIP,Đang hoạt động
C00432,23,Nam,Đà Nẵng,39,2,1,6.0,18.0,20454200.0,Khách VIP,Đã rời bỏ
C00433,56,Nam,TP HCM,34,2,0,34.0,12.0,6535850.0,Trung bình,Đang hoạt động
C00434,43,Nam,Đà Nẵng,49,2,0,9.0,14.0,20572950.0,Khách VIP,Đang hoạt động
C00435,58,Nam,Hà Nội,22,1,0,33.0,15.0,14054900.0,Trung bình,Đang hoạt động
C00436,69,Nam,Hà Nội,25,2,0,23.0,20.0,32964612.0,Khách VIP,Đang hoạt động
C00437,20,Nữ,TP HCM,12,2,0,4.0,11.0,9078300.0,Khách VIP,Đang hoạt động
C00438,24,Nam,Đà Nẵng,12,1,1,5.0,6.0,11682000.0,Trung bình,Đã rời bỏ
C00439,60,Nữ,Cần Thơ,32,2,0,5.0,16.0,15597050.0,Khách VIP,Đang hoạt động
C00440,53,Nữ,TP HCM,54,1,0,2.0,13.0,16028100.0,Khách VIP,Đang hoạt động
C00441,64,Nữ,Hải Phòng,26,1,0,52.0,14.0,12435600.0,Trung bình,Đang hoạt động
C00442,39,Nữ,Hải Phòng,35,0,0,4.0,16.0,23312394.0,Khách VIP,Đang hoạt động
C00443,42,Nữ,Hà Nội,13,0,0,3.0,16.0,12168750.0,Khách VIP,Đang hoạt động
C00444,19,Nam,Hải Phòng,31,3,0,35.0,14.0,13649850.0,Trung bình,Đang hoạt động
C00445,65,Nam,TP HCM,29,3,0,1.0,22.0,16859000.0,Khách VIP,Đang hoạt động
C00446,52,Nam,Hà Nội,2,0,0,12.0,23.0,25442550.0,Khách VIP,Đang hoạt động
C00447,43,Nam,Hà Nội,2,0,0,16.0,17.0,13169200.0,Khách VIP,Đang hoạt động
C00448,32,Nữ,Hà Nội,5,1,0,44.0,12.0,11473400.0,Trung bình,Đang hoạt động
C00449,24,Nam,Hà Nội,49,2,0,2.0,20.0,10858650.0,Khách VIP,Đang hoạt động
C00450,49,Nữ,Hải Phòng,57,0,0,42.0,12.0,10385450.0,Trung bình,Đang hoạt động
C00451,65,Nữ,Hà Nội,25,1,0,119.0,13.0,13109600.0,Nguy cơ rời bỏ,Đang hoạt động
C00452,35,Nữ,TP HCM,19,1,0,27.0,18.0,13567650.0,Khách VIP,Đang hoạt động
C00453,70,Nam,TP HCM,10,3,0,1.0,14.0,13481950.0,Khách VIP,Đang hoạt động
C00454,53,Nữ,Cần Thơ,41,0,0,19.0,17.0,19926750.0,Khách VIP,Đang hoạt động
C00455,44,Nam,Cần Thơ,39,2,1,20.0,20.0,13805250.0,Khách VIP,Đã rời bỏ
C00456,18,Nam,Hà Nội,17,4,0,33.0,24.0,29124100.0,Trung bình,Đang hoạt động
C00457,39,Nam,Cần Thơ,46,1,0,7.0,17.0,21605400.0,Khách VIP,Đang hoạt động
C00458,65,Nữ,Hải Phòng,44,0,0,7.0,18.0,27924441.0,Khách VIP,Đang hoạt động
C00459,42,Nam,TP HCM,55,0,0,25.0,15.0,9553700.0,Khách VIP,Đang hoạt động
C00460,26,Nữ,TP HCM,52,2,0,32.0,20.0,27186631.0,Trung bình,Đang hoạt động
C00461,61,Nữ,TP HCM,17,1,0,31.0,15.0,10798100.0,Trung bình,Đang hoạt động
C00462,50,Nữ,Cần Thơ,2,2,0,36.0,20.0,23925450.0,Trung bình,Đang hoạt động
C00463,44,Nữ,TP HCM,52,0,0,24.0,14.0,14107679.0,Khách VIP,Đang hoạt động
C00464,51,Nữ,Hà Nội,33,1,0,8.0,24.0,24444700.0,Khách VIP,Đang hoạt động
C00465,45,Nữ,Đà Nẵng,57,3,0,67.0,12.0,13744350.0,Nguy cơ rời bỏ,Đang hoạt động
C00466,45,Nữ,Hải Phòng,30,1,0,31.0,19.0,16541500.0,Trung bình,Đang hoạt động
C00467,68,Nam,Hải Phòng,60,0,0,11.0,18.0,18621850.0,Khách VIP,Đang hoạt động
C00468,29,Nam,TP HCM,15,0,0,27.0,17.0,12158050.0,Khách VIP,Đang hoạt động
C00469,67,Nữ,Đà Nẵng,14,1,0,65.0,17.0,18550556.0,Nguy cơ rời bỏ,Đang hoạt động
C00470,30,Nam,TP HCM,52,1,0,24.0,10.0,4712900.0,Khách VIP,Đang hoạt động
C00471,68,Nữ,Cần Thơ,10,1,0,1.0,15.0,9939852.0,Khách VIP,Đang hoạt động
C00472,58,Nữ,TP HCM,17,2,0,11.0,16.0,21022050.0,Khách VIP,Đang hoạt động
C00473,60,Nữ,Hà Nội,40,0,0,44.0,18.0,12620050.0,Trung bình,Đang hoạt động
C00474,52,Nam,TP HCM,15,0,0,5.0,26.0,25761050.0,Khách VIP,Đang hoạt động
C00475,21,Nữ,TP HCM,53,3,0,3.0,14.0,8654500.0,Khách VIP,Đang hoạt động
C00476,64,Nữ,TP HCM,35,1,0,12.0,18.0,14821700.0,Khách VIP,Đang hoạt động
C00477,69,Nữ,Đà Nẵng,9,1,0,26.0,16.0,17511900.0,Khách VIP,Đang hoạt động
C00478,70,Nam,Đà Nẵng,44,1,0,5.0,25.0,26178050.0,Khách VIP,Đang hoạt động
C00479,42,Nam,Đà Nẵng,16,0,0,65.0,18.0,27758599.0,Nguy cơ rời bỏ,Đang hoạt động
C00480,61,Nam,TP HCM,38,4,1,25.0,11.0,16331500.0,Khách VIP,Đã rời bỏ
C00481,40,Nữ,Hải Phòng,24,2,0,51.0,14.0,12066150.0,Trung bình,Đang hoạt động
C00482,55,Nam,Hà Nội,45,0,0,9.0,19.0,17692000.0,Khách VIP,Đang hoạt động
C00483,53,Nữ,Đà Nẵng,40,3,0,21.0,17.0,14641400.0,Khách VIP,Đang hoạt động
C00484,45,Nam,Đà Nẵng,49,1,0,23.0,15.0,12930000.0,Khách VIP,Đang hoạt động
C00485,58,Nam,TP HCM,53,2,0,31.0,12.0,13057000.0,Trung bình,Đang hoạt động
C00486,41,Nam,Cần Thơ,10,5,1,20.0,12.0,10215550.0,Khách VIP,Đã rời bỏ
C00487,64,Nữ,Hải Phòng,7,0,0,15.0,15.0,13342300.0,Khách VIP,Đang hoạt động
C00488,26,Nữ,Cần Thơ,28,0,0,4.0,16.0,16256599.0,Khách VIP,Đang hoạt động
C00489,48,Nữ,Đà Nẵng,23,3,0,4.0,15.0,11904600.0,Khách VIP,Đang hoạt động
C00490,65,Nữ,Hải Phòng,23,2,0,4.0,13.0,14804100.0,Khách VIP,Đang hoạt động
C00491,64,Nam,Hà Nội,23,4,0,32.0,16.0,28535728.0,Trung bình,Đang hoạt động
C00492,52,Nữ,Đà Nẵng,14,2,1,15.0,16.0,24718450.0,Khách VIP,Đã rời bỏ
C00493,44,Nam,TP HCM,56,2,0,32.0,17.0,16957350.0,Trung bình,Đang hoạt động
C00494,57,Nữ,TP HCM,16,3,0,15.0,20.0,19213200.0,Khách VIP,Đang hoạt động
C00495,57,Nữ,TP HCM,53,2,0,17.0,18.0,42313445.0,Khách VIP,Đang hoạt động
C00496,26,Nữ,TP HCM,5,0,0,6.0,13.0,17000750.0,Khách VIP,Đang hoạt động
C00497,52,Nữ,Hà Nội,32,3,0,18.0,19.0,44651997.0,Khách VIP,Đang hoạt động
C00498,64,Nữ,TP HCM,15,2,0,29.0,21.0,27996550.0,Trung bình,Đang hoạt động
C00499,64,Nam,Hải Phòng,13,2,0,18.0,16.0,13973050.0,Khách VIP,Đang hoạt động
C00500,22,Nữ,Hà Nội,14,0,0,22.0,13.0,12992050.0,Khách VIP,Đang hoạt động
C00501,39,Nữ,TP HCM,51,1,0,25.0,10.0,9842200.0,Khách VIP,Đang hoạt động
C00502,24,Nữ,Hà Nội,49,1,0,7.0,17.0,16707500.0,Khách VIP,Đang hoạt động
C00503,26,Nam,Hà Nội,32,2,0,1.0,21.0,20883442.0,Khách VIP,Đang hoạt động
C00504,52,Nam,TP HCM,13,0,0,49.0,16.0,17613900.0,Trung bình,Đang hoạt động
C00505,69,Nam,TP HCM,52,0,0,1.0,12.0,7775550.0,Khách VIP,Đang hoạt động
C00506,50,Nam,Hà Nội,60,3,0,5.0,12.0,23690976.65232857,Khách VIP,Đang hoạt động
C00507,44,Nam,Đà Nẵng,41,2,0,18.0,11.0,9109400.0,Khách VIP,Đang hoạt động
C00508,55,Nam,Hải Phòng,27,1,0,18.0,12.0,9207600.0,Khách VIP,Đang hoạt động
C00509,45,Nam,TP HCM,52,2,0,3.0,10.0,9993450.0,Khách VIP,Đang hoạt động
C00510,67,Nữ,Đà Nẵng,57,2,0,26.0,15.0,16765450.0,Khách VIP,Đang hoạt động
C00511,26,Nam,Hà Nội,11,2,0,4.0,11.0,9266300.0,Khách VIP,Đang hoạt động
C00512,50,Nam,Hải Phòng,57,3,0,1.0,14.0,19234700.0,Khách VIP,Đang hoạt động
C00513,33,Nam,TP HCM,29,0,0,46.0,10.0,9695750.0,Trung bình,Đang hoạt động
C00514,37,Nam,Cần Thơ,30,2,0,5.0,19.0,16946050.0,Khách VIP,Đang hoạt động
C00515,66,Nữ,Hải Phòng,2,1,0,1.0,24.0,29201300.0,Khách VIP,Đang hoạt động
C00516,62,Nữ,Hà Nội,18,4,0,7.0,13.0,21152948.0,Khách VIP,Đang hoạt động
C00517,53,Nữ,Cần Thơ,49,2,0,5.0,14.0,15736550.0,Khách VIP,Đang hoạt động
