transaction_id,date,customer_id,category,branch,channel,payment_method,status,quantity,amount,cost,gio
T0000219,2025-01-02,C03889,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,1,1147000,896796,10
T0000220,2025-01-02,C00279,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,767700,642817,11
T0000221,2025-01-02,C06695,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,3,428400,290425,11
T0000222,2025-01-02,C00016,Sách,TP HCM,Online,THE,HOAN_TAT,1,170000,110542,11
T0000223,2025-01-02,C04112,Mỹ phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,3,1422150,1110974,11
T0000224,2025-01-02,C00515,Thực phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,317300,247069,11
T0000225,2025-01-02,C00524,Thời trang,Đà Nẵng,Online,THE,HOAN_TAT,1,647000,511090,11
T0000226,2025-01-02,C02760,Thực phẩm,TP HCM,Online,THE,HOAN_TRA,4,627000,453206,11
T0000227,2025-01-02,C01243,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,358000,257507,11
T0000228,2025-01-02,C00214,Thực phẩm,Hải Phòng,Cửa hàng,KHONG_RO,HOAN_TAT,3,418200,344485,11
T0000229,2025-01-02,C06474,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,4,680000,535766,12
T0000230,2025-01-02,C00055,Thực phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,412000,342627,12
T0000231,2025-01-02,C00074,Mỹ phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,3,1626000,1137155,12
T0000232,2025-01-02,C04019,Thực phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TRA,1,171000,127803,12
T0000233,2025-01-02,C01078,Điện tử,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,3,3269700,2144632,12
T0000234,2025-01-02,C07714,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,504000,345283,12
T0000235,2025-01-02,C07313,Mỹ phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,1,515000,353342,12
T0000236,2025-01-02,C03854,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,4,4920000,3355811,12
T0000237,2025-01-02,C01391,Mỹ phẩm,Cần Thơ,Online,CHUYEN_KHOAN,HOAN_TAT,1,474300,400770,13
T0000238,2025-01-02,C00147,Mỹ phẩm,Hải Phòng,Online,VI_DIEN_TU,HOAN_TRA,1,499000,422620,13
T0000239,2025-01-02,C04824,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,374300,270550,13
T0000240,2025-01-02,C05834,Gia dụng,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,4,2896000,2132914,13
T0000241,2025-01-02,C00020,Điện tử,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,3,2867400,2115358,13
T0000242,2025-01-02,C00207,Điện tử,Đà Nẵng,Online,THE,HOAN_TAT,3,3207600,2321595,13
T0000243,2025-01-02,C06836,Thực phẩm,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TRA,2,348000,262366,13
T0000244,2025-01-02,C06883,Sách,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,2,243000,154487,13
T0000245,2025-01-02,C04297,Mỹ phẩm,TP HCM,Online,THE,HOAN_TAT,1,519000,411801,14
T0000246,2025-01-02,C00008,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2272000,1660400,14
T0000247,2025-01-02,C02088,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,171950,130043,14
T0000248,2025-01-02,C00416,Thực phẩm,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,162450,121911,14
T0000249,2025-01-02,C00042,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,158000,114205,14
T0000250,2025-01-02,C03351,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,199000,162492,14
T0000251,2025-01-02,C04597,Mỹ phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,872000,532687,14
T0000252,2025-01-02,C03346,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,187000,147134,14
T0000253,2025-01-02,C02380,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1031000,630721,14
T0000254,2025-01-02,C02013,Thời trang,TP HCM,Cửa hàng,THE,HOAN_TAT,3,1963650,1343647,14
T0000255,2025-01-02,C00847,Điện tử,TP HCM,Online,KHONG_RO,HOAN_TAT,1,1082000,697881,15
T0000256,2025-01-02,C00455,Mỹ phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,513000,409921,15
T0000257,2025-01-02,C00050,Mỹ phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,882000,567918,15
T0000258,2025-01-02,C03096,Điện tử,TP HCM,Online,THE,HOAN_TRA,2,1930000,1351622,15
T0000259,2025-01-02,C05074,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,179000,125916,15
T0000260,2025-01-02,C00861,Sách,Hà Nội,Online,THE,HOAN_TAT,1,152000,124390,15
T0000261,2025-01-02,C05201,Thực phẩm,Cần Thơ,Online,THE,HOAN_TAT,1,188000,150903,15
T0000262,2025-01-02,C00144,Thực phẩm,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,354000,234370,15
T0000263,2025-01-02,C01245,Mỹ phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,463000,334400,15
T0000264,2025-01-02,C01127,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,761000,548823,16
T0000265,2025-01-02,C05546,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,5,845000,610780,16
T0000266,2025-01-02,C00047,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,1016000,820768,16
T0000267,2025-01-02,C03951,Gia dụng,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,5,3591000,2815499,16
T0000268,2025-01-02,C04565,Sách,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,153000,92347,16
T0000269,2025-01-02,C00311,Thời trang,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,678000,468344,16
T0000270,2025-01-02,C01418,Thực phẩm,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,183000,151747,16
T0000271,2025-01-02,C00004,Điện tử,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,4,4268000,3411047,16
T0000273,2025-01-02,C02545,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,871000,564396,17
T0000274,2025-01-02,C05726,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,515850,383087,17
T0000275,2025-01-02,C01241,Gia dụng,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,765700,637249,17
T0000276,2025-01-02,C01006,Thực phẩm,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,162450,130989,17
T0000277,2025-01-02,C07524,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,324000,269508,17
T0000279,2025-01-02,C00641,Thực phẩm,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,438600,359728,17
T0000280,2025-01-02,C05388,Thực phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,206000,156658,17
T0000281,2025-01-02,C03597,Thời trang,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,5,3290000,2378779,17
T0000282,2025-01-02,C00592,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,174800,106692,18
T0000283,2025-01-02,C03005,Sách,TP HCM,Online,KHONG_RO,HOAN_TAT,1,172000,107844,18
T0000284,2025-01-02,C00289,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,2233800,1705445,18
T0000285,2025-01-02,C00014,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,2326000,1961018,18
T0000286,2025-01-02,C04784,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,4,2962800,2343229,18
T0000287,2025-01-02,C07283,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TRA,4,4696000,3755810,18
T0000288,2025-01-02,C02822,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,3,609000,429995,18
T0000289,2025-01-02,C01026,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,817000,589209,19
T0000290,2025-01-02,C01938,Điện tử,Cần Thơ,Online,KHONG_RO,HOAN_TAT,1,1048000,758521,19
T0000291,2025-01-02,C00719,Gia dụng,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,2,1450000,1118567,19
T0000292,2025-01-02,C04351,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,3,540000,369621,19
T0000293,2025-01-02,C04550,Thời trang,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,1250200,1059468,19
T0000294,2025-01-02,C00284,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,161500,99465,19
T0000295,2025-01-02,C00456,Mỹ phẩm,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,2,894600,678085,19
T0000296,2025-01-02,C00004,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,793000,640164,19
T0000297,2025-01-02,C00281,Thực phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,495000,304249,20
T0000298,2025-01-02,C01130,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TRA,4,3488000,2784881,20
T0000299,2025-01-02,C00006,Sách,TP HCM,Online,THE,HOAN_TAT,1,130000,102189,20
T0000300,2025-01-02,C00114,Gia dụng,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,911050,717434,20
T0000301,2025-01-02,C01531,Mỹ phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,5,2745000,2014629,20
T0000302,2025-01-02,C02979,Thời trang,TP HCM,Online,THE,HOAN_TAT,3,2322000,1680816,20
T0000303,2025-01-02,C02803,Thực phẩm,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,153000,110591,20
T0000304,2025-01-02,C00962,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,459000,317640,20
T0000305,2025-01-02,C01068,Thực phẩm,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,5,790000,571025,21
T0000306,2025-01-02,C00002,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TAT,2,2474000,1601817,21
T0000307,2025-01-02,C02428,Mỹ phẩm,Hải Phòng,Online,THE,HOAN_TAT,1,533000,452618,21
T0000308,2025-01-02,C01917,Sách,TP HCM,Cửa hàng,KHONG_RO,HOAN_TAT,2,256000,159658,21
T0000309,2025-01-02,C00460,Điện tử,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,910100,638067,21
T0000310,2025-01-02,C04698,Điện tử,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,1035000,749112,21
T0000311,2025-01-02,C04803,Gia dụng,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,4,3172000,2415168,21
T0000312,2025-01-02,C00702,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,4,2548000,2044199,21
T0000313,2025-01-02,C01608,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,2,314000,196675,21
T0000314,2025-01-02,C00050,Thời trang,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1501000,1068139,21
T0000315,2025-01-02,C02345,Điện tử,TP HCM,Cửa hàng,THE,HOAN_TRA,2,1921000,1280773,21
T0000316,2025-01-02,C05049,Mỹ phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,778600,562341,22
T0000317,2025-01-02,C00338,Điện tử,Hải Phòng,Cửa hàng,KHONG_RO,HOAN_TAT,2,2030000,1595944,22
T0000318,2025-01-02,C01610,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,4,3372000,2334276,22
T0000319,2025-01-02,C00085,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,998000,688957,22
T0000320,2025-01-02,C02305,Thời trang,Hải Phòng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,600100,398504,22
T0000321,2025-01-02,C04114,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TRA,1,136000,98303,22
T0000322,2025-01-02,C01362,Sách,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,428400,274365,22
T0000323,2025-01-02,C03551,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,973000,595662,23
T0000324,2025-01-02,C07962,Điện tử,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,3269700,2072051,23
T0000325,2025-01-02,C03648,Điện tử,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,1064000,897740,23
T0000326,2025-01-02,C05353,Gia dụng,Hải Phòng,Online,THE,HOAN_TAT,2,1599800,1034127,23
T0000327,2025-01-02,C01435,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,660250,483812,23
T0000328,2025-01-02,C01656,Thực phẩm,Cần Thơ,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,180500,113214,23
T0000329,2025-01-02,C00038,Thực phẩm,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,4,716000,467260,23
T0000330,2025-01-02,C02294,Sách,Đà Nẵng,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,132000,110647,23
T0000331,2025-01-03,C01700,Gia dụng,Hà Nội,Cửa hàng,KHONG_RO,HOAN_TAT,1,884450,670265,0
T0000332,2025-01-03,C02751,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1102950,844978,0
T0000333,2025-01-03,C00021,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,2,368600,242367,0
T0000334,2025-01-03,C05352,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,1376000,994894,0
T0000335,2025-01-03,C03462,Thực phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TRA,1,170000,115112,0
T0000336,2025-01-03,C05149,Mỹ phẩm,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,455000,382763,0
T0000337,2025-01-03,C03400,Sách,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,134000,84055,0
T0000338,2025-01-03,C01385,Sách,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,1,158650,113825,1
T0000339,2025-01-03,C00003,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1366100,1150700,1
T0000340,2025-01-03,C07744,Thực phẩm,Đà Nẵng,Online,THE,HOAN_TAT,1,169000,122156,1
T0000341,2025-01-03,C00646,Mỹ phẩm,Hà Nội,Online,THE,HOAN_TAT,1,476000,343789,1
T0000342,2025-01-03,C00353,Thực phẩm,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,183600,142999,1
T0000343,2025-01-03,C07645,Thực phẩm,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,172000,116110,1
T0000344,2025-01-03,C00770,Gia dụng,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,2733150,2073039,1
T0000345,2025-01-03,C01614,Sách,Cần Thơ,Online,THE,HOAN_TAT,1,169000,105687,2
T0000514,2025-01-03,C05366,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,2067367,1497606,2
T0000346,2025-01-03,C00009,Thực phẩm,Cần Thơ,Cửa hàng,THE,HOAN_TAT,3,510000,321935,2
T0000347,2025-01-03,C00094,Sách,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,3,392700,252655,2
T0000348,2025-01-03,C00062,Mỹ phẩm,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,450000,305952,2
T0000349,2025-01-03,C06470,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,478800,332672,2
T0000350,2025-01-03,C04390,Thực phẩm,Hải Phòng,Online,TIEN_MAT,HOAN_TRA,1,206000,148900,2
T0000351,2025-01-03,C00046,Điện tử,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,2262000,1898648,2
T0000352,2025-01-03,C05190,Thực phẩm,TP HCM,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,191000,121494,2
T0000353,2025-01-03,C00331,Thời trang,Hà Nội,Online,VI_DIEN_TU,HOAN_TRA,1,792000,636536,2
T0000354,2025-01-03,C02649,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,779000,653299,3
T0000355,2025-01-03,C02673,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,351500,298716,3
T0000356,2025-01-03,C01467,Thực phẩm,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,1,179100,108654,3
T0000357,2025-01-03,C00201,Gia dụng,Hà Nội,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1832000,1201343,3
T0000358,2025-01-03,C00451,Điện tử,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,923100,574227,3
T0000359,2025-01-03,C07474,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,2,1720000,1196435,3
T0000360,2025-01-03,C00081,Sách,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,444600,271141,3
T0000361,2025-01-03,C01531,Gia dụng,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,694450,446634,4
T0000362,2025-01-03,C04038,Điện tử,Đà Nẵng,Online,TIEN_MAT,HOAN_TAT,2,2088000,1645410,4
T0000363,2025-01-03,C04610,Thực phẩm,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,2,354000,223649,4
T0000364,2025-01-03,C00293,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,862000,533633,4
T0000365,2025-01-03,C06514,Thời trang,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,794000,548161,4
T0000366,2025-01-03,C02401,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,3,456000,329604,4
T0000367,2025-01-03,C00134,Thực phẩm,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,151050,109181,4
T0000368,2025-01-03,C00321,Thời trang,TP HCM,Online,THE,HOAN_TAT,1,668000,436904,5
T0000369,2025-01-03,C01216,Sách,Đà Nẵng,Online,KHONG_RO,HOAN_TRA,2,317300,229853,5
T0000370,2025-01-03,C00029,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,3,480000,406619,5
T0000371,2025-01-03,C00041,Thời trang,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,2103300,1647680,5
T0000372,2025-01-03,C04306,Điện tử,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,2,1949900,1576335,5
T0000373,2025-01-03,C00595,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,392000,254790,5
T0000374,2025-01-03,C04421,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,3,404700,262164,5
T0000375,2025-01-03,C02071,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,4,4044000,2182256,5
T0000376,2025-01-03,C00011,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,3,2244000,1803443,5
T0000377,2025-01-03,C00788,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,655000,520311,6
T0000378,2025-01-03,C00054,Mỹ phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,858000,619687,6
T0000379,2025-01-03,C00649,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TAT,1,986850,688423,6
T0000380,2025-01-03,C02374,Sách,Đà Nẵng,Online,THE,HOAN_TAT,1,130000,83956,6
T0000381,2025-01-03,C04080,Gia dụng,Đà Nẵng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,888000,735486,6
TDUP0020,2025-01-03,C00127,Sách,TP HCM,Online,TIEN_MAT,HOAN_TAT,4,664000,545230,6
T0000383,2025-01-03,C00105,Sách,Hà Nội,Online,CHUYEN_KHOAN,HOAN_TAT,1,150000,99713,6
T0000384,2025-01-03,C00133,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,764100,507778,7
T0000385,2025-01-03,C00095,Mỹ phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,805800,624501,7
T0000386,2025-01-03,C01784,Mỹ phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,427500,289574,7
T0000387,2025-01-03,C03930,Mỹ phẩm,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,3,1290000,931697,7
T0000388,2025-01-03,C06717,Thực phẩm,Hà Nội,Online,THE,HOAN_TAT,1,187000,135167,7
T0000389,2025-01-03,C00240,Thực phẩm,Cần Thơ,Online,THE,HOAN_TAT,1,194000,138975,7
T0000390,2025-01-03,C01570,Điện tử,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,1001000,828758,7
T0000391,2025-01-03,C00004,Gia dụng,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,834100,708372,7
T0000392,2025-01-03,C00181,Thời trang,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TAT,1,730000,467113,7
T0000393,2025-01-03,C00079,Điện tử,Cần Thơ,Online,VI_DIEN_TU,HOAN_TAT,2,2518000,1822477,7
T0000394,2025-01-03,C00001,Mỹ phẩm,TP HCM,Online,CHUYEN_KHOAN,HOAN_TAT,1,418000,344721,8
T0000395,2025-01-03,C07754,Gia dụng,Hà Nội,Online,THE,HOAN_TAT,1,822000,617253,8
T0000396,2025-01-03,C00308,Điện tử,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,4,4284000,2412191,8
T0000397,2025-01-03,C02117,Gia dụng,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,756900,546841,8
T0000398,2025-01-03,C07857,Điện tử,Hải Phòng,Cửa hàng,TIEN_MAT,HOAN_TAT,4,4136000,2513972,8
T0000399,2025-01-03,C06806,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,4,3906400,2827372,8
T0000400,2025-01-03,C05709,Thực phẩm,TP HCM,Online,THE,HOAN_TAT,2,344000,271956,8
T0000401,2025-01-03,C00357,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,2,1449700,1123617,8
T0000402,2025-01-03,C05016,Sách,TP HCM,Online,THE,HOAN_TAT,1,133000,83855,9
T0000403,2025-01-03,C03052,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,1,190950,154148,9
T0000404,2025-01-03,C03498,Thời trang,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,1,713450,591268,9
T0000405,2025-01-03,C01714,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,772350,500297,9
T0000406,2025-01-03,C02411,Điện tử,Hải Phòng,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,1048000,677588,9
T0000407,2025-01-03,C06273,Điện tử,Đà Nẵng,Online,VI_DIEN_TU,HOAN_TAT,1,1178950,888287,9
T0000408,2025-01-03,C00641,Sách,Cần Thơ,Cửa hàng,TIEN_MAT,HOAN_TAT,1,164000,106438,9
T0000409,2025-01-03,C06452,Thời trang,Hải Phòng,Cửa hàng,THE,HOAN_TAT,3,2303100,1622612,10
T0000410,2025-01-03,C01291,Điện tử,Hà Nội,Cửa hàng,THE,HOAN_TAT,1,1189000,743477,10
T0000411,2025-01-03,C00027,Thời trang,Hải Phòng,Online,CHUYEN_KHOAN,HOAN_TAT,1,718200,519282,10
T0000412,2025-01-03,C01532,Gia dụng,TP HCM,Online,THE,HOAN_TAT,1,829350,598116,10
T0000413,2025-01-03,C00001,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,1197000,889532,10
T0000414,2025-01-03,C00164,Gia dụng,Hà Nội,Cửa hàng,TIEN_MAT,HOAN_TRA,2,1604000,968093,10
T0000415,2025-01-03,C07778,Thời trang,Hà Nội,Cửa hàng,THE,HOAN_TRA,3,1956000,1528090,10
T0000416,2025-01-03,C01773,Thực phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,163400,106523,10
T0000417,2025-01-03,C07371,Thực phẩm,Hà Nội,Cửa hàng,CHUYEN_KHOAN,HOAN_TAT,1,194000,127471,10
T0000418,2025-01-03,C01220,Điện tử,Hà Nội,Online,TIEN_MAT,HOAN_TAT,2,1940000,1404132,10
T0000419,2025-01-03,C00015,Điện tử,Hà Nội,Online,THE,HOAN_TAT,1,1167550,961514,10
T0000420,2025-01-03,C00562,Gia dụng,TP HCM,Cửa hàng,THE,HOAN_TAT,1,859000,681526,10
T0000421,2025-01-03,C00468,Thực phẩm,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,186200,153751,11
T0000422,2025-01-03,C00138,Sách,TP HCM,Cửa hàng,VI_DIEN_TU,HOAN_TAT,1,135000,108360,11
T0000423,2025-01-03,C02261,Thời trang,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,702100,585664,11
T0000424,2025-01-03,C00108,Điện tử,TP HCM,Online,VI_DIEN_TU,HOAN_TRA,1,1073550,872398,11
T0000425,2025-01-03,C00190,Điện tử,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,3,3422850,2768196,11
T0000426,2025-01-03,C00096,Gia dụng,Hải Phòng,Online,VI_DIEN_TU,HOAN_TAT,1,898700,699034,11
T0000427,2025-01-03,C05131,Sách,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,328000,264925,12
T0000428,2025-01-03,C05596,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,1,159300,106282,12
T0000429,2025-01-03,C00008,Sách,Hải Phòng,Cửa hàng,THE,HOAN_TAT,1,135850,110276,12
T0000430,2025-01-03,C00017,Thực phẩm,TP HCM,Cửa hàng,TIEN_MAT,HOAN_TAT,2,366000,221663,12
T0000431,2025-01-03,C00005,Thực phẩm,TP HCM,Online,KHONG_RO,HOAN_TAT,3,492000,407929,12
T0000432,2025-01-03,C01083,Thực phẩm,Hà Nội,Online,TIEN_MAT,HOAN_TAT,1,176000,144289,12
T0000433,2025-01-03,C00430,Thực phẩm,Hà Nội,Online,VI_DIEN_TU,HOAN_TAT,2,320000,228008,12
T0000434,2025-01-03,C00118,Thực phẩm,Cần Thơ,Online,TIEN_MAT,HOAN_TAT,1,169000,137059,12
T0000435,2025-01-03,C04986,Gia dụng,TP HCM,Online,KHONG_RO,HOAN_TAT,1,902000,650510,12
TDUP0116,2025-01-03,C00409,Thực phẩm,TP HCM,Cửa hàng,THE,HOAN_TAT,1,149150,109258,13
T0000437,2025-01-03,C07124,Mỹ phẩm,Đà Nẵng,Cửa hàng,TIEN_MAT,HOAN_TAT,2,1080000,890187,13
T0000438,2025-01-03,C02966,Gia dụng,TP HCM,Online,TIEN_MAT,HOAN_TAT,1,735000,529007,13
T0000439,2025-01-03,C01844,Thời trang,Đà Nẵng,Cửa hàng,THE,HOAN_TAT,5,3470000,2256615,13
