transaction_id,ts,customer_id,branch,channel,category,quantity,unit_price,amount,cost,payment_method,status,is_fraud
T0058056,2025-10-30 02:18:19,C02615,Hà Nội,Online,Điện tử,1.0,993000.0,"993,000",605422.6938916212,VI_DIEN_TU,HOAN_TAT,0
T0024081,2025-05-06 03:06:44,C00261,Cần Thơ,Online,Điện tử,1.0,980000.0,"882,000",658057.1861448572,TIEN_MAT,HOAN_TAT,0
T0003938,2025-01-21 19:33:05,C00381,Đà Nẵng,Cửa hàng,Thực phẩm,2.0,165000.0,"313,500",262806.5271588254,THE,HOAN_TAT,0
T0035248,2025-07-03 11:30:59,C00008,Cần Thơ,Online,Thời trang,2.0,647000.0,"1,294,000",,VI_DIEN_TU,HOAN_TAT,0
T0007837,2025-02-10 19:02:01,C01503,TP HCM,Cửa hàng,Gia dụng,2.0,807000.0,"1,371,900",1098481.409813901,CHUYEN_KHOAN,HOAN_TAT,0
T0027975,2025-05-26 04:59:02,C00485,TP HCM,Cửa hàng,Thực phẩm,1.0,204000.0,"193,800",147767.8122025191,VI_DIEN_TU,HOAN_TAT,0
T0044186,2025-08-19 05:13:34,C00833,TP HCM,Online,Gia dụng,1.0,842000.0,"715,700",,VI_DIEN_TU,HOAN_TAT,0
T0036219,2025-07-08 13:58:47,C01410,TP HCM,Online,Mỹ phẩm,4.0,439000.0,"1,756,000",1342654.6151377363,CHUYEN_KHOAN,HOAN_TAT,0
T0007276,2025-02-07 21:23:17,C00482,Cần Thơ,Cửa hàng,Điện tử,1.0,1161000.0,"1,102,950",908048.529228187,VI_DIEN_TU,HOAN_TAT,0
T0052701,2025-10-02 02:20:45,C03665,Cần Thơ,Cửa hàng,Điện tử,4.0,1168000.0,"4,672,000",2906226.6051708604,CHUYEN_KHOAN,HOAN_TAT,0
T0031603,2025-06-14 09:12:32,C02884,Hà Nội,Online,Gia dụng,1.0,829000.0,"746,100",554992.3438186289,THE,HOAN_TAT,0
T0007526,2025-02-09 05:00:19,C00906,Hải Phòng,Cửa hàng,Thực phẩm,1.0,173000.0,"164,350",129511.07903878744,VI_DIEN_TU,HOAN_TRA,0
T0000788,2025-01-05 10:40:57,C04236,TP HCM,Online,Sách,1.0,139000.0,"139,000",,THE,HOAN_TAT,0
T0018886,2025-04-09 01:13:25,C03243,TP HCM,Cửa hàng,Thực phẩm,2.0,163000.0,"326,000",216575.79341127916,THE,HOAN_TAT,0
T0043722,2025-08-16 19:18:27,C03592,Hà Nội,Online,Thời trang,2.0,695000.0,"1,390,000",1155379.840733439,TIEN_MAT,HOAN_TRA,0
T0024606,2025-05-08 18:33:58,C02008,Hà Nội,Online,Thực phẩm,1.0,174000.0,"156,600",113294.1876516971,THE,HOAN_TAT,0
T0038729,2025-07-21 09:38:06,C00077,Hà Nội,Online,Mỹ phẩm,1.0,433000.0,"389,700",272111.86365848355,VI_DIEN_TU,HOAN_TAT,0
T0029364,2025-06-02 17:05:07,C00114,Đà Nẵng,Cửa hàng,Thực phẩm,1.0,188000.0,"188,000",134816.18162301127,TIEN_MAT,HOAN_TAT,0
T0003680,2025-01-20 11:28:36,C01390,Hải Phòng,Cửa hàng,Thực phẩm,2.0,160000.0,"304,000",183755.60782480988,THE,HOAN_TAT,0
T0044114,2025-08-18 19:30:44,C03253,Cần Thơ,Online,Thực phẩm,1.0,201000.0,"170,850",135562.5201992105,VI_DIEN_TU,HOAN_TAT,0
T0029224,2025-06-01 22:54:25,C04213,TP HCM,Online,Gia dụng,1.0,855000.0,"855,000",,VI_DIEN_TU,HOAN_TAT,0
T0049180,2025-09-13 22:16:47,C00041,Hà Nội,Online,Thực phẩm,2.0,178000.0,"302,600",,VI_DIEN_TU,HOAN_TAT,0
T0039408,2025-07-24 22:57:59,C06045,Hải Phòng,Online,Sách,1.0,149000.0,"149,000",99159.00265057503,TIEN_MAT,HOAN_TAT,0
T0032679,2025-06-20 02:33:20,C06169,Hà Nội,Cửa hàng,Thực phẩm,4.0,172000.0,"584,800",351606.5062931362,TIEN_MAT,HOAN_TAT,0
T0044599,2025-08-21 06:48:27,C00241,Đà Nẵng,Cửa hàng,Mỹ phẩm,1.0,409000.0,"409,000",340891.3902581762,CHUYEN_KHOAN,HOAN_TAT,0
T0039430,2025-07-25 01:27:58,C05318,Hà Nội,Online,Điện tử,1.0,1004000.0,"1,004,000",666214.7288461855,TIEN_MAT,HOAN_TAT,0
T0008463,2025-02-13 22:49:00,C00002,Hà Nội,Cửa hàng,Sách,2.0,172000.0,"344,000",239580.46925914567,CHUYEN_KHOAN,HOAN_TAT,0
T0028000,2025-05-26 08:00:23,C00029,Đà Nẵng,Online,Thực phẩm,1.0,176000.0,"176,000",125232.46549208261,TIEN_MAT,HOAN_TAT,0
T0056650,2025-10-22 21:34:34,C03725,Hà Nội,Cửa hàng,Mỹ phẩm,5.0,452000.0,"1,921,000",1231503.343162896,THE,HOAN_TAT,0
T0037602,2025-07-15 13:51:23,C07313,Cần Thơ,Online,Gia dụng,1.0,942000.0,"942,000",757924.6981505646,TIEN_MAT,HOAN_TAT,0
T0018617,2025-04-07 15:39:13,C02797,TP HCM,Cửa hàng,Thời trang,1.0,729000.0,"729,000",571884.7407276146,VI_DIEN_TU,HOAN_TRA,0
T0004141,2025-01-22 20:03:11,C05643,Hà Nội,Cửa hàng,Gia dụng,1.0,872000.0,"784,800",599543.2798184113,VI_DIEN_TU,HOAN_TAT,0
T0048039,2025-09-08 01:55:18,C00598,Cần Thơ,Cửa hàng,Điện tử,3.0,1013000.0,"2,887,050",2209238.4571149703,THE,HOAN_TAT,0
T0059044,2025-11-04 06:44:24,C06783,Hà Nội,Online,Điện tử,1.0,940000.0,"940,000",782554.2088655855,TIEN_MAT,HOAN_TRA,0
T0023441,2025-05-02 17:21:34,C06466,TP HCM,Online,Điện tử,1.0,950000.0,"855,000",532413.4653171828,TIEN_MAT,HOAN_TAT,0
T0057921,2025-10-29 09:40:48,C05002,TP HCM,Cửa hàng,Thực phẩm,1.0,203000.0,"203,000",164766.29963913813,VI_DIEN_TU,HOAN_TAT,0
T0031926,2025-06-16 01:58:43,C03835,Hà Nội,Cửa hàng,Thực phẩm,1.0,171000.0,"153,900",99976.86435952884,TIEN_MAT,HOAN_TAT,0
T0030507,2025-06-08 18:38:31,C04035,TP HCM,Online,Điện tử,2.0,1100000.0,"2,200,000",,TIEN_MAT,HOAN_TAT,0
T0054763,2025-10-13 00:48:45,C00033,Cần Thơ,Cửa hàng,Điện tử,3.0,1176000.0,"3,528,000",2225549.2980632377,VI_DIEN_TU,HOAN_TAT,0
T0010509,2025-02-24 13:59:22,C00166,Hà Nội,Online,Gia dụng,1.0,971000.0,"825,350",,THE,HOAN_TAT,0
T0007424,2025-02-08 15:11:10,C00357,TP HCM,Cửa hàng,Mỹ phẩm,3.0,531000.0,"1,513,350",1037879.4898952724,THE,HOAN_TAT,0
T0002845,2025-01-16 02:50:35,C00297,TP HCM,Online,Điện tử,3.0,962000.0,"2,886,000",2110631.3190118773,THE,HOAN_TAT,0
T0028864,2025-05-31 00:25:47,C00068,TP HCM,Online,Mỹ phẩm,1.0,466000.0,"466,000",314592.9161773261,VI_DIEN_TU,HOAN_TAT,0
T0031358,2025-06-13 03:01:33,C00562,TP HCM,Online,Gia dụng,1.0,749000.0,"711,550",,TIEN_MAT,HOAN_TAT,0
T0020623,2025-04-17 20:32:55,C00734,Hà Nội,Online,Mỹ phẩm,2.0,417000.0,"834,000",,VI_DIEN_TU,HOAN_TAT,0
T0037314,2025-07-14 02:42:38,C01215,Đà Nẵng,Online,Thực phẩm,3.0,172000.0,"438,600",316522.65197278664,,HOAN_TAT,0
T0056272,2025-10-20 21:53:57,C00517,Đà Nẵng,Online,Gia dụng,1.0,959000.0,"959,000",644382.955731804,TIEN_MAT,HOAN_TAT,0
T0047248,2025-09-03 23:18:01,C01381,Hải Phòng,Cửa hàng,  Gia dụng ,1.0,822000.0,"822,000",559951.2568811772,TIEN_MAT,HOAN_TAT,0
T0045077,2025-08-23 20:17:55,C07378,Cần Thơ,Online,Điện tử,1.0,1109000.0,"1,109,000",866751.8409147343,VI_DIEN_TU,HOAN_TAT,0
T0029831,2025-06-05 04:20:03,C05306,TP HCM,Online,Thực phẩm,5.0,159000.0,"795,000",530551.0442008018,VI_DIEN_TU,HOAN_TAT,0
T0044820,2025-08-22 11:10:00,C00671,TP HCM,Online,Sách,2.0,169000.0,"338,000",239598.30659459645,CHUYEN_KHOAN,HOAN_TAT,0
T0011832,2025-03-03 13:36:56,C04486,Hải Phòng,Online,Thực phẩm,1.0,169000.0,"169,000",120589.21522190678,CHUYEN_KHOAN,HOAN_TAT,0
T0050977,2025-09-23 04:53:36,C05665,TP HCM,Cửa hàng,Điện tử,4.0,1067000.0,"4,268,000",3315432.797446523,TIEN_MAT,HOAN_TAT,0
T0049775,2025-09-17 00:07:46,C05602,Cần Thơ,Cửa hàng,Thực phẩm,1.0,158000.0,"158,000",103923.65087550355,CHUYEN_KHOAN,HOAN_TAT,0
T0043283,2025-08-14 12:03:43,C07111,TP HCM,Online,Gia dụng,1.0,793000.0,"753,350",484531.13255452435,CHUYEN_KHOAN,HOAN_TAT,0
T0056299,2025-10-21 00:49:01,C03095,TP HCM,Online,Thực phẩm,3.0,177000.0,"477,900",402623.0799106796,VI_DIEN_TU,HOAN_TAT,0
T0037521,2025-07-15 03:46:56,C03917,Cần Thơ,Cửa hàng,Sách,1.0,130000.0,"130,000",86746.30234893982,VI_DIEN_TU,HOAN_TAT,0
T0028012,2025-05-26 09:38:56,C01006,TP HCM,Cửa hàng,Gia dụng,1.0,732000.0,"732,000",621380.5140229529,THE,HOAN_TAT,0
T0032052,2025-06-16 18:54:58,C07096,Hà Nội,Cửa hàng,Thời trang,4.0,792000.0,"3,168,000",2241662.503674019,THE,HOAN_TAT,0
T0019163,2025-04-10 10:30:04,C00759,Hà Nội,Cửa hàng,Sách,1.0,146000.0,"124,100",94871.94950690481,TIEN_MAT,HOAN_TAT,0
T0016110,2025-03-25 16:53:26,C00041,Hà Nội,Online,Thực phẩm,1.0,171000.0,"171,000",142107.55771379403,THE,HOAN_TAT,0
T0002384,2025-01-13 16:35:17,C00343,Đà Nẵng,Cửa hàng,ĐIỆN TỬ,1.0,1179000.0,"1,002,150",751493.2407365455,TIEN_MAT,HOAN_TAT,0
T0002775,2025-01-15 17:25:27,C00493,TP HCM,Cửa hàng,Thực phẩm,1.0,190000.0,"171,000",104624.06616787554,,HOAN_TAT,0
T0017928,2025-04-04 02:53:55,C07858,TP HCM,Online,Sách,1.0,141000.0,"141,000",101862.9996992274,VI_DIEN_TU,HOAN_TAT,0
T0044463,2025-08-20 13:19:26,C03260,TP HCM,Online,Gia dụng,5.0,952000.0,,3286262.1072602174,THE,HOAN_TAT,0
T0005836,2025-01-31 13:46:45,C04920,Hà Nội,Cửa hàng,Thực phẩm,2.0,158000.0,"316,000",242840.09206899646,CHUYEN_KHOAN,HOAN_TAT,0
T0013619,2025-03-12 15:02:21,C06272,TP HCM,Cửa hàng,Gia dụng,1.0,854000.0,"854,000",524028.08895318175,TIEN_MAT,HOAN_TAT,0
T0007036,2025-02-06 15:25:34,C03890,Cần Thơ,Cửa hàng,Điện tử,2.0,1155000.0,"2,310,000",1703902.0076286586,TIEN_MAT,HOAN_TAT,0
T0044277,2025-08-19 16:30:56,C01868,Cần Thơ,Cửa hàng,Thực phẩm,2.0,189000.0,"378,000",281022.2507753422,THE,HOAN_TAT,0
T0052437,2025-09-30 18:03:26,C00528,Cần Thơ,Online,Thời trang,1.0,654000.0,"588,600",356377.19683344517,VI_DIEN_TU,HOAN_TAT,0
T0047596,2025-09-05 18:35:31,C01903,TP HCM,Online,Điện tử,3.0,1203000.0,,2483171.8115097564,TIEN_MAT,HOAN_TAT,0
T0054094,2025-10-09 12:19:39,C05392,Hà Nội,Online,Sách,4.0,151000.0,"604,000",471018.11645651533,CHUYEN_KHOAN,HOAN_TAT,0
T0012455,2025-03-06 16:45:27,C00832,Hà Nội,Cửa hàng,Điện tử,1.0,1157000.0,"1,157,000",815417.2321241964,TIEN_MAT,HOAN_TAT,0
T0020406,2025-04-16 18:28:10,C00118,Hà Nội,Cửa hàng,Gia dụng,3.0,863000.0,"2,589,000",1997814.7198102602,TIEN_MAT,HOAN_TAT,0
T0040778,2025-08-01 03:59:10,C02220,Đà Nẵng,Online,  Thực phẩm ,2.0,172000.0,"326,800",232000.72017022732,THE,HOAN_TAT,0
T0037991,2025-07-17 12:27:53,C01931,Hải Phòng,Online,Sách,2.0,171000.0,"342,000",256545.75964607234,TIEN_MAT,HOAN_TAT,0
T0036746,2025-07-11 05:37:41,C00153,TP HCM,Cửa hàng,Thực phẩm,2.0,177000.0,"336,300",277548.48735086824,THE,HOAN_TAT,0
T0023767,2025-05-04 10:42:19,C00037,TP HCM,Online,Mỹ phẩm,1.0,534000.0,"534,000",434365.53698613605,CHUYEN_KHOAN,HOAN_TAT,0
T0047086,2025-09-03 04:05:00,C00641,Hải Phòng,Cửa hàng,Thực phẩm,3.0,182000.0,"546,000",354210.28615574096,THE,HOAN_TAT,0
T0013690,2025-03-12 23:50:16,C00054,TP HCM,Online,Thực phẩm,3.0,206000.0,"618,000",,VI_DIEN_TU,HOAN_TAT,0
T0057996,2025-10-29 18:37:17,C03299,Hà Nội,Cửa hàng,Thời trang,1.0,700000.0,"700,000",439562.3057322314,TIEN_MAT,HOAN_TRA,0
T0027048,2025-05-21 08:03:21,C05312,TP HCM,Online,Điện tử,2.0,1023000.0,"1,943,700",1535955.9525507675,TIEN_MAT,HOAN_TAT,0
T0042731,2025-08-11 14:37:43,C06125,Hà Nội,Cửa hàng,Thực phẩm,1.0,168000.0,"159,600",115348.36183784313,TIEN_MAT,HOAN_TAT,0
T0014703,2025-03-18 07:50:41,C00600,Hà Nội,Online,Điện tử,1.0,1093000.0,"929,050",,TIEN_MAT,HOAN_TAT,0
T0025452,2025-05-13 04:26:54,C05224,Đà Nẵng,Online,Gia dụng,2.0,839000.0,"1,678,000",,VI_DIEN_TU,HOAN_TAT,0
T0037281,2025-07-13 22:40:51,C00046,Hải Phòng,Online,Điện tử,2.0,948000.0,"1,896,000",1290447.1422096088,THE,HOAN_TRA,0
T0033308,2025-06-23 07:54:43,C04471,Hà Nội,Cửa hàng,GIA DỤNG,1.0,839000.0,"797,050",482109.7929533644,THE,HOAN_TAT,0
T0043405,2025-08-15 02:52:36,C05454,Hà Nội,Cửa hàng,Thực phẩm,1.0,187000.0,"177,650",108545.73528957793,CHUYEN_KHOAN,HOAN_TAT,0
T0053978,2025-10-08 20:51:08,C03160,TP HCM,Online,Thực phẩm,1.0,204000.0,"183,600",118685.17477605045,TIEN_MAT,HOAN_TAT,0
T0047367,2025-09-04 14:29:31,C03125,Hà Nội,Cửa hàng,Thực phẩm,2.0,164000.0,"328,000",227563.3449406401,TIEN_MAT,HOAN_TAT,0
T0003459,2025-01-19 07:52:39,C03978,Hà Nội,Cửa hàng,Điện tử,1.0,1103000.0,"1,103,000",901236.7775717451,VI_DIEN_TU,HOAN_TAT,0
T0056873,2025-10-24 02:17:11,C01350,TP HCM,Cửa hàng,Mỹ phẩm,1.0,423000.0,"401,850",267756.5596533529,VI_DIEN_TU,HOAN_TAT,0
T0041633,2025-08-05 18:42:21,C00009,TP HCM,Online,Sách,2.0,132000.0,"264,000",162917.4950619159,TIEN_MAT,HOAN_TAT,0
T0058955,2025-11-03 19:57:46,C00085,Hải Phòng,Online,Điện tử,1.0,969000.0,"823,650",532970.0492093536,VI_DIEN_TU,HOAN_TAT,0
T0059865,2025-11-08 15:14:34,C00034,Đà Nẵng,Online,Thực phẩm,2.0,173000.0,"311,400",253477.53547772596,CHUYEN_KHOAN,HOAN_TAT,0
T0059487,2025-11-06 15:18:39,C00344,TP HCM,Online,Sách,2.0,130000.0,"221,000",161960.739112361,THE,HOAN_TAT,0
T0008346,2025-02-13 08:05:18,C00887,Hà Nội,Cửa hàng,Thực phẩm,2.0,203000.0,"406,000",296436.1229355039,CHUYEN_KHOAN,HOAN_TAT,0
T0005890,2025-01-31 20:45:07,C01855,TP HCM,Cửa hàng,Gia dụng,4.0,843000.0,"3,034,800",1962335.0951654948,TIEN_MAT,HOAN_TAT,0
T0043529,2025-08-15 19:18:06,C00027,TP HCM,Online,Thực phẩm,2.0,176000.0,"352,000",258954.78244491934,CHUYEN_KHOAN,HOAN_TAT,0
T0000235,2025-01-02 12:49:21,C07313,Cần Thơ,Cửa hàng,Mỹ phẩm,1.0,515000.0,"515,000",353341.7192531111,THE,HOAN_TAT,0
T0042133,2025-08-08 11:57:46,C03925,Hà Nội,Online,Gia dụng,1.0,931000.0,"931,000",,CHUYEN_KHOAN,HOAN_TAT,0
T0052690,2025-10-02 01:14:08,C01032,Hà Nội,Online,Thời trang,1.0,748000.0,"710,600",453489.3538896167,TIEN_MAT,HOAN_TAT,0
T0052831,2025-10-02 19:54:01,C03417,Cần Thơ,Cửa hàng,Mỹ phẩm,2.0,545000.0,"1,090,000",766961.5131849912,TIEN_MAT,HOAN_TAT,0
T0026217,2025-05-17 03:31:58,C05320,TP HCM,Cửa hàng,Mỹ phẩm,1.0,414000.0,"372,600",261627.1592509724,THE,HOAN_TAT,0
T0021825,2025-04-24 04:54:27,C00980,TP HCM,Online,Sách,1.0,158000.0,"158,000",117037.30351930902,CHUYEN_KHOAN,HOAN_TAT,0
T0019189,2025-04-10 14:02:44,C06931,TP HCM,Cửa hàng,Thực phẩm,2.0,193000.0,"366,700",298328.6399985269,TIEN_MAT,HOAN_TAT,0
T0027342,2025-05-22 21:13:27,C00200,Hà Nội,Online,Mỹ phẩm,2.0,410000.0,"820,000",596017.4874582792,THE,HOAN_TAT,0
T0003614,2025-01-20 02:46:27,C04620,Hà Nội,Cửa hàng,Mỹ phẩm,1.0,489000.0,"464,550",279807.7406718744,THE,HOAN_TAT,0
T0049143,2025-09-13 18:01:08,C00555,TP HCM,Online,Mỹ phẩm,2.0,519000.0,"1,038,000",,TIEN_MAT,HOAN_TAT,0
T0017359,2025-04-01 05:36:55,C00795,Hải Phòng,Online,Thực phẩm,2.0,159000.0,"318,000",255995.2811499104,TIEN_MAT,HOAN_TAT,0
T0041666,2025-08-05 23:12:56,C01887,Đà Nẵng,Cửa hàng,  Thời trang ,3.0,707000.0,"1,802,850",1393993.698377217,CHUYEN_KHOAN,HOAN_TAT,0
T0042224,2025-08-08 23:50:04,C00709,Cần Thơ,Online,Thực phẩm,3.0,195000.0,"585,000",405446.15369924996,THE,HOAN_TAT,0
T0009523,2025-02-19 12:07:35,C00466,Đà Nẵng,Cửa hàng,Thời trang,1.0,785000.0,"785,000",599120.1193098826,TIEN_MAT,HOAN_TAT,0
T0016465,2025-03-27 13:52:40,C00665,Cần Thơ,Cửa hàng,Sách,2.0,155000.0,"294,500",208586.90868705284,VI_DIEN_TU,HOAN_TAT,0
T0034072,2025-06-27 09:48:48,C00402,TP HCM,Cửa hàng,  Thời trang ,1.0,726000.0,"726,000",438274.0480757321,THE,HOAN_TAT,0
T0041081,2025-08-02 18:35:55,C00038,Hà Nội,Cửa hàng,Điện tử,1.0,1146000.0,"974,100",689087.0542029256,THE,HOAN_TAT,0
T0000630,2025-01-04 13:39:32,C03950,TP HCM,Online,Thời trang,1.0,726000.0,"726,000",526054.8403638063,VI_DIEN_TU,HOAN_TAT,0
T0041226,2025-08-03 13:32:24,C01598,Hà Nội,Online,THỰC PHẨM,1.0,177000.0,"168,150",117990.69152702448,VI_DIEN_TU,HOAN_TAT,0
T0045672,2025-08-26 22:37:06,C00047,Cần Thơ,Cửa hàng,Thực phẩm,2.0,189000.0,"378,000",300766.31264608866,CHUYEN_KHOAN,HOAN_TAT,0
T0043167,2025-08-13 22:21:05,C00395,Hải Phòng,Online,Thực phẩm,4.0,174000.0,"626,400",411252.9505770735,THE,HOAN_TAT,0
T0043276,2025-08-14 11:11:30,C00530,TP HCM,Cửa hàng,Sách,1.0,148000.0,"148,000",104481.49535187143,TIEN_MAT,HOAN_TAT,0
T0030833,2025-06-10 10:08:08,C00823,Hải Phòng,Cửa hàng,Thực phẩm,1.0,167000.0,"158,650",131821.2156160592,THE,HOAN_TAT,0
T0040267,2025-07-29 10:58:22,C02184,Đà Nẵng,Online,Thực phẩm,1.0,186000.0,"186,000",,CHUYEN_KHOAN,HOAN_TAT,0
TDUP0269,2025-03-07 04:03:34,C00388,Hải Phòng,Online,Gia dụng,1.0,12503851.884361207,"12,503,852",,VI_DIEN_TU,HOAN_TAT,1
T0019509,2025-04-12 05:48:43,C07627,Đà Nẵng,Cửa hàng,Sách,1.0,133000.0,"133,000",98430.88504216798,VI_DIEN_TU,HOAN_TAT,0
T0040284,2025-07-29 12:51:58,C02109,Hà Nội,Cửa hàng,Thời trang,1.0,749000.0,"749,000",477852.20022467535,THE,HOAN_TAT,0
T0021976,2025-04-25 01:42:16,C00308,Hà Nội,Cửa hàng,Thực phẩm,2.0,179000.0,"322,200",261275.32968363148,VI_DIEN_TU,HOAN_TAT,0
T0021601,2025-04-23 01:57:54,C05707,Hải Phòng,Online,Thực phẩm,2.0,182000.0,"364,000",230053.16642422864,,HOAN_TAT,0
T0007408,2025-02-08 13:09:36,C05999,TP HCM,Cửa hàng,Thời trang,1.0,860000.0,"860,000",545612.554476304,VI_DIEN_TU,HOAN_TAT,0
T0020514,2025-04-17 07:27:47,C07661,Hà Nội,Cửa hàng,Gia dụng,2.0,965000.0,"1,640,500",1008878.5712653504,THE,HOAN_TAT,0
T0039852,2025-07-27 06:40:00,C05096,TP HCM,Cửa hàng,Mỹ phẩm,2.0,458000.0,"916,000",616541.1188635222,CHUYEN_KHOAN,HOAN_TAT,0
T0058540,2025-11-01 15:00:02,C03597,Hà Nội,Online,Thời trang,1.0,814000.0,"814,000",541322.1425119374,THE,HOAN_TAT,0
T0010287,2025-02-23 12:08:15,C00223,Hà Nội,Online,Thực phẩm,2.0,166000.0,"315,400",209424.38549315778,VI_DIEN_TU,HOAN_TAT,0
T0012974,2025-03-09 09:49:31,C02791,Hải Phòng,Online,Gia dụng,2.0,818000.0,"1,636,000",1105397.317511964,CHUYEN_KHOAN,HOAN_TAT,0
T0034610,2025-06-30 04:00:39,C01957,Hà Nội,Cửa hàng,Thời trang,3.0,692000.0,"2,076,000",1626780.8714181394,VI_DIEN_TU,HOAN_TAT,0
T0019244,2025-04-10 20:36:30,C02634,Hà Nội,Online,Điện tử,1.0,1119000.0,"1,119,000",726657.9706319388,VI_DIEN_TU,HOAN_TAT,0
T0044763,2025-08-22 03:44:03,C02369,Cần Thơ,Cửa hàng,Thực phẩm,2.0,182000.0,"309,400",,TIEN_MAT,HOAN_TAT,0
T0017777,2025-04-03 07:48:30,C00885,Cần Thơ,Cửa hàng,Điện tử,2.0,1213000.0,"2,304,700",1936751.4144411616,TIEN_MAT,HOAN_TAT,0
T0045742,2025-08-27 07:53:02,C05261,TP HCM,Online,Gia dụng,3.0,757000.0,"2,271,000",1868127.786803381,VI_DIEN_TU,HOAN_TAT,0
T0005363,2025-01-29 04:04:16,C00795,Hà Nội,Cửa hàng,Thực phẩm,2.0,197000.0,"334,900",267438.11043439887,TIEN_MAT,HOAN_TAT,0
T0000762,2025-01-05 07:13:10,C00567,TP HCM,Online,Thời trang,3.0,778000.0,"2,334,000",1571980.8640446612,CHUYEN_KHOAN,HOAN_TAT,0
T0012336,2025-03-06 02:23:03,C07416,TP HCM,Online,Điện tử,3.0,937000.0,,1844211.818275159,VI_DIEN_TU,HOAN_TAT,0
T0009359,2025-02-18 16:08:22,C07075,TP HCM,Cửa hàng,Gia dụng,1.0,969000.0,"969,000",588755.7150279995,VI_DIEN_TU,HOAN_TRA,0
T0031480,2025-06-13 18:37:52,C00445,TP HCM,Cửa hàng,  Thực phẩm ,1.0,159000.0,"159,000",100022.00015361336,CHUYEN_KHOAN,HOAN_TAT,0
T0051145,2025-09-24 00:09:52,C04051,TP HCM,Online,Thời trang,1.0,851000.0,"808,450",570349.7905777964,TIEN_MAT,HOAN_TAT,0
T0029884,2025-06-05 10:20:47,C01523,Hà Nội,Online,Sách,2.0,137000.0,"274,000",187577.96087092865,VI_DIEN_TU,HOAN_TAT,0
T0025408,2025-05-12 23:32:46,C00161,Đà Nẵng,Online,Gia dụng,1.0,944000.0,"944,000",660519.339928034,THE,HOAN_TAT,0
T0047875,2025-09-07 04:54:55,C02252,Hà Nội,Cửa hàng,Điện tử,1.0,1063000.0,"1,063,000",836309.4651867645,THE,HOAN_TAT,0
T0037573,2025-07-15 09:59:06,C07648,Hải Phòng,Online,Gia dụng,2.0,728000.0,"1,456,000",1033352.6674477435,THE,HOAN_TAT,0
T0042527,2025-08-10 12:31:46,C01827,Đà Nẵng,Cửa hàng,SÁCH,1.0,164000.0,"147,600",102195.50021756899,THE,HOAN_TAT,0
T0026254,2025-05-17 08:36:02,C06288,Hà Nội,Cửa hàng,Sách,5.0,165000.0,"783,750",,TIEN_MAT,HOAN_TAT,0
T0009684,2025-02-20 08:20:59,C01274,Hải Phòng,Online,Thời trang,1.0,639000.0,"639,000",,VI_DIEN_TU,HOAN_TAT,0
T0034161,2025-06-27 20:54:55,C00006,TP HCM,Cửa hàng,Thời trang,2.0,759000.0,"1,518,000",1111198.8456953138,TIEN_MAT,HOAN_TAT,0
T0042703,2025-08-11 11:35:33,C00398,Hải Phòng,Cửa hàng,Thời trang,2.0,734000.0,"1,468,000",1024749.2131304857,,HOAN_TAT,0
T0058054,2025-10-30 02:10:39,C00035,TP HCM,Cửa hàng,Sách,1.0,139000.0,"125,100",83604.17952895768,VI_DIEN_TU,HOAN_TAT,0
T0037303,2025-07-14 01:02:16,C02178,Hà Nội,Online,Sách,1.0,143000.0,"128,700",89786.78345304907,VI_DIEN_TU,HOAN_TAT,0
T0045744,2025-08-27 08:12:43,C00002,Cần Thơ,Online,Điện tử,2.0,1188000.0,"2,376,000",1540199.9239669691,THE,HOAN_TAT,0
T0007821,2025-02-10 17:07:44,C00022,Đà Nẵng,Online,Mỹ phẩm,1.0,512000.0,"435,200",,THE,HOAN_TAT,0
T0002018,2025-01-11 18:52:25,C02433,Hà Nội,Online,Thực phẩm,2.0,199000.0,"398,000",313681.81206967245,TIEN_MAT,HOAN_TAT,0
T0017584,2025-04-02 07:56:19,C04566,TP HCM,Cửa hàng,Thực phẩm,1.0,156000.0,"156,000",105207.48657852039,THE,HOAN_TAT,0
T0059972,2025-11-09 03:16:56,C05759,TP HCM,Cửa hàng,Điện tử,2.0,996000.0,"1,992,000",1569354.4454976069,VI_DIEN_TU,HOAN_TAT,0
T0056805,2025-10-23 02:09:07,C03824,TP HCM,Cửa hàng,Thực phẩm,1.0,2008349.515517484,"2,008,350",1405844.6608622386,VI_DIEN_TU,HOAN_TAT,1
T0040709,2025-07-31 19:17:04,C00488,TP HCM,Online,Mỹ phẩm,1.0,487000.0,"462,650",,TIEN_MAT,HOAN_TAT,0
T0031913,2025-06-16 00:32:53,C00890,Hà Nội,Cửa hàng,Điện tử,1.0,998000.0,"898,200",686436.1078093868,THE,HOAN_TAT,0
T0009122,2025-02-17 10:23:26,C00208,Hà Nội,Online,Sách,1.0,171000.0,"171,000",144320.96149133216,TIEN_MAT,HOAN_TAT,0
T0038165,2025-07-18 11:02:42,C00050,Đà Nẵng,Cửa hàng,Thực phẩm,3.0,159000.0,"477,000",390348.9149503457,VI_DIEN_TU,HOAN_TAT,0
T0050182,2025-09-19 02:17:34,C03063,Hải Phòng,Cửa hàng,Gia dụng,1.0,913000.0,"776,050",,THE,HOAN_TAT,0
T0029897,2025-06-05 11:36:35,C03906,Hà Nội,Cửa hàng,Thực phẩm,1.0,204000.0,"204,000",141629.68604013103,,HOAN_TAT,0
