transaction_id,ts,store_id,city,category,product,quantity,unit_price,payment_method,customer_id
T0000227,2025-01-01 11:26:28,S10,Bình Dương,Thực phẩm,Cà phê rang xay,1,161000,VI_DIEN_TU,C03894
T0000228,2025-01-01 11:27:01,S06,TP HCM,Mỹ phẩm,Nước hoa mini,5,676000,THE,C04728
T0000229,2025-01-01 11:27:52,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,155000,TIEN_MAT,C15524
T0000230,2025-01-01 11:30:05,S10,Bình Dương,Thực phẩm,Mì gói thùng,1,136000,TIEN_MAT,C12877
T0000231,2025-01-01 11:31:22,S07,TP HCM,Thực phẩm,Mì gói thùng,1,134000,TIEN_MAT,C00546
T0000232,2025-01-01 11:32:57,S08,TP HCM,Gia dụng,Nồi cơm điện,2,1270000,VI_DIEN_TU,C22546
T0000233,2025-01-01 11:33:04,S08,TP HCM,Thực phẩm,Sữa tươi thùng,2,365000,THE,C23639
T0000234,2025-01-01 11:33:18,S08,TP HCM,Thực phẩm,Dầu ăn 1L,2,62000,THE,C22307
T0000235,2025-01-01 11:34:21,S05,Huế,Điện tử,Tai nghe không dây,1,845000,THE,C06682
T0000236,2025-01-01 11:36:07,S07,TP HCM,Thực phẩm,Mì gói thùng,3,136000,TIEN_MAT,C04525
T0000237,2025-01-01 11:38:20,S04,Đà Nẵng,Gia dụng,Máy xay sinh tố,1,820000,CHUYEN_KHOAN,C15063
T0000238,2025-01-01 11:40:37,S07,TP HCM,Thực phẩm,Sữa tươi thùng,3,349000,VI_DIEN_TU,C08663
T0000239,2025-01-01 11:42:41,S10,Bình Dương,Gia dụng,Ấm siêu tốc,1,376000,CHUYEN_KHOAN,C09471
T0000240,2025-01-01 11:43:35,S10,Bình Dương,Thời trang,Áo khoác gió,1,863000,VI_DIEN_TU,C08961
T0000241,2025-01-01 11:44:49,S08,TP HCM,Điện tử,Sạc dự phòng,5,529000,CHUYEN_KHOAN,C04800
T0000242,2025-01-01 11:46:04,S03,Hải Phòng,Điện tử,Tai nghe không dây,1,868000,THE,C06622
T0000243,2025-01-01 11:48:22,S06,TP HCM,Gia dụng,Bộ dao nhà bếp,1,464000,THE,C07945
T0000244,2025-01-01 11:48:35,S01,Hà Nội,Thời trang,Túi xách,1,1472000,TIEN_MAT,C15480
T0000245,2025-01-01 11:49:01,S09,Cần Thơ,Thời trang,Quần jeans,2,626000,THE,C15588
T0000246,2025-01-01 11:51:04,S09,Cần Thơ,Thời trang,Giày thể thao,2,1214000,TIEN_MAT,C18814
T0000247,2025-01-01 11:52:04,S09,Cần Thơ,Thực phẩm,Gạo ST25 5kg,1,197000,TIEN_MAT,C01191
T0000248,2025-01-01 11:53:46,S09,Cần Thơ,Sách,Sách thiếu nhi,4,81000,VI_DIEN_TU,C00304
T0000249,2025-01-01 11:55:03,S05,Huế,Thực phẩm,Gạo ST25 5kg,1,197000,VI_DIEN_TU,C17181
T0000250,2025-01-01 11:57:10,S02,Hà Nội,Sách,Sách thiếu nhi,1,80000,TIEN_MAT,C05325
T0000251,2025-01-01 11:59:08,S03,Hải Phòng,Thời trang,Quần jeans,1,627000,VI_DIEN_TU,C06330
T0000252,2025-01-01 11:59:53,S01,Hà Nội,Thực phẩm,Cà phê rang xay,1,163000,VI_DIEN_TU,C06055
T0000253,2025-01-01 12:00:29,S05,Huế,Thực phẩm,Dầu ăn 1L,1,57000,TIEN_MAT,C10802
T0000254,2025-01-01 12:01:47,S07,TP HCM,Thực phẩm,Mì gói thùng,2,117000,TIEN_MAT,C03874
T0000255,2025-01-01 12:03:47,S09,Cần Thơ,Gia dụng,Quạt điều hòa,4,2419000,VI_DIEN_TU,C22620
T0000256,2025-01-01 12:04:18,S10,Bình Dương,Thực phẩm,Sữa tươi thùng,1,332000,THE,C14909
T0000257,2025-01-01 12:05:54,S08,TP HCM,Thực phẩm,Mì gói thùng,2,136000,VI_DIEN_TU,C24965
T0000258,2025-01-01 12:06:58,S05,Huế,Thời trang,Túi xách,1,1631000,VI_DIEN_TU,C02560
T0000259,2025-01-01 12:07:27,S06,TP HCM,Điện tử,Sạc dự phòng,1,574000,TIEN_MAT,C17051
T0000260,2025-01-01 12:09:21,S09,Cần Thơ,Điện tử,Chuột quang,1,331000,THE,C01824
T0000261,2025-01-01 12:11:18,S06,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1281000,VI_DIEN_TU,C23701
T0000262,2025-01-01 12:11:24,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,2,192000,THE,C02090
T0000263,2025-01-01 12:13:43,S03,Hải Phòng,Mỹ phẩm,Sữa rửa mặt,1,264000,TIEN_MAT,C04438
T0000264,2025-01-01 12:15:31,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,4,153000,TIEN_MAT,C21686
T0000265,2025-01-01 12:17:50,S04,Đà Nẵng,Điện tử,Bàn phím cơ,5,1361000,TIEN_MAT,C07298
T0000266,2025-01-01 12:17:51,S05,Huế,Thời trang,Giày thể thao,2,1242000,THE,C07526
T0000267,2025-01-01 12:18:55,S07,TP HCM,Thực phẩm,Dầu ăn 1L,4,59000,TIEN_MAT,C21634
T0000268,2025-01-01 12:20:43,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,1,177000,THE,C22021
T0000269,2025-01-01 12:20:56,S02,Hà Nội,Gia dụng,Nồi cơm điện,1,1161000,VI_DIEN_TU,C01850
T0000270,2025-01-01 12:21:32,S06,TP HCM,Thực phẩm,Sữa tươi thùng,4,325000,THE,C22038
T0000271,2025-01-01 12:22:55,S05,Huế,Gia dụng,Ấm siêu tốc,1,420000,TIEN_MAT,C18243
T0000272,2025-01-01 12:23:40,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,1,156000,VI_DIEN_TU,C12490
T0000273,2025-01-01 12:25:55,S02,Hà Nội,Gia dụng,Quạt điều hòa,1,2315000,THE,C07897
T0000274,2025-01-01 12:26:53,S06,TP HCM,Gia dụng,Ấm siêu tốc,4,409000,CHUYEN_KHOAN,C18262
T0000275,2025-01-01 12:29:09,S01,Hà Nội,Điện tử,Chuột quang,1,307000,THE,C12160
T0000276,2025-01-01 12:29:33,S06,TP HCM,Thực phẩm,Dầu ăn 1L,1,57000,TIEN_MAT,C02385
T0000277,2025-01-01 12:30:22,S06,TP HCM,Sách,Từ điển,2,331000,VI_DIEN_TU,C10911
T0000278,2025-01-01 12:31:40,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,1,233000,VI_DIEN_TU,C24718
T0000279,2025-01-01 12:33:43,S02,Hà Nội,Mỹ phẩm,Serum dưỡng da,1,877000,TIEN_MAT,C09276
T0000280,2025-01-01 12:35:21,S09,Cần Thơ,Thực phẩm,Sữa tươi thùng,1,329000,THE,C23673
T0000281,2025-01-01 12:37:22,S05,Huế,Thời trang,Giày thể thao,1,1332000,THE,C07251
T0000282,2025-01-01 12:38:00,S05,Huế,Điện tử,Sạc dự phòng,2,577000,TIEN_MAT,C10810
T0000283,2025-01-01 12:38:59,S07,TP HCM,Thực phẩm,Dầu ăn 1L,2,61000,TIEN_MAT,C16012
T0000284,2025-01-01 12:41:05,S06,TP HCM,Thực phẩm,Sữa tươi thùng,2,322000,CHUYEN_KHOAN,C17765
T0000285,2025-01-01 12:41:21,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,2,198000,THE,C20667
T0000286,2025-01-01 12:42:21,S04,Đà Nẵng,Điện tử,Chuột quang,1,294000,THE,C21849
T0000287,2025-01-01 12:44:25,S01,Hà Nội,Thời trang,Áo sơ mi,2,386000,THE,C09003
T0000288,2025-01-01 12:46:43,S05,Huế,Mỹ phẩm,Sữa rửa mặt,2,245000,CHUYEN_KHOAN,C05875
T0000289,2025-01-01 12:47:11,S06,TP HCM,Mỹ phẩm,Serum dưỡng da,1,802000,VI_DIEN_TU,C08760
T0000290,2025-01-01 12:48:53,S07,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1281000,TIEN_MAT,C02642
T0000291,2025-01-01 12:49:02,S07,TP HCM,Điện tử,Ổ cứng SSD 512GB,1,1264000,VI_DIEN_TU,C02710
T0000292,2025-01-01 12:51:10,S01,Hà Nội,Sách,Giáo trình đại học,3,212000,THE,C01395
T0000293,2025-01-01 12:52:09,S01,Hà Nội,Gia dụng,Bộ dao nhà bếp,1,448000,CHUYEN_KHOAN,C17795
T0000294,2025-01-01 12:52:18,S02,Hà Nội,Điện tử,Bàn phím cơ,1,1337000,VI_DIEN_TU,C13052
T0000295,2025-01-01 12:52:38,S04,Đà Nẵng,Gia dụng,Bộ dao nhà bếp,3,431000,VI_DIEN_TU,C10871
T0000296,2025-01-01 12:54:17,S01,Hà Nội,Thời trang,Quần jeans,2,711000,VI_DIEN_TU,C11334
T0000297,2025-01-01 12:54:31,S08,TP HCM,Điện tử,Chuột quang,1,337000,CHUYEN_KHOAN,C13000
T0000298,2025-01-01 12:55:55,S02,Hà Nội,Điện tử,Bàn phím cơ,1,1515000,THE,C12302
T0000299,2025-01-01 12:57:46,S06,TP HCM,Gia dụng,Bộ dao nhà bếp,1,461000,VI_DIEN_TU,C23368
T0000300,2025-01-01 12:58:05,S02,Hà Nội,Điện tử,Chuột quang,2,313000,THE,C11820
T0000301,2025-01-01 12:58:33,S01,Hà Nội,Điện tử,Bàn phím cơ,2,1437000,TIEN_MAT,C14123
T0000302,2025-01-01 13:00:28,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,126000,TIEN_MAT,C19597
T0000303,2025-01-01 13:01:52,S01,Hà Nội,Sách,Sách kỹ năng,1,123000,CHUYEN_KHOAN,C07955
T0000304,2025-01-01 13:04:06,S03,Hải Phòng,Điện tử,Ổ cứng SSD 512GB,1,1221000,TIEN_MAT,C05480
T0000305,2025-01-01 13:05:58,S03,Hải Phòng,Gia dụng,Máy xay sinh tố,1,758000,TIEN_MAT,C20482
T0000306,2025-01-01 13:08:05,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,1,61000,THE,C20323
T0000307,2025-01-01 13:09:43,S08,TP HCM,Sách,Giáo trình đại học,1,207000,VI_DIEN_TU,C19478
T0000308,2025-01-01 13:10:18,S03,Hải Phòng,Gia dụng,Bộ dao nhà bếp,1,482000,CHUYEN_KHOAN,C10458
T0000309,2025-01-01 13:11:33,S04,Đà Nẵng,Thời trang,Áo khoác gió,2,956000,TIEN_MAT,C12876
T0000310,2025-01-01 13:13:07,S02,Hà Nội,Điện tử,Sạc dự phòng,5,514000,VI_DIEN_TU,C00882
T0000311,2025-01-01 13:15:06,S07,TP HCM,Mỹ phẩm,Kem chống nắng,1,381000,VI_DIEN_TU,C13407
T0000312,2025-01-01 13:17:14,S07,TP HCM,Điện tử,Bàn phím cơ,2,1390000,VI_DIEN_TU,C02424
T0000313,2025-01-01 13:19:09,S09,Cần Thơ,Mỹ phẩm,Nước hoa mini,1,699000,VI_DIEN_TU,C13707
T0000314,2025-01-01 13:21:29,S06,TP HCM,Điện tử,Bàn phím cơ,3,1496000,CHUYEN_KHOAN,C03584
T0000315,2025-01-01 13:22:33,S06,TP HCM,Thời trang,Giày thể thao,2,1183000,VI_DIEN_TU,C21193
T0000316,2025-01-01 13:24:16,S01,Hà Nội,Mỹ phẩm,Son môi,1,343000,TIEN_MAT,C16734
T0000317,2025-01-01 13:26:29,S06,TP HCM,Thực phẩm,Mì gói thùng,1,122000,VI_DIEN_TU,C22625
T0000318,2025-01-01 13:28:38,S09,Cần Thơ,Điện tử,Tai nghe không dây,1,887000,TIEN_MAT,C23926
T0000319,2025-01-01 13:29:15,S06,TP HCM,Thực phẩm,Sữa tươi thùng,1,337000,THE,C14358
T0000320,2025-01-01 13:31:11,S01,Hà Nội,Gia dụng,Máy xay sinh tố,2,704000,THE,C03584
T0000321,2025-01-01 13:31:54,S04,Đà Nẵng,Mỹ phẩm,Kem chống nắng,2,385000,THE,C15141
T0000322,2025-01-01 13:32:54,S04,Đà Nẵng,Sách,Sách thiếu nhi,2,72000,VI_DIEN_TU,C06466
T0000323,2025-01-01 13:34:50,S03,Hải Phòng,Thực phẩm,Cà phê rang xay,1,142000,VI_DIEN_TU,C02051
T0000324,2025-01-01 13:35:17,S05,Huế,Sách,Từ điển,1,303000,TIEN_MAT,C16040
T0000325,2025-01-01 13:37:33,S06,TP HCM,Mỹ phẩm,Son môi,2,324000,THE,C15004
T0000326,2025-01-01 13:38:18,S07,TP HCM,Sách,Giáo trình đại học,2,224000,TIEN_MAT,C07818
T0000327,2025-01-01 13:39:37,S05,Huế,Điện tử,Bàn phím cơ,1,1494000,TIEN_MAT,C12574
T0000328,2025-01-01 13:41:26,S10,Bình Dương,Gia dụng,Bộ dao nhà bếp,2,463000,THE,C16045
T0000329,2025-01-01 13:42:40,S09,Cần Thơ,Điện tử,Bàn phím cơ,2,1529000,CHUYEN_KHOAN,C15880
T0000330,2025-01-01 13:43:15,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2524000,VI_DIEN_TU,C13620
T0000331,2025-01-01 13:45:09,S02,Hà Nội,Thực phẩm,Gạo ST25 5kg,3,186000,TIEN_MAT,C07368
T0000332,2025-01-01 13:47:27,S06,TP HCM,Gia dụng,Quạt điều hòa,2,2374000,THE,C18767
T0000333,2025-01-01 13:47:57,S08,TP HCM,Gia dụng,Bộ dao nhà bếp,1,473000,TIEN_MAT,C23560
T0000334,2025-01-01 13:49:50,S08,TP HCM,Thực phẩm,Cà phê rang xay,3,145000,TIEN_MAT,C01057
T0000335,2025-01-01 13:51:46,S08,TP HCM,Gia dụng,Nồi cơm điện,5,1168000,TIEN_MAT,C24171
T0000336,2025-01-01 13:53:16,S01,Hà Nội,Sách,Từ điển,1,326000,TIEN_MAT,C06782
T0000337,2025-01-01 13:53:32,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,123000,VI_DIEN_TU,C09481
T0000338,2025-01-01 13:54:41,S01,Hà Nội,Mỹ phẩm,Serum dưỡng da,2,916000,CHUYEN_KHOAN,C13488
T0000339,2025-01-01 13:54:57,S02,Hà Nội,Mỹ phẩm,Kem chống nắng,1,397000,TIEN_MAT,C08112
T0000340,2025-01-01 13:56:38,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,2,130000,TIEN_MAT,C03051
T0000341,2025-01-01 13:58:22,S05,Huế,Thực phẩm,Sữa tươi thùng,3,350000,THE,C19070
T0000342,2025-01-01 13:58:23,S07,TP HCM,Sách,Sách kỹ năng,1,132000,THE,C02076
T0000343,2025-01-01 14:00:40,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,1,163000,TIEN_MAT,C17935
T0000344,2025-01-01 14:01:14,S08,TP HCM,Thực phẩm,Cà phê rang xay,3,162000,TIEN_MAT,C20519
T0000345,2025-01-01 14:03:12,S10,Bình Dương,Điện tử,Chuột quang,1,316000,TIEN_MAT,C22564
T0000346,2025-01-01 14:03:46,S03,Hải Phòng,Sách,Giáo trình đại học,4,198000,VI_DIEN_TU,C08205
T0000347,2025-01-01 14:04:08,S07,TP HCM,Thực phẩm,Dầu ăn 1L,2,57000,VI_DIEN_TU,C14066
T0000348,2025-01-01 14:04:32,S06,TP HCM,Thời trang,Áo sơ mi,1,400000,THE,C14584
T0000349,2025-01-01 14:04:35,S05,Huế,Điện tử,Bàn phím cơ,5,1523000,TIEN_MAT,C02321
T0000350,2025-01-01 14:05:34,S03,Hải Phòng,Thực phẩm,Gạo ST25 5kg,1,173000,THE,C24680
T0000351,2025-01-01 14:06:09,S06,TP HCM,Thời trang,Quần jeans,2,633000,TIEN_MAT,C11508
T0000352,2025-01-01 14:07:04,S05,Huế,Thực phẩm,Dầu ăn 1L,2,66000,TIEN_MAT,C03293
T0000353,2025-01-01 14:07:40,S05,Huế,Thời trang,Túi xách,1,1596000,VI_DIEN_TU,C08120
T0000354,2025-01-01 14:08:51,S06,TP HCM,Thời trang,Quần jeans,2,685000,VI_DIEN_TU,C22626
T0000355,2025-01-01 14:08:58,S02,Hà Nội,Sách,Giáo trình đại học,2,200000,THE,C21174
T0000356,2025-01-01 14:09:12,S06,TP HCM,Sách,Sách thiếu nhi,1,75000,THE,C17311
T0000357,2025-01-01 14:09:16,S06,TP HCM,Mỹ phẩm,Son môi,3,301000,THE,C22379
T0000358,2025-01-01 14:10:01,S03,Hải Phòng,Thời trang,Áo sơ mi,1,387000,TIEN_MAT,C01982
T0000359,2025-01-01 14:11:43,S04,Đà Nẵng,Thực phẩm,Mì gói thùng,1,133000,VI_DIEN_TU,C17618
T0000360,2025-01-01 14:12:23,S10,Bình Dương,Gia dụng,Máy xay sinh tố,4,708000,TIEN_MAT,C10707
T0000361,2025-01-01 14:14:04,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,1,179000,TIEN_MAT,C08012
T0000362,2025-01-01 14:14:27,S03,Hải Phòng,Mỹ phẩm,Sữa rửa mặt,2,243000,VI_DIEN_TU,C24270
T0000363,2025-01-01 14:15:12,S10,Bình Dương,Điện tử,Chuột quang,1,330000,THE,C23619
T0000364,2025-01-01 14:16:19,S07,TP HCM,Điện tử,Chuột quang,3,332000,TIEN_MAT,C00962
T0000365,2025-01-01 14:17:45,S10,Bình Dương,Sách,Giáo trình đại học,1,210000,THE,C16258
T0000366,2025-01-01 14:19:42,S04,Đà Nẵng,Thực phẩm,Gạo ST25 5kg,2,184000,TIEN_MAT,C03372
T0000367,2025-01-01 14:20:12,S01,Hà Nội,Gia dụng,Bộ dao nhà bếp,3,414000,TIEN_MAT,C11927
T0000368,2025-01-01 14:21:51,S06,TP HCM,Mỹ phẩm,Kem chống nắng,3,411000,CHUYEN_KHOAN,C24271
T0000369,2025-01-01 14:23:39,S03,Hải Phòng,Gia dụng,Ấm siêu tốc,2,384000,TIEN_MAT,C12217
T0000370,2025-01-01 14:24:10,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,3,175000,CHUYEN_KHOAN,C02259
T0000371,2025-01-01 14:26:10,S01,Hà Nội,Sách,Giáo trình đại học,2,204000,TIEN_MAT,C18475
T0000372,2025-01-01 14:27:28,S06,TP HCM,Thời trang,Quần jeans,2,676000,VI_DIEN_TU,C06404
T0000373,2025-01-01 14:29:48,S01,Hà Nội,Thời trang,Quần jeans,4,641000,THE,C20839
T0000374,2025-01-01 14:29:51,S07,TP HCM,Mỹ phẩm,Sữa rửa mặt,1,255000,TIEN_MAT,C06724
T0000375,2025-01-01 14:32:07,S10,Bình Dương,Mỹ phẩm,Nước hoa mini,1,689000,VI_DIEN_TU,C03049
T0000376,2025-01-01 14:32:19,S05,Huế,Mỹ phẩm,Serum dưỡng da,3,838000,VI_DIEN_TU,C19031
T0000377,2025-01-01 14:32:44,S05,Huế,Thực phẩm,Cà phê rang xay,2,144000,CHUYEN_KHOAN,C07759
T0000378,2025-01-01 14:33:59,S08,TP HCM,Gia dụng,Máy xay sinh tố,1,811000,TIEN_MAT,C14836
T0000379,2025-01-01 14:35:09,S01,Hà Nội,Gia dụng,Ấm siêu tốc,2,367000,TIEN_MAT,C14732
T0000380,2025-01-01 14:37:09,S02,Hà Nội,Gia dụng,Nồi cơm điện,4,1186000,TIEN_MAT,C08684
T0000381,2025-01-01 14:37:40,S01,Hà Nội,Điện tử,Bàn phím cơ,2,1525000,VI_DIEN_TU,C10742
T0000382,2025-01-01 14:38:18,S01,Hà Nội,Điện tử,Chuột quang,1,343000,TIEN_MAT,C05698
T0000383,2025-01-01 14:38:26,S01,Hà Nội,Mỹ phẩm,Nước hoa mini,2,696000,TIEN_MAT,C04581
T0000384,2025-01-01 14:38:58,S04,Đà Nẵng,Điện tử,Chuột quang,3,301000,THE,C21126
T0000385,2025-01-01 14:39:20,S10,Bình Dương,Thực phẩm,Sữa tươi thùng,1,362000,TIEN_MAT,C21168
T0000386,2025-01-01 14:41:14,S04,Đà Nẵng,Sách,Sách kỹ năng,3,136000,TIEN_MAT,C15106
T0000387,2025-01-01 14:41:27,S06,TP HCM,Điện tử,Sạc dự phòng,2,534000,THE,C13981
T0000388,2025-01-01 14:42:12,S02,Hà Nội,Thực phẩm,Dầu ăn 1L,1,59000,THE,C20218
T0000389,2025-01-01 14:43:15,S01,Hà Nội,Thời trang,Áo khoác gió,2,877000,TIEN_MAT,C04497
T0000390,2025-01-01 14:45:03,S06,TP HCM,Gia dụng,Bộ dao nhà bếp,5,431000,TIEN_MAT,C12534
T0000391,2025-01-01 14:46:35,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,2,151000,TIEN_MAT,C00855
T0000392,2025-01-01 14:47:57,S01,Hà Nội,Thực phẩm,Gạo ST25 5kg,2,196000,CHUYEN_KHOAN,C17349
T0000393,2025-01-01 14:49:29,S07,TP HCM,Thời trang,Quần jeans,1,731000,TIEN_MAT,C24152
T0000394,2025-01-01 14:49:44,S04,Đà Nẵng,Thời trang,Quần jeans,5,688000,CHUYEN_KHOAN,C05693
T0000395,2025-01-01 14:50:30,S09,Cần Thơ,Gia dụng,Máy xay sinh tố,2,797000,TIEN_MAT,C22956
T0000396,2025-01-01 14:52:01,S08,TP HCM,Mỹ phẩm,Serum dưỡng da,4,801000,VI_DIEN_TU,C16130
T0000397,2025-01-01 14:54:20,S06,TP HCM,Gia dụng,Quạt điều hòa,1,2176000,TIEN_MAT,C15663
T0000398,2025-01-01 14:54:21,S07,TP HCM,Gia dụng,Bộ dao nhà bếp,1,428000,CHUYEN_KHOAN,C10604
T0000399,2025-01-01 14:54:37,S01,Hà Nội,Điện tử,Sạc dự phòng,1,557000,THE,C11957
T0000400,2025-01-01 14:54:56,S04,Đà Nẵng,Thực phẩm,Cà phê rang xay,1,157000,CHUYEN_KHOAN,C23998
T0000401,2025-01-01 14:56:48,S10,Bình Dương,Sách,Truyện tranh,1,46000,VI_DIEN_TU,C20111
T0000402,2025-01-01 14:58:20,S07,TP HCM,Gia dụng,Bộ dao nhà bếp,1,472000,TIEN_MAT,C05824
T0000403,2025-01-01 14:58:21,S10,Bình Dương,Mỹ phẩm,Serum dưỡng da,5,835000,TIEN_MAT,C19740
T0000404,2025-01-01 14:59:43,S10,Bình Dương,Mỹ phẩm,Serum dưỡng da,2,812000,TIEN_MAT,C24424
T0000405,2025-01-01 15:00:03,S01,Hà Nội,Gia dụng,Máy xay sinh tố,3,719000,VI_DIEN_TU,C20943
T0000406,2025-01-01 15:01:29,S04,Đà Nẵng,Thực phẩm,Sữa tươi thùng,2,324000,VI_DIEN_TU,C23607
T0000407,2025-01-01 15:01:30,S09,Cần Thơ,Điện tử,Ổ cứng SSD 512GB,4,1338000,THE,C12410
T0000408,2025-01-01 15:03:00,S06,TP HCM,Thực phẩm,Gạo ST25 5kg,2,194000,VI_DIEN_TU,C07392
T0000409,2025-01-01 15:03:42,S10,Bình Dương,Thực phẩm,Gạo ST25 5kg,1,178000,TIEN_MAT,C05575
T0000410,2025-01-01 15:05:19,S01,Hà Nội,Điện tử,Tai nghe không dây,3,896000,THE,C20108
T0000411,2025-01-01 15:07:23,S09,Cần Thơ,Thời trang,Áo khoác gió,1,953000,TIEN_MAT,C03319
T0000412,2025-01-01 15:08:48,S09,Cần Thơ,Gia dụng,Ấm siêu tốc,2,384000,THE,C21647
T0000413,2025-01-01 15:10:01,S08,TP HCM,Gia dụng,Nồi cơm điện,2,1094000,TIEN_MAT,C11824
T0000414,2025-01-01 15:10:02,S06,TP HCM,Thực phẩm,Sữa tươi thùng,2,357000,TIEN_MAT,C06782
T0000415,2025-01-01 15:10:46,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,1,184000,THE,C21661
T0000416,2025-01-01 15:11:54,S04,Đà Nẵng,Điện tử,Sạc dự phòng,1,530000,TIEN_MAT,C01463
T0000417,2025-01-01 15:13:02,S01,Hà Nội,Thực phẩm,Sữa tươi thùng,1,325000,VI_DIEN_TU,C21872
T0000418,2025-01-01 15:13:27,S08,TP HCM,Điện tử,Bàn phím cơ,1,1521000,TIEN_MAT,C01999
T0000419,2025-01-01 15:15:07,S10,Bình Dương,Sách,Truyện tranh,2,48000,THE,C07722
T0000420,2025-01-01 15:17:09,S06,TP HCM,Gia dụng,Quạt điều hòa,2,2501000,CHUYEN_KHOAN,C18727
T0000421,2025-01-01 15:17:47,S10,Bình Dương,Điện tử,Ổ cứng SSD 512GB,5,1222000,VI_DIEN_TU,C04135
T0000422,2025-01-01 15:17:58,S02,Hà Nội,Thực phẩm,Cà phê rang xay,3,147000,THE,C10478
T0000423,2025-01-01 15:18:16,S03,Hải Phòng,Điện tử,Sạc dự phòng,1,531000,THE,C00406
T0000424,2025-01-01 15:20:30,S06,TP HCM,Sách,Sách kỹ năng,1,126000,VI_DIEN_TU,C03284
T0000425,2025-01-01 15:20:58,S09,Cần Thơ,Thực phẩm,Gạo ST25 5kg,3,193000,VI_DIEN_TU,C08656
T0000426,2025-01-01 15:22:37,S03,Hải Phòng,Thời trang,Túi xách,1,1566000,TIEN_MAT,C19945
T0000427,2025-01-01 15:24:20,S06,TP HCM,Điện tử,Bàn phím cơ,1,1494000,TIEN_MAT,C12205
T0000428,2025-01-01 15:24:26,S09,Cần Thơ,Gia dụng,Máy xay sinh tố,3,737000,VI_DIEN_TU,C07470
T0000429,2025-01-01 15:25:01,S07,TP HCM,Gia dụng,Quạt điều hòa,1,2453000,THE,C02926
T0000430,2025-01-01 15:25:50,S09,Cần Thơ,Thực phẩm,Cà phê rang xay,2,160000,VI_DIEN_TU,C16885
T0000431,2025-01-01 15:26:31,S06,TP HCM,Điện tử,Sạc dự phòng,2,531000,THE,C05694
T0000432,2025-01-01 15:27:21,S05,Huế,Sách,Sách thiếu nhi,1,80000,CHUYEN_KHOAN,C23090
T0000433,2025-01-01 15:28:12,S01,Hà Nội,Gia dụng,Quạt điều hòa,2,2351000,TIEN_MAT,C12205
T0000434,2025-01-01 15:30:18,S06,TP HCM,Thực phẩm,Dầu ăn 1L,1,66000,THE,C08476
T0000435,2025-01-01 15:30:42,S08,TP HCM,Gia dụng,Quạt điều hòa,3,2180000,TIEN_MAT,C07254
T0000436,2025-01-01 15:31:40,S09,Cần Thơ,Thời trang,Giày thể thao,1,1280000,CHUYEN_KHOAN,C22355
T0000437,2025-01-01 15:31:43,S01,Hà Nội,Thực phẩm,Dầu ăn 1L,2,63000,TIEN_MAT,C10010
T0000438,2025-01-01 15:32:54,S02,Hà Nội,Thực phẩm,Cà phê rang xay,1,163000,TIEN_MAT,C17061
T0000439,2025-01-01 15:34:36,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,2,185000,THE,C21213
T0000440,2025-01-01 15:35:49,S03,Hải Phòng,Gia dụng,Nồi cơm điện,1,1176000,TIEN_MAT,C09073
T0000441,2025-01-01 15:36:56,S02,Hà Nội,Thời trang,Giày thể thao,1,1187000,TIEN_MAT,C19662
T0000442,2025-01-01 15:38:40,S10,Bình Dương,Thời trang,Quần jeans,2,704000,TIEN_MAT,C13716
T0000443,2025-01-01 15:40:24,S08,TP HCM,Thực phẩm,Gạo ST25 5kg,5,187000,THE,C23376
T0000444,2025-01-01 15:41:21,S06,TP HCM,Thời trang,Áo khoác gió,2,947000,VI_DIEN_TU,C21549
T0000445,2025-01-01 15:42:08,S08,TP HCM,Gia dụng,Quạt điều hòa,1,2210000,VI_DIEN_TU,C05999
T0000446,2025-01-01 15:43:34,S03,Hải Phòng,Thời trang,Quần jeans,2,664000,VI_DIEN_TU,C10857
T0000447,2025-01-01 15:45:10,S01,Hà Nội,Gia dụng,Máy xay sinh tố,1,755000,THE,C19016
T0000448,2025-01-01 15:45:29,S04,Đà Nẵng,Thực phẩm,Dầu ăn 1L,3,62000,TIEN_MAT,C01772
T0000449,2025-01-01 15:46:08,S09,Cần Thơ,Điện tử,Chuột quang,5,311000,CHUYEN_KHOAN,C04694
