date,category,branch,channel,so_don,so_khach,doanh_thu,chi_phi
2025-01-07,Sách,Hà Nội,Cửa hàng,3,3,552100.0,395137.0
2025-01-07,Sách,Hà Nội,Online,2,2,383800.0,278026.0
2025-01-07,Sách,Hải Phòng,Cửa hàng,4,4,770000.0,540370.0
2025-01-07,Sách,TP HCM,Cửa hàng,6,6,1516600.0,1084322.0
2025-01-07,Sách,TP HCM,Online,1,1,405000.0,256215.0
2025-01-07,Thời trang,Cần Thơ,Cửa hàng,2,2,1495350.0,1030985.0
2025-01-07,Thời trang,Hà Nội,Cửa hàng,3,3,6999150.0,4870216.0
2025-01-07,Thời trang,Hà Nội,Online,2,2,1278950.0,987647.0
2025-01-07,Thời trang,Hải Phòng,Cửa hàng,2,2,2669500.0,2148593.0
2025-01-07,Thời trang,TP HCM,Cửa hàng,3,3,12803562.0,9028307.0
2025-01-07,Thời trang,TP HCM,Online,3,3,3705000.0,2505429.0
2025-01-07,Thực phẩm,Cần Thơ,Cửa hàng,5,5,3269394.0,2320689.0
2025-01-07,Thực phẩm,Cần Thơ,Online,3,3,467150.0,336805.0
2025-01-07,Thực phẩm,Hà Nội,Cửa hàng,8,8,3231250.0,2225555.0
2025-01-07,Thực phẩm,Hà Nội,Online,6,6,3014000.0,2157756.0
2025-01-07,Thực phẩm,Hải Phòng,Cửa hàng,6,6,2384250.0,1782148.0
2025-01-07,Thực phẩm,Hải Phòng,Online,1,1,334400.0,241710.0
2025-01-07,Thực phẩm,TP HCM,Cửa hàng,18,18,8126391.0,5770629.0
2025-01-07,Thực phẩm,TP HCM,Online,12,12,3373750.0,2405361.0
2025-01-07,Thực phẩm,Đà Nẵng,Cửa hàng,2,2,710250.0,559441.0
2025-01-07,Thực phẩm,Đà Nẵng,Online,3,3,969000.0,728948.0
2025-01-07,Điện tử,Cần Thơ,Cửa hàng,1,1,890150.0,636006.0
2025-01-07,Điện tử,Cần Thơ,Online,1,1,8380493.0,5866345.0
2025-01-07,Điện tử,Hà Nội,Cửa hàng,4,4,7327100.0,5119036.0
2025-01-07,Điện tử,Hà Nội,Online,2,2,2570250.0,1789017.0
2025-01-07,Điện tử,Hải Phòng,Cửa hàng,1,1,1085000.0,659454.0
2025-01-07,Điện tử,Hải Phòng,Online,2,2,7918500.0,5545852.0
2025-01-07,Điện tử,TP HCM,Cửa hàng,6,6,13550000.0,9418703.0
2025-01-07,Điện tử,TP HCM,Online,10,10,29568865.0,21131619.0
2025-01-07,Điện tử,Đà Nẵng,Cửa hàng,2,2,3030650.0,2370549.0
2025-01-07,Điện tử,Đà Nẵng,Online,3,3,9083100.0,6671737.0
2025-01-08,Gia dụng,Cần Thơ,Cửa hàng,2,2,2297850.0,1511376.0
2025-01-08,Gia dụng,Cần Thơ,Online,2,2,1783700.0,1344482.0
2025-01-08,Gia dụng,Hà Nội,Cửa hàng,2,2,3562500.0,2503035.0
2025-01-08,Gia dụng,Hà Nội,Online,3,3,3251000.0,2222830.0
2025-01-08,Gia dụng,Hải Phòng,Cửa hàng,4,4,4060700.0,2685201.0
2025-01-08,Gia dụng,Hải Phòng,Online,1,1,2295000.0,1903090.0
2025-01-08,Gia dụng,TP HCM,Cửa hàng,4,4,6062150.0,4436084.0
2025-01-08,Gia dụng,TP HCM,Online,4,4,10070800.0,7629539.0
2025-01-08,Gia dụng,Đà Nẵng,Cửa hàng,3,3,4207750.0,3151442.0
2025-01-08,Gia dụng,Đà Nẵng,Online,4,4,4552600.0,3380241.0
2025-01-08,Mỹ phẩm,Cần Thơ,Cửa hàng,1,1,510000.0,348802.0
2025-01-08,Mỹ phẩm,Cần Thơ,Online,1,1,1380000.0,1047173.0
2025-01-08,Mỹ phẩm,Hà Nội,Online,1,1,1561800.0,1160887.0
2025-01-08,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,477850.0,345125.0
2025-01-08,Mỹ phẩm,Hải Phòng,Online,1,1,425000.0,278729.0
2025-01-08,Mỹ phẩm,TP HCM,Cửa hàng,3,3,1812100.0,1317235.0
2025-01-08,Mỹ phẩm,TP HCM,Online,3,3,4568000.0,3167556.0
2025-01-08,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,474300.0,324715.0
2025-01-08,Mỹ phẩm,Đà Nẵng,Online,3,3,1325250.0,1013260.0
2025-01-08,Sách,Cần Thơ,Cửa hàng,1,1,286000.0,236473.0
2025-01-08,Sách,Cần Thơ,Online,1,1,169000.0,140218.0
2025-01-08,Sách,Hà Nội,Cửa hàng,5,5,980100.0,753690.0
2025-01-08,Sách,Hà Nội,Online,3,3,623750.0,417539.0
2025-01-08,Sách,Hải Phòng,Cửa hàng,1,1,156000.0,125255.0
2025-01-08,Sách,Hải Phòng,Online,1,1,154000.0,121352.0
2025-01-08,Sách,TP HCM,Cửa hàng,1,1,152950.0,112366.0
2025-01-08,Sách,TP HCM,Online,4,4,1550200.0,1075701.0
2025-01-08,Sách,Đà Nẵng,Cửa hàng,1,1,349350.0,257447.0
2025-01-08,Sách,Đà Nẵng,Online,3,3,646450.0,479911.0
2025-01-08,Thời trang,Cần Thơ,Cửa hàng,5,5,8888550.0,6529528.0
2025-01-08,Thời trang,Cần Thơ,Online,1,1,646200.0,459059.0
2025-01-08,Thời trang,Hà Nội,Cửa hàng,3,3,6398950.0,4673569.0
2025-01-08,Thời trang,Hà Nội,Online,2,2,2430000.0,1629925.0
2025-01-08,Thời trang,Hải Phòng,Cửa hàng,2,2,1349950.0,994561.0
2025-01-08,Thời trang,Hải Phòng,Online,3,3,2276300.0,1623293.0
2025-01-08,Thời trang,TP HCM,Cửa hàng,9,9,13695300.0,9970573.0
2025-01-08,Thời trang,TP HCM,Online,4,4,3731800.0,2693762.0
2025-01-08,Thời trang,Đà Nẵng,Cửa hàng,3,3,2086800.0,1527673.0
2025-01-08,Thời trang,Đà Nẵng,Online,3,3,2197300.0,1477063.0
2025-01-08,Thực phẩm,Cần Thơ,Cửa hàng,6,6,2064300.0,1387466.0
2025-01-08,Thực phẩm,Cần Thơ,Online,1,1,394000.0,284790.0
2025-01-08,Thực phẩm,Hà Nội,Cửa hàng,4,4,1280900.0,892172.0
2025-01-08,Thực phẩm,Hà Nội,Online,6,6,1671700.0,1140672.0
2025-01-08,Thực phẩm,Hải Phòng,Cửa hàng,2,2,364000.0,253298.0
2025-01-08,Thực phẩm,Hải Phòng,Online,1,1,166000.0,119988.0
2025-01-08,Thực phẩm,TP HCM,Cửa hàng,15,15,6782721.0,4653550.0
2025-01-08,Thực phẩm,TP HCM,Online,10,10,2643050.0,1958752.0
2025-01-08,Thực phẩm,Đà Nẵng,Cửa hàng,3,3,1250400.0,892417.0
2025-01-08,Thực phẩm,Đà Nẵng,Online,3,3,513750.0,371216.0
2025-01-08,Điện tử,Cần Thơ,Cửa hàng,2,2,4041250.0,3173994.0
2025-01-08,Điện tử,Cần Thơ,Online,3,3,5590000.0,3687993.0
2025-01-08,Điện tử,Hà Nội,Cửa hàng,5,5,11570200.0,8115211.0
2025-01-08,Điện tử,Hà Nội,Online,4,4,8555050.0,5823272.0
2025-01-08,Điện tử,Hải Phòng,Cửa hàng,1,1,1913300.0,1508382.0
2025-01-08,Điện tử,TP HCM,Cửa hàng,4,4,6819800.0,4420821.0
2025-01-08,Điện tử,TP HCM,Online,6,6,9489950.0,7137707.0
2025-01-08,Điện tử,Đà Nẵng,Cửa hàng,1,1,4068000.0,2956225.0
2025-01-08,Điện tử,Đà Nẵng,Online,5,5,11494500.0,8068580.0
2025-01-09,Gia dụng,Cần Thơ,Cửa hàng,2,2,4668000.0,3569826.0
2025-01-09,Gia dụng,Cần Thơ,Online,1,1,4545750.0,3749101.0
2025-01-09,Gia dụng,Hà Nội,Cửa hàng,3,3,3312000.0,2501793.0
2025-01-09,Gia dụng,Hà Nội,Online,2,2,2316800.0,1887641.0
2025-01-09,Gia dụng,Hải Phòng,Cửa hàng,1,1,795000.0,651312.0
2025-01-09,Gia dụng,Hải Phòng,Online,4,4,3122250.0,2429185.0
2025-01-09,Gia dụng,TP HCM,Cửa hàng,7,7,7132900.0,4837709.0
2025-01-09,Gia dụng,TP HCM,Online,7,7,9111500.0,6524000.0
2025-01-09,Gia dụng,Đà Nẵng,Cửa hàng,1,1,2172000.0,1540210.0
2025-01-09,Gia dụng,Đà Nẵng,Online,2,2,3209200.0,2008567.0
2025-01-09,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,5136978.0,3572328.0
2025-01-09,Mỹ phẩm,Hà Nội,Cửa hàng,1,1,435000.0,348626.0
2025-01-09,Mỹ phẩm,Hà Nội,Online,4,4,4437450.0,3521211.0
2025-01-09,Mỹ phẩm,Hải Phòng,Cửa hàng,2,2,2201550.0,1423888.0
2025-01-09,Mỹ phẩm,Hải Phòng,Online,1,1,1308150.0,824671.0
2025-01-09,Mỹ phẩm,TP HCM,Cửa hàng,2,2,1907600.0,1481836.0
2025-01-09,Mỹ phẩm,TP HCM,Online,3,3,2432850.0,1614595.0
2025-01-09,Mỹ phẩm,Đà Nẵng,Cửa hàng,3,3,1800000.0,1393250.0
2025-01-09,Mỹ phẩm,Đà Nẵng,Online,1,1,512000.0,369790.0
2025-01-09,Sách,Cần Thơ,Online,2,2,441750.0,337279.0
2025-01-09,Sách,Hà Nội,Cửa hàng,3,3,1127500.0,829893.0
2025-01-09,Sách,Hà Nội,Online,3,3,1117000.0,821592.0
2025-01-09,Sách,Hải Phòng,Online,2,2,292950.0,211588.0
2025-01-09,Sách,TP HCM,Cửa hàng,4,4,690000.0,485967.0
2025-01-09,Sách,TP HCM,Online,6,6,1122300.0,762920.0
2025-01-09,Sách,Đà Nẵng,Cửa hàng,4,4,529450.0,392633.0
2025-01-09,Sách,Đà Nẵng,Online,1,1,136850.0,99134.0
2025-01-09,Thời trang,Cần Thơ,Cửa hàng,1,1,754300.0,527645.0
2025-01-09,Thời trang,Cần Thơ,Online,1,1,703000.0,567034.0
2025-01-09,Thời trang,Hà Nội,Cửa hàng,2,2,1530150.0,1050239.0
2025-01-09,Thời trang,Hà Nội,Online,5,5,4820200.0,3597250.0
2025-01-09,Thời trang,Hải Phòng,Cửa hàng,1,1,2553000.0,1874694.0
2025-01-09,Thời trang,Hải Phòng,Online,1,1,613700.0,457329.0
2025-01-09,Thời trang,TP HCM,Cửa hàng,4,4,5063150.0,3583838.0
2025-01-09,Thời trang,TP HCM,Online,4,4,5279350.0,3979099.0
2025-01-09,Thời trang,Đà Nẵng,Cửa hàng,3,3,2816650.0,1843647.0
2025-01-09,Thời trang,Đà Nẵng,Online,1,1,661000.0,477925.0
2025-01-09,Thực phẩm,Cần Thơ,Cửa hàng,4,4,750500.0,567548.0
2025-01-09,Thực phẩm,Cần Thơ,Online,3,3,1108250.0,793285.0
2025-01-09,Thực phẩm,Hà Nội,Cửa hàng,7,7,1697000.0,1265632.0
2025-01-09,Thực phẩm,Hà Nội,Online,8,8,1820250.0,1371077.0
2025-01-09,Thực phẩm,Hải Phòng,Cửa hàng,3,3,653100.0,474284.0
2025-01-09,Thực phẩm,Hải Phòng,Online,3,3,689900.0,545597.0
2025-01-09,Thực phẩm,TP HCM,Cửa hàng,14,14,4267400.0,3132946.0
2025-01-09,Thực phẩm,TP HCM,Online,11,11,2350650.0,1702089.0
2025-01-09,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1048650.0,759328.0
2025-01-09,Thực phẩm,Đà Nẵng,Online,3,3,1066000.0,758672.0
2025-01-09,Điện tử,Cần Thơ,Cửa hàng,3,3,7925800.0,5757069.0
2025-01-09,Điện tử,Cần Thơ,Online,5,5,9353100.0,6506855.0
2025-01-09,Điện tử,Hà Nội,Cửa hàng,6,6,12621350.0,9956035.0
2025-01-09,Điện tử,Hà Nội,Online,4,4,9356000.0,6663146.0
2025-01-09,Điện tử,Hải Phòng,Cửa hàng,2,2,1990650.0,1399762.0
2025-01-09,Điện tử,Hải Phòng,Online,3,3,4577700.0,3492459.0
2025-01-09,Điện tử,TP HCM,Cửa hàng,4,4,7608200.0,5375757.0
2025-01-09,Điện tử,TP HCM,Online,9,9,20830750.0,14944705.0
2025-01-09,Điện tử,Đà Nẵng,Cửa hàng,2,2,5122000.0,3263846.0
2025-01-09,Điện tử,Đà Nẵng,Online,3,3,3179000.0,2346031.0
2025-01-10,Gia dụng,Cần Thơ,Cửa hàng,1,1,745200.0,496835.0
2025-01-10,Gia dụng,Cần Thơ,Online,1,1,2937600.0,1798286.0
2025-01-10,Gia dụng,Hà Nội,Cửa hàng,3,3,5055600.0,3718112.0
2025-01-10,Gia dụng,Hà Nội,Online,5,5,7536300.0,5412798.0
2025-01-10,Gia dụng,Hải Phòng,Online,5,5,7516200.0,5484925.0
2025-01-10,Gia dụng,TP HCM,Cửa hàng,8,8,11031150.0,7821641.0
2025-01-10,Gia dụng,TP HCM,Online,6,6,9900050.0,7824296.0
2025-01-10,Gia dụng,Đà Nẵng,Cửa hàng,2,2,2553600.0,1922946.0
2025-01-10,Gia dụng,Đà Nẵng,Online,5,5,11041650.0,8146189.0
2025-01-10,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,1778000.0,1205112.0
2025-01-10,Mỹ phẩm,Hà Nội,Cửa hàng,1,1,527000.0,408788.0
2025-01-10,Mỹ phẩm,Hà Nội,Online,2,2,1080000.0,780026.0
2025-01-10,Mỹ phẩm,TP HCM,Online,7,7,6309550.0,4678827.0
2025-01-10,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,434150.0,359186.0
2025-01-10,Mỹ phẩm,Đà Nẵng,Online,2,2,1397400.0,1103931.0
2025-01-10,Sách,Cần Thơ,Cửa hàng,2,2,451800.0,315024.0
2025-01-10,Sách,Cần Thơ,Online,2,2,477600.0,317629.0
2025-01-10,Sách,Hà Nội,Cửa hàng,4,4,809800.0,571313.0
2025-01-10,Sách,Hà Nội,Online,2,2,337000.0,244124.0
2025-01-10,Sách,Hải Phòng,Cửa hàng,2,2,315800.0,237913.0
2025-01-10,Sách,Hải Phòng,Online,2,2,401400.0,281170.0
2025-01-10,Sách,TP HCM,Cửa hàng,2,2,257700.0,186446.0
2025-01-10,Sách,Đà Nẵng,Cửa hàng,2,2,290700.0,216359.0
2025-01-10,Sách,Đà Nẵng,Online,1,1,290700.0,226711.0
2025-01-10,Thời trang,Cần Thơ,Online,1,1,734000.0,506564.0
2025-01-10,Thời trang,Hà Nội,Cửa hàng,3,3,4574500.0,3296362.0
2025-01-10,Thời trang,Hà Nội,Online,7,7,7834400.0,4965763.0
2025-01-10,Thời trang,Hải Phòng,Cửa hàng,1,1,790400.0,524690.0
2025-01-10,Thời trang,Hải Phòng,Online,1,1,716000.0,510793.0
2025-01-10,Thời trang,TP HCM,Cửa hàng,5,5,4334950.0,3313046.0
2025-01-10,Thời trang,TP HCM,Online,6,6,9128900.0,6657159.0
2025-01-10,Thời trang,Đà Nẵng,Cửa hàng,3,3,4203800.0,3230932.0
2025-01-10,Thời trang,Đà Nẵng,Online,2,2,3214950.0,2688997.0
2025-01-10,Thực phẩm,Cần Thơ,Cửa hàng,3,3,865450.0,684597.0
2025-01-10,Thực phẩm,Cần Thơ,Online,5,5,1040200.0,745760.0
2025-01-10,Thực phẩm,Hà Nội,Cửa hàng,11,11,2927950.0,2069860.0
2025-01-10,Thực phẩm,Hà Nội,Online,5,5,1579350.0,1204956.0
2025-01-10,Thực phẩm,Hải Phòng,Cửa hàng,9,9,3272950.0,2317047.0
2025-01-10,Thực phẩm,Hải Phòng,Online,1,1,959500.0,693542.0
2025-01-10,Thực phẩm,TP HCM,Cửa hàng,11,11,4330050.0,3104593.0
2025-01-10,Thực phẩm,TP HCM,Online,3,3,1130000.0,775402.0
2025-01-10,Thực phẩm,Đà Nẵng,Cửa hàng,6,6,1229400.0,871351.0
2025-01-10,Thực phẩm,Đà Nẵng,Online,1,1,189000.0,136365.0
2025-01-10,Điện tử,Cần Thơ,Cửa hàng,1,1,1970000.0,1402002.0
2025-01-10,Điện tử,Cần Thơ,Online,2,2,2984000.0,2330787.0
2025-01-10,Điện tử,Hà Nội,Cửa hàng,3,3,6717400.0,4887482.0
2025-01-10,Điện tử,Hà Nội,Online,4,4,7251800.0,5783462.0
2025-01-10,Điện tử,Hải Phòng,Cửa hàng,2,2,6172000.0,5019418.0
2025-01-10,Điện tử,Hải Phòng,Online,4,4,8841450.0,7131416.0
2025-01-10,Điện tử,TP HCM,Cửa hàng,4,4,7961700.0,6003595.0
2025-01-10,Điện tử,TP HCM,Online,8,8,12652000.0,8367219.0
2025-01-10,Điện tử,Đà Nẵng,Online,3,3,5942000.0,4195866.0
2025-01-11,Gia dụng,Cần Thơ,Cửa hàng,6,6,10851000.0,7512113.0
2025-01-11,Gia dụng,Cần Thơ,Online,2,2,2624000.0,1923231.0
2025-01-11,Gia dụng,Hà Nội,Cửa hàng,3,3,5382850.0,3497070.0
2025-01-11,Gia dụng,Hà Nội,Online,3,3,5301200.0,3476669.0
2025-01-11,Gia dụng,Hải Phòng,Cửa hàng,5,5,8479750.0,6399498.0
2025-01-11,Gia dụng,Hải Phòng,Online,1,1,876000.0,667374.0
2025-01-11,Gia dụng,TP HCM,Cửa hàng,7,7,6740800.0,4849523.0
2025-01-11,Gia dụng,TP HCM,Online,8,8,13252850.0,9588396.0
2025-01-11,Gia dụng,Đà Nẵng,Cửa hàng,6,6,12953101.0,9255406.0
2025-01-11,Gia dụng,Đà Nẵng,Online,1,1,731000.0,527187.0
2025-01-11,Mỹ phẩm,Cần Thơ,Cửa hàng,2,2,1228400.0,887516.0
2025-01-11,Mỹ phẩm,Hà Nội,Cửa hàng,1,1,472000.0,319262.0
2025-01-11,Mỹ phẩm,Hà Nội,Online,2,2,1507650.0,960256.0
2025-01-11,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,846000.0,648314.0
2025-01-11,Mỹ phẩm,Hải Phòng,Online,2,2,3001200.0,2454902.0
2025-01-11,Mỹ phẩm,TP HCM,Cửa hàng,3,3,1781650.0,1291074.0
2025-01-11,Mỹ phẩm,TP HCM,Online,4,4,1916900.0,1408745.0
2025-01-11,Mỹ phẩm,Đà Nẵng,Cửa hàng,6,6,4961600.0,3728086.0
2025-01-11,Mỹ phẩm,Đà Nẵng,Online,1,1,1544400.0,1115436.0
2025-01-11,Sách,Cần Thơ,Cửa hàng,1,1,151050.0,105088.0
2025-01-11,Sách,Cần Thơ,Online,2,2,733000.0,507027.0
2025-01-11,Sách,Hà Nội,Cửa hàng,4,4,588850.0,449106.0
2025-01-11,Sách,Hà Nội,Online,2,2,285750.0,206998.0
2025-01-11,Sách,Hải Phòng,Cửa hàng,1,1,312000.0,230749.0
2025-01-11,Sách,TP HCM,Cửa hàng,2,2,485000.0,352329.0
2025-01-11,Sách,TP HCM,Online,3,3,427400.0,308562.0
2025-01-11,Sách,Đà Nẵng,Cửa hàng,1,1,720000.0,508184.0
2025-01-11,Thời trang,Cần Thơ,Cửa hàng,2,2,4149300.0,3237362.0
2025-01-11,Thời trang,Cần Thơ,Online,4,4,5962150.0,4305832.0
2025-01-11,Thời trang,Hà Nội,Cửa hàng,4,4,4001150.0,2870706.0
2025-01-11,Thời trang,Hà Nội,Online,4,4,3627000.0,2908918.0
2025-01-11,Thời trang,Hải Phòng,Cửa hàng,2,2,4598000.0,3005967.0
2025-01-11,Thời trang,Hải Phòng,Online,3,3,16342695.0,11946334.0
2025-01-11,Thời trang,TP HCM,Cửa hàng,2,2,2319400.0,1597203.0
2025-01-11,Thời trang,TP HCM,Online,3,3,3829000.0,2483274.0
2025-01-11,Thời trang,Đà Nẵng,Cửa hàng,5,5,7744750.0,5618845.0
2025-01-11,Thời trang,Đà Nẵng,Online,1,1,761000.0,580534.0
2025-01-11,Thực phẩm,Cần Thơ,Cửa hàng,3,3,4255393.0,2976529.0
2025-01-11,Thực phẩm,Hà Nội,Cửa hàng,9,9,2565950.0,1931373.0
2025-01-11,Thực phẩm,Hà Nội,Online,6,6,2621750.0,1868692.0
2025-01-11,Thực phẩm,Hải Phòng,Cửa hàng,6,6,1865250.0,1335382.0
2025-01-11,Thực phẩm,Hải Phòng,Online,1,1,724000.0,557908.0
2025-01-11,Thực phẩm,TP HCM,Cửa hàng,13,13,5449300.0,4021158.0
2025-01-11,Thực phẩm,TP HCM,Online,6,6,1666900.0,1145402.0
2025-01-11,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1534250.0,1067734.0
2025-01-11,Thực phẩm,Đà Nẵng,Online,5,5,989250.0,727708.0
2025-01-11,Điện tử,Cần Thơ,Cửa hàng,1,1,2766750.0,1704005.0
2025-01-11,Điện tử,Cần Thơ,Online,3,3,3238450.0,2229150.0
2025-01-11,Điện tử,Hà Nội,Cửa hàng,3,3,4347350.0,2986395.0
2025-01-11,Điện tử,Hà Nội,Online,8,8,12096600.0,8693909.0
2025-01-11,Điện tử,Hải Phòng,Online,2,2,2072350.0,1540354.0
2025-01-11,Điện tử,TP HCM,Cửa hàng,4,4,27179484.0,19671849.0
2025-01-11,Điện tử,TP HCM,Online,2,2,5053000.0,3466390.0
2025-01-11,Điện tử,Đà Nẵng,Cửa hàng,2,2,2223000.0,1535225.0
2025-01-11,Điện tử,Đà Nẵng,Online,2,2,4549200.0,3144592.0
2025-01-12,Gia dụng,Cần Thơ,Cửa hàng,2,2,2280800.0,1618936.0
2025-01-12,Gia dụng,Cần Thơ,Online,1,1,744000.0,536562.0
2025-01-12,Gia dụng,Hà Nội,Cửa hàng,4,4,3372700.0,2379895.0
2025-01-12,Gia dụng,Hà Nội,Online,2,2,1840000.0,1219604.0
2025-01-12,Gia dụng,Hải Phòng,Cửa hàng,3,3,5273950.0,3511368.0
2025-01-12,Gia dụng,Hải Phòng,Online,2,2,4568750.0,3230456.0
2025-01-12,Gia dụng,TP HCM,Cửa hàng,5,5,11652450.0,8698235.0
2025-01-12,Gia dụng,TP HCM,Online,5,5,8619700.0,5983427.0
2025-01-12,Gia dụng,Đà Nẵng,Online,4,4,6929050.0,5133017.0
2025-01-12,Mỹ phẩm,Cần Thơ,Cửa hàng,1,1,2265000.0,1723857.0
2025-01-12,Mỹ phẩm,Hà Nội,Cửa hàng,5,5,2710200.0,1852978.0
2025-01-12,Mỹ phẩm,Hà Nội,Online,3,3,2659000.0,1823368.0
2025-01-12,Mỹ phẩm,Hải Phòng,Cửa hàng,1,1,2240000.0,1660683.0
2025-01-12,Mỹ phẩm,TP HCM,Cửa hàng,4,4,2694700.0,2001489.0
2025-01-12,Mỹ phẩm,TP HCM,Online,1,1,1356000.0,1109290.0
2025-01-12,Mỹ phẩm,Đà Nẵng,Online,1,1,520000.0,375568.0
2025-01-12,Sách,Cần Thơ,Cửa hàng,1,1,282000.0,187580.0
2025-01-12,Sách,Cần Thơ,Online,3,3,562450.0,406402.0
2025-01-12,Sách,Hà Nội,Cửa hàng,2,2,559550.0,415729.0
2025-01-12,Sách,Hà Nội,Online,1,1,127800.0,77946.0
2025-01-12,Sách,Hải Phòng,Online,1,1,132050.0,95657.0
2025-01-12,Sách,TP HCM,Cửa hàng,4,4,1086000.0,777831.0
2025-01-12,Sách,TP HCM,Online,3,3,454900.0,318617.0
2025-01-12,Sách,Đà Nẵng,Cửa hàng,1,1,2101361.0,1470953.0
2025-01-12,Sách,Đà Nẵng,Online,1,1,261000.0,189069.0
2025-01-12,Thời trang,Cần Thơ,Cửa hàng,2,2,1528000.0,1072347.0
2025-01-12,Thời trang,Hà Nội,Cửa hàng,4,4,2881000.0,2197575.0
2025-01-12,Thời trang,Hà Nội,Online,4,4,4526000.0,3176288.0
2025-01-12,Thời trang,Hải Phòng,Cửa hàng,1,1,639000.0,501438.0
2025-01-12,Thời trang,Hải Phòng,Online,1,1,1421200.0,1004845.0
2025-01-12,Thời trang,TP HCM,Cửa hàng,3,3,3060000.0,2399578.0
2025-01-12,Thời trang,TP HCM,Online,6,6,8372950.0,6103637.0
2025-01-12,Thời trang,Đà Nẵng,Cửa hàng,1,1,750000.0,542275.0
2025-01-12,Thời trang,Đà Nẵng,Online,3,3,2235350.0,1745351.0
2025-01-12,Thực phẩm,Cần Thơ,Cửa hàng,3,3,1064800.0,868700.0
2025-01-12,Thực phẩm,Cần Thơ,Online,5,5,1619000.0,1211386.0
2025-01-12,Thực phẩm,Hà Nội,Cửa hàng,12,12,4401400.0,2999749.0
2025-01-12,Thực phẩm,Hà Nội,Online,8,8,3270200.0,2398407.0
2025-01-12,Thực phẩm,Hải Phòng,Cửa hàng,2,2,360000.0,262727.0
2025-01-12,Thực phẩm,Hải Phòng,Online,2,2,372000.0,276020.0
2025-01-12,Thực phẩm,TP HCM,Cửa hàng,10,10,2711500.0,1882786.0
2025-01-12,Thực phẩm,TP HCM,Online,7,7,1850650.0,1299182.0
2025-01-12,Thực phẩm,Đà Nẵng,Cửa hàng,5,5,1053500.0,839149.0
2025-01-12,Thực phẩm,Đà Nẵng,Online,2,2,759850.0,488790.0
2025-01-12,Điện tử,Cần Thơ,Cửa hàng,1,1,3759000.0,2887984.0
2025-01-12,Điện tử,Cần Thơ,Online,1,1,999900.0,649418.0
2025-01-12,Điện tử,Hà Nội,Cửa hàng,8,8,16410900.0,10758554.0
2025-01-12,Điện tử,Hà Nội,Online,2,2,7377000.0,5223542.0
2025-01-12,Điện tử,Hải Phòng,Cửa hàng,5,5,10010000.0,7460595.0
2025-01-12,Điện tử,Hải Phòng,Online,1,1,890100.0,655771.0
2025-01-12,Điện tử,TP HCM,Cửa hàng,5,5,7253150.0,5692783.0
2025-01-12,Điện tử,TP HCM,Online,6,6,14958700.0,11092632.0
2025-01-12,Điện tử,Đà Nẵng,Cửa hàng,5,5,10093250.0,7388790.0
2025-01-12,Điện tử,Đà Nẵng,Online,1,1,4244000.0,2245425.0
2025-01-13,Gia dụng,Cần Thơ,Cửa hàng,3,3,6250550.0,4480416.0
2025-01-13,Gia dụng,Hà Nội,Cửa hàng,7,7,10012350.0,7591617.0
2025-01-13,Gia dụng,Hà Nội,Online,5,5,7709000.0,5025371.0
2025-01-13,Gia dụng,Hải Phòng,Cửa hàng,2,2,2538850.0,1728461.0
2025-01-13,Gia dụng,Hải Phòng,Online,3,3,3042400.0,2282672.0
2025-01-13,Gia dụng,TP HCM,Cửa hàng,2,2,4846300.0,3582958.0
2025-01-13,Gia dụng,TP HCM,Online,8,8,10729700.0,7546612.0
2025-01-13,Gia dụng,Đà Nẵng,Cửa hàng,4,4,5120200.0,3630117.0
2025-01-13,Gia dụng,Đà Nẵng,Online,1,1,958000.0,585814.0
2025-01-13,Mỹ phẩm,Cần Thơ,Online,5,5,6823400.0,4765177.0
2025-01-13,Mỹ phẩm,Hà Nội,Cửa hàng,2,2,2328900.0,1546927.0
2025-01-13,Mỹ phẩm,Hà Nội,Online,3,3,1380350.0,1059005.0
2025-01-13,Mỹ phẩm,Hải Phòng,Online,2,2,813800.0,599637.0
2025-01-13,Mỹ phẩm,TP HCM,Cửa hàng,3,3,9681076.0,6911415.0
2025-01-13,Mỹ phẩm,TP HCM,Online,2,2,1803000.0,1238189.0
2025-01-13,Mỹ phẩm,Đà Nẵng,Cửa hàng,1,1,1956000.0,1540085.0
2025-01-13,Mỹ phẩm,Đà Nẵng,Online,1,1,399500.0,274025.0
2025-01-13,Sách,Cần Thơ,Cửa hàng,2,2,604500.0,412412.0
2025-01-13,Sách,Hà Nội,Cửa hàng,2,2,306000.0,213955.0
2025-01-13,Sách,Hà Nội,Online,2,2,278700.0,221291.0
2025-01-13,Sách,Hải Phòng,Cửa hàng,1,1,142500.0,113606.0
2025-01-13,Sách,Hải Phòng,Online,1,1,166000.0,140755.0
2025-01-13,Sách,TP HCM,Cửa hàng,7,7,1973950.0,1459409.0
2025-01-13,Sách,TP HCM,Online,4,4,928100.0,684471.0
