customer_id,age,gender,city,tenure_months,support_tickets,churn,recency,frequency,monetary,phan_khuc,xac_suat_churn
C00285,33,Nam,TP HCM,8,1,0,3.0,23.0,18335250.0,Khách VIP,0.017
C00286,47,Nam,Hải Phòng,38,2,1,29.0,24.0,21041650.0,Khách VIP,0.008
C00287,54,Nam,Đà Nẵng,38,1,0,15.0,15.0,11590900.0,Khách VIP,0.038
C00288,57,Nữ,Hà Nội,31,0,0,34.0,15.0,12334950.0,Trung bình,0.028
C00289,24,Nam,TP HCM,30,0,0,4.0,27.0,21018300.0,Khách VIP,0.002
C00290,43,Nữ,Đà Nẵng,26,0,0,4.0,23.0,23502050.0,Khách VIP,0.006
C00291,62,Nữ,Cần Thơ,36,1,0,21.0,19.0,14272350.0,Khách VIP,0.016
C00292,22,Nam,Hải Phòng,30,0,0,11.0,19.0,14838200.0,Khách VIP,0.012
C00293,31,Nữ,Cần Thơ,44,1,0,11.0,31.0,37407350.0,Khách VIP,0.001
C00294,36,Nữ,Cần Thơ,14,1,0,6.0,23.0,15468700.0,Khách VIP,0.012
C00295,42,Nam,Hải Phòng,56,2,0,2.0,18.0,22590150.0,Khách VIP,0.018
C00296,48,Nam,Hà Nội,58,1,0,4.0,21.0,13495850.0,Khách VIP,0.005
C00297,44,Nam,TP HCM,42,2,0,12.0,23.0,23205150.0,Khách VIP,0.01
C00298,25,Nam,Hải Phòng,8,2,0,15.0,25.0,19969150.0,Khách VIP,0.015
C00299,62,Nữ,Hà Nội,31,2,0,23.0,27.0,23508815.0,Khách VIP,0.005
C00300,31,Nam,Đà Nẵng,58,2,0,9.0,24.0,27618250.0,Khách VIP,0.005
C00301,29,Nữ,Hà Nội,55,0,0,36.0,12.0,11207350.0,Trung bình,0.028
C00302,20,Nam,Hà Nội,2,0,0,8.0,17.0,18154050.0,Khách VIP,0.044
C00303,37,Nam,Hải Phòng,5,0,0,26.0,23.0,34689249.0,Khách VIP,0.012
C00304,24,Nữ,TP HCM,28,1,0,21.0,21.0,22405950.0,Khách VIP,0.016
C00305,54,Nam,Hà Nội,6,0,0,1.0,28.0,24120750.0,Khách VIP,0.003
C00306,36,Nữ,Hà Nội,26,0,1,39.0,16.0,15891550.0,Trung bình,0.027
C00307,52,Nam,TP HCM,13,0,0,35.0,20.0,16277514.0,Trung bình,0.018
C00308,19,Nữ,TP HCM,13,0,0,1.0,26.0,27545300.0,Khách VIP,0.005
C00309,63,Nữ,Cần Thơ,58,2,0,106.0,8.0,5977300.0,Trung bình,0.142
C00310,43,Nam,TP HCM,55,2,0,24.0,27.0,14811150.0,Khách VIP,0.003
C00311,29,Nữ,Đà Nẵng,26,0,0,6.0,19.0,15600000.0,Khách VIP,0.015
C00312,32,Nam,TP HCM,35,3,0,4.0,21.0,30410160.0,Khách VIP,0.033
C00313,44,Nam,Hải Phòng,42,1,0,16.0,21.0,16358000.0,Khách VIP,0.008
C00314,68,Nam,TP HCM,25,1,0,50.0,26.0,33191553.153186284,Trung bình,0.006
C00315,25,Nam,Hải Phòng,38,2,0,4.0,26.0,49979090.0,Khách VIP,0.006
C00316,30,Nam,TP HCM,59,1,0,23.0,22.0,23584650.0,Khách VIP,0.005
C00317,23,Nam,Hải Phòng,7,1,0,7.0,17.0,14752600.0,Khách VIP,0.057
C00318,22,Nam,Hải Phòng,10,1,0,1.0,23.0,17988900.0,Khách VIP,0.014
C00319,25,Nam,Cần Thơ,30,1,0,1.0,17.0,12735650.0,Khách VIP,0.03
C00320,44,Nữ,Cần Thơ,36,2,0,5.0,20.0,22120833.0,Khách VIP,0.021
C00321,23,Nam,Hà Nội,29,0,0,3.0,23.0,23428300.0,Khách VIP,0.005
C00322,67,Nữ,TP HCM,52,1,0,3.0,28.0,31610450.0,Khách VIP,0.002
C00323,66,Nữ,Hà Nội,31,2,0,23.0,18.0,33682600.0,Khách VIP,0.041
C00324,43,Nam,TP HCM,19,1,0,1.0,22.0,21078000.0,Khách VIP,0.016
C00325,46,Nữ,Đà Nẵng,16,2,0,39.0,13.0,14866550.0,Trung bình,0.17
C00326,32,Nam,TP HCM,57,1,0,7.0,17.0,14085800.0,Khách VIP,0.016
C00327,67,Nữ,TP HCM,4,1,0,18.0,21.0,26260950.0,Khách VIP,0.032
C00328,24,Nữ,Đà Nẵng,21,0,0,13.0,21.0,28972267.150696237,Khách VIP,0.012
C00329,34,Nam,Hải Phòng,40,1,0,1.0,19.0,21125800.0,Khách VIP,0.015
C00330,64,Nam,TP HCM,9,2,0,28.0,25.0,31536200.0,Khách VIP,0.018
C00331,50,Nữ,TP HCM,24,0,0,9.0,19.0,22593200.0,Khách VIP,0.018
C00332,68,Nam,TP HCM,35,1,0,2.0,25.0,20310550.0,Khách VIP,0.005
C00333,49,Nam,Đà Nẵng,50,3,0,62.0,20.0,21581750.0,Trung bình,0.023
C00334,30,Nữ,Cần Thơ,55,3,0,16.0,21.0,34320345.0,Khách VIP,0.017
C00335,69,Nam,TP HCM,37,0,0,7.0,16.0,19052050.0,Khách VIP,0.023
C00336,21,Nam,Hà Nội,34,2,0,3.0,19.0,20827039.0,Khách VIP,0.027
C00337,45,Nữ,Hải Phòng,49,2,0,11.0,19.0,20094600.0,Khách VIP,0.017
C00338,30,Nam,Hà Nội,60,0,0,2.0,23.0,14602400.0,Khách VIP,0.002
C00339,34,Nữ,Đà Nẵng,60,4,0,7.0,13.0,11557650.0,Khách VIP,0.117
C00340,32,Nữ,TP HCM,29,0,0,1.0,23.0,23514719.0,Khách VIP,0.006
C00341,48,Nữ,TP HCM,10,1,0,17.0,22.0,20231590.0,Khách VIP,0.021
C00342,70,Nữ,TP HCM,34,0,0,23.0,8.0,11042085.0,Đang hoạt động,0.138
C00343,54,Nam,TP HCM,42,1,0,6.0,11.0,9742950.0,Khách VIP,0.088
C00344,33,Nữ,TP HCM,56,1,0,3.0,19.0,20723750.0,Khách VIP,0.011
C00345,69,Nữ,TP HCM,54,1,0,2.0,15.0,19234350.0,Khách VIP,0.028
C00346,25,Nữ,Đà Nẵng,60,3,0,13.0,17.0,19813200.0,Khách VIP,0.034
C00347,37,Nam,Hà Nội,59,1,0,33.0,18.0,12008600.0,Trung bình,0.01
C00348,40,Nữ,TP HCM,19,1,0,26.0,17.0,26298400.0,Khách VIP,0.053
C00349,66,Nữ,TP HCM,40,0,0,27.0,22.0,17643650.0,Khách VIP,0.005
C00350,18,Nữ,Hà Nội,17,0,0,5.0,15.0,18486450.0,Khách VIP,0.045
C00351,54,Nam,TP HCM,58,1,0,6.0,27.0,29434350.0,Khách VIP,0.002
C00352,59,Nữ,TP HCM,34,0,0,5.0,30.0,20404900.0,Khách VIP,0.001
C00353,43,Nam,Hà Nội,46,0,0,21.0,24.0,21046100.0,Khách VIP,0.002
C00354,56,Nam,Đà Nẵng,6,0,0,19.0,18.0,21926400.0,Khách VIP,0.034
C00355,66,Nữ,TP HCM,27,0,0,6.0,22.0,16832350.0,Khách VIP,0.008
C00356,60,Nam,TP HCM,30,3,0,4.0,21.0,27382880.0,Khách VIP,0.037
C00357,21,Nữ,TP HCM,5,0,0,34.0,23.0,32135269.0,Trung bình,0.014
C00358,31,Nữ,Hải Phòng,6,0,0,1.0,22.0,25588800.0,Khách VIP,0.013
C00359,64,Nam,Hà Nội,27,0,0,50.0,25.0,19117300.0,Trung bình,0.003
C00360,56,Nữ,Hải Phòng,16,0,0,17.0,24.0,25524250.0,Khách VIP,0.006
C00361,34,Nam,Hà Nội,13,1,0,1.0,20.0,17272500.0,Khách VIP,0.025
C00362,61,Nữ,Hải Phòng,11,1,0,47.0,13.0,12802200.0,Trung bình,0.118
C00363,43,Nam,Hà Nội,23,0,0,20.0,23.0,19235600.0,Khách VIP,0.006
C00364,62,Nữ,TP HCM,16,0,0,4.0,16.0,13738850.0,Khách VIP,0.041
C00365,68,Nữ,Hà Nội,35,3,0,12.0,17.0,15869300.0,Khách VIP,0.06
C00366,50,Nam,Hà Nội,7,0,0,12.0,14.0,27184918.0,Khách VIP,0.079
C00367,62,Nam,Đà Nẵng,52,1,0,65.0,11.0,8990550.0,Trung bình,0.062
C00368,20,Nữ,Cần Thơ,56,1,0,50.0,22.0,21658150.0,Trung bình,0.005
C00369,25,Nữ,Hải Phòng,54,2,0,7.0,21.0,15110750.0,Khách VIP,0.009
C00370,56,Nữ,TP HCM,35,0,0,30.0,19.0,14350600.0,Khách VIP,0.012
C00371,64,Nữ,TP HCM,14,0,0,1.0,13.0,13213900.0,Khách VIP,0.084
C00372,36,Nam,Cần Thơ,8,0,0,1.0,24.0,21114200.0,Khách VIP,0.008
C00373,47,Nữ,Hà Nội,50,2,0,9.0,30.0,28298011.0,Khách VIP,0.001
C00374,22,Nam,TP HCM,34,1,1,39.0,11.0,10122700.0,Trung bình,0.113
C00375,48,Nữ,TP HCM,6,2,0,9.0,10.0,10315250.0,Khách VIP,0.367
C00376,40,Nam,Hải Phòng,36,0,0,2.0,25.0,20752300.0,Khách VIP,0.003
C00377,32,Nam,Đà Nẵng,31,0,0,4.0,15.0,15469350.0,Khách VIP,0.032
C00378,36,Nam,TP HCM,46,0,0,60.0,16.0,30001823.0,Trung bình,0.02
C00379,53,Nam,TP HCM,31,1,0,3.0,15.0,22534400.0,Khách VIP,0.056
C00380,49,Nam,Hà Nội,58,2,0,22.0,19.0,20987700.0,Khách VIP,0.013
C00381,40,Nam,Đà Nẵng,59,0,1,37.0,20.0,16800050.0,Trung bình,0.004
C00382,25,Nữ,Hà Nội,36,1,0,9.0,26.0,23236450.0,Khách VIP,0.003
C00383,68,Nam,TP HCM,58,2,0,7.0,16.0,17162000.0,Khách VIP,0.03
C00384,67,Nữ,Đà Nẵng,30,2,0,31.0,15.0,19237600.0,Trung bình,0.079
C00385,49,Nữ,Hà Nội,47,1,0,11.0,18.0,14353150.0,Khách VIP,0.014
C00386,67,Nam,Hà Nội,3,0,0,24.0,13.0,11255850.0,Khách VIP,0.095
C00387,42,Nam,TP HCM,9,1,0,13.0,15.0,11394350.0,Khách VIP,0.094
C00388,49,Nam,TP HCM,53,3,0,5.0,20.0,30249702.0,Khách VIP,0.025
C00389,50,Nam,Đà Nẵng,9,0,0,5.0,16.0,17580550.0,Khách VIP,0.048
C00390,56,Nam,Hà Nội,52,3,0,48.0,19.0,15004300.0,Trung bình,0.023
C00391,26,Nam,TP HCM,27,1,0,14.0,18.0,16410400.0,Khách VIP,0.031
C00392,31,Nữ,TP HCM,15,1,0,21.0,18.0,11869300.0,Khách VIP,0.042
C00393,24,Nam,Hải Phòng,25,1,0,6.0,15.0,11340300.0,Khách VIP,0.052
C00394,32,Nữ,Hà Nội,47,1,0,20.0,22.0,17975107.0,Khách VIP,0.006
C00395,21,Nữ,TP HCM,27,0,0,60.0,14.0,18512700.0,Trung bình,0.05
C00396,36,Nữ,TP HCM,29,5,0,3.0,19.0,15683850.0,Khách VIP,0.127
C00397,22,Nữ,TP HCM,19,1,0,22.0,20.0,24879692.176480502,Khách VIP,0.027
C00398,24,Nữ,TP HCM,2,4,0,58.0,10.0,13432550.0,Trung bình,0.632
C00399,21,Nam,TP HCM,38,2,0,15.0,25.0,32526336.0,Khách VIP,0.008
C00400,70,Nam,Hà Nội,11,1,0,30.0,22.0,17371400.0,Khách VIP,0.016
C00401,65,Nam,TP HCM,48,3,0,24.0,15.0,12522850.0,Khách VIP,0.074
C00402,61,Nữ,Hà Nội,46,1,0,11.0,18.0,13695350.0,Khách VIP,0.014
C00403,31,Nữ,Đà Nẵng,30,1,0,16.0,18.0,15328500.0,Khách VIP,0.026
C00404,19,Nam,Hà Nội,21,3,0,3.0,20.0,20842800.0,Khách VIP,0.049
C00405,70,Nữ,TP HCM,18,1,0,12.0,21.0,26159600.0,Khách VIP,0.021
C00406,45,Nữ,Hà Nội,2,1,0,1.0,18.0,21689600.0,Khách VIP,0.055
C00407,22,Nam,Hà Nội,17,1,0,33.0,16.0,12725850.0,Trung bình,0.053
C00408,39,Nữ,Đà Nẵng,26,1,0,17.0,10.0,12538050.0,Khách VIP,0.16
C00409,57,Nữ,Hà Nội,17,2,0,18.0,24.0,18104050.0,Khách VIP,0.014
C00410,70,Nữ,Hà Nội,12,1,0,33.0,14.0,11052900.0,Trung bình,0.091
C00411,20,Nam,TP HCM,39,1,0,41.0,17.0,20200250.0,Trung bình,0.028
C00412,50,Nam,Cần Thơ,29,2,0,3.0,22.0,41414532.0,Khách VIP,0.019
C00413,43,Nam,TP HCM,7,1,0,41.0,20.0,22145700.0,Trung bình,0.036
C00414,63,Nam,TP HCM,40,0,0,23.0,15.0,7976500.0,Khách VIP,0.024
C00415,31,Nữ,Hải Phòng,58,0,0,4.0,12.0,13609100.0,Khách VIP,0.026
C00416,47,Nữ,TP HCM,25,1,0,1.0,20.0,28030871.0,Khách VIP,0.022
C00417,54,Nữ,TP HCM,17,0,0,8.0,20.0,18001400.0,Khách VIP,0.017
C00418,64,Nam,Cần Thơ,48,2,0,24.0,16.0,23883250.0,Khách VIP,0.038
C00419,35,Nam,TP HCM,41,1,0,20.0,16.0,12339900.0,Khách VIP,0.031
C00420,68,Nữ,Hà Nội,18,2,0,13.0,21.0,26730200.0,Khách VIP,0.028
C00421,31,Nữ,TP HCM,53,3,0,20.0,13.0,12282700.0,Khách VIP,0.102
C00422,49,Nữ,Cần Thơ,23,3,0,1.0,22.0,14924650.0,Khách VIP,0.029
C00423,49,Nam,TP HCM,18,0,0,4.0,23.0,22851700.0,Khách VIP,0.008
C00424,57,Nữ,Hải Phòng,34,1,0,17.0,26.0,25614650.0,Khách VIP,0.003
C00425,45,Nữ,Hà Nội,10,3,1,78.0,8.0,10863150.0,Trung bình,0.527
C00426,70,Nữ,TP HCM,39,2,0,1.0,20.0,24407752.0,Khách VIP,0.022
C00427,63,Nam,Cần Thơ,25,1,0,2.0,22.0,18427000.0,Khách VIP,0.011
C00428,47,Nữ,Hà Nội,60,1,0,20.0,14.0,10244050.0,Khách VIP,0.023
C00429,62,Nam,Đà Nẵng,1,0,0,29.0,21.0,16932050.0,Khách VIP,0.019
C00430,49,Nữ,TP HCM,50,0,0,36.0,20.0,18266600.0,Trung bình,0.006
C00431,45,Nam,Đà Nẵng,4,1,0,3.0,25.0,22474900.0,Khách VIP,0.011
C00432,23,Nam,Đà Nẵng,39,2,1,6.0,18.0,20454200.0,Khách VIP,0.032
C00433,56,Nam,TP HCM,34,2,0,34.0,12.0,6535850.0,Trung bình,0.13
C00434,43,Nam,Đà Nẵng,49,2,0,9.0,14.0,20572950.0,Khách VIP,0.059
C00435,58,Nam,Hà Nội,22,1,0,33.0,15.0,14054900.0,Trung bình,0.057
C00436,69,Nam,Hà Nội,25,2,0,23.0,20.0,32964612.0,Khách VIP,0.03
C00437,20,Nữ,TP HCM,12,2,0,4.0,11.0,9078300.0,Khách VIP,0.278
C00438,24,Nam,Đà Nẵng,12,1,1,5.0,6.0,11682000.0,Đang hoạt động,0.426
C00439,60,Nữ,Cần Thơ,32,2,0,5.0,16.0,15597050.0,Khách VIP,0.056
C00440,53,Nữ,TP HCM,54,1,0,2.0,13.0,16028100.0,Khách VIP,0.043
C00441,64,Nữ,Hải Phòng,26,1,0,52.0,14.0,12435600.0,Trung bình,0.063
C00442,39,Nữ,Hải Phòng,35,0,0,4.0,16.0,23312394.0,Khách VIP,0.022
C00443,42,Nữ,Hà Nội,13,0,0,3.0,16.0,12168750.0,Khách VIP,0.038
C00444,19,Nam,Hải Phòng,31,3,0,35.0,14.0,13649850.0,Trung bình,0.13
C00445,65,Nam,TP HCM,29,3,0,1.0,22.0,16859000.0,Khách VIP,0.027
C00446,52,Nam,Hà Nội,2,0,0,12.0,23.0,25442550.0,Khách VIP,0.012
C00447,43,Nam,Hà Nội,2,0,0,16.0,17.0,13169200.0,Khách VIP,0.041
C00448,32,Nữ,Hà Nội,5,1,0,44.0,12.0,11473400.0,Trung bình,0.169
C00449,24,Nam,Hà Nội,49,2,0,2.0,20.0,10858650.0,Khách VIP,0.013
C00450,49,Nữ,Hải Phòng,57,0,0,42.0,12.0,10385450.0,Trung bình,0.026
C00451,65,Nữ,Hà Nội,25,1,0,119.0,13.0,13109600.0,Trung bình,0.081
C00452,35,Nữ,TP HCM,19,1,0,27.0,18.0,13567650.0,Khách VIP,0.038
C00453,70,Nam,TP HCM,10,3,0,1.0,14.0,13481950.0,Khách VIP,0.241
C00454,53,Nữ,Cần Thơ,41,0,0,19.0,17.0,19926750.0,Khách VIP,0.015
C00455,44,Nam,Cần Thơ,39,2,1,20.0,20.0,13805250.0,Khách VIP,0.018
C00456,18,Nam,Hà Nội,17,4,0,33.0,24.0,29124100.0,Trung bình,0.037
C00457,39,Nam,Cần Thơ,46,1,0,7.0,17.0,21605400.0,Khách VIP,0.02
C00458,65,Nữ,Hải Phòng,44,0,0,7.0,18.0,27924441.0,Khách VIP,0.011
C00459,42,Nam,TP HCM,55,0,0,25.0,15.0,9553700.0,Khách VIP,0.016
C00460,26,Nữ,TP HCM,52,2,0,32.0,20.0,27186631.0,Trung bình,0.016
C00461,61,Nữ,TP HCM,17,1,0,31.0,15.0,10798100.0,Trung bình,0.075
C00462,50,Nữ,Cần Thơ,2,2,0,36.0,20.0,23925450.0,Trung bình,0.058
C00463,44,Nữ,TP HCM,52,0,0,24.0,14.0,14107679.0,Khách VIP,0.023
C00464,51,Nữ,Hà Nội,33,1,0,8.0,24.0,24444700.0,Khách VIP,0.006
C00465,45,Nữ,Đà Nẵng,57,3,0,67.0,12.0,13744350.0,Trung bình,0.106
C00466,45,Nữ,Hải Phòng,30,1,0,31.0,19.0,16541500.0,Trung bình,0.019
C00467,68,Nam,Hải Phòng,60,0,0,11.0,18.0,18621850.0,Khách VIP,0.006
C00468,29,Nam,TP HCM,15,0,0,27.0,17.0,12158050.0,Khách VIP,0.034
C00469,67,Nữ,Đà Nẵng,14,1,0,65.0,17.0,18550556.0,Trung bình,0.052
C00470,30,Nam,TP HCM,52,1,0,24.0,10.0,4712900.0,Khách VIP,0.081
C00471,68,Nữ,Cần Thơ,10,1,0,1.0,15.0,9939852.0,Khách VIP,0.079
C00472,58,Nữ,TP HCM,17,2,0,11.0,16.0,21022050.0,Khách VIP,0.1
C00473,60,Nữ,Hà Nội,40,0,0,44.0,18.0,12620050.0,Trung bình,0.011
C00474,52,Nam,TP HCM,15,0,0,5.0,26.0,25761050.0,Khách VIP,0.005
C00475,21,Nữ,TP HCM,53,3,0,3.0,14.0,8654500.0,Khách VIP,0.08
C00476,64,Nữ,TP HCM,35,1,0,12.0,18.0,14821700.0,Khách VIP,0.023
C00477,69,Nữ,Đà Nẵng,9,1,0,26.0,16.0,17511900.0,Khách VIP,0.073
C00478,70,Nam,Đà Nẵng,44,1,0,5.0,25.0,26178050.0,Khách VIP,0.004
C00479,42,Nam,Đà Nẵng,16,0,0,65.0,18.0,27758599.0,Trung bình,0.028
C00480,61,Nam,TP HCM,38,4,1,25.0,11.0,16331500.0,Khách VIP,0.314
C00481,40,Nữ,Hải Phòng,24,2,0,51.0,14.0,12066150.0,Trung bình,0.102
C00482,55,Nam,Hà Nội,45,0,0,9.0,19.0,17692000.0,Khách VIP,0.008
C00483,53,Nữ,Đà Nẵng,40,3,0,21.0,17.0,14641400.0,Khách VIP,0.057
C00484,45,Nam,Đà Nẵng,49,1,0,23.0,15.0,12930000.0,Khách VIP,0.028
C00485,58,Nam,TP HCM,53,2,0,31.0,12.0,13057000.0,Trung bình,0.082
C00486,41,Nam,Cần Thơ,10,5,1,20.0,12.0,10215550.0,Khách VIP,0.527
C00487,64,Nữ,Hải Phòng,7,0,0,15.0,15.0,13342300.0,Khách VIP,0.056
C00488,26,Nữ,Cần Thơ,28,0,0,4.0,16.0,16256599.0,Khách VIP,0.027
C00489,48,Nữ,Đà Nẵng,23,3,0,4.0,15.0,11904600.0,Khách VIP,0.137
C00490,65,Nữ,Hải Phòng,23,2,0,4.0,13.0,14804100.0,Khách VIP,0.13
C00491,64,Nam,Hà Nội,23,4,0,32.0,16.0,28535728.0,Trung bình,0.171
C00492,52,Nữ,Đà Nẵng,14,2,1,15.0,16.0,24718450.0,Khách VIP,0.104
C00493,44,Nam,TP HCM,56,2,0,32.0,17.0,16957350.0,Trung bình,0.026
C00494,57,Nữ,TP HCM,16,3,0,15.0,20.0,19213200.0,Khách VIP,0.065
C00495,57,Nữ,TP HCM,53,2,0,17.0,18.0,42313445.0,Khách VIP,0.028
C00496,26,Nữ,TP HCM,5,0,0,6.0,13.0,17000750.0,Khách VIP,0.113
C00497,52,Nữ,Hà Nội,32,3,0,18.0,19.0,44651997.0,Khách VIP,0.054
C00498,64,Nữ,TP HCM,15,2,0,29.0,21.0,27996550.0,Khách VIP,0.037
C00499,64,Nam,Hải Phòng,13,2,0,18.0,16.0,13973050.0,Khách VIP,0.089
C00500,22,Nữ,Hà Nội,14,0,0,22.0,13.0,12992050.0,Khách VIP,0.073
C00501,39,Nữ,TP HCM,51,1,0,25.0,10.0,9842200.0,Khách VIP,0.087
C00502,24,Nữ,Hà Nội,49,1,0,7.0,17.0,16707500.0,Khách VIP,0.017
C00503,26,Nam,Hà Nội,32,2,0,1.0,21.0,20883442.0,Khách VIP,0.018
C00504,52,Nam,TP HCM,13,0,0,49.0,16.0,17613900.0,Trung bình,0.046
C00505,69,Nam,TP HCM,52,0,0,1.0,12.0,7775550.0,Khách VIP,0.034
C00506,50,Nam,Hà Nội,60,3,0,5.0,12.0,23690976.65232857,Khách VIP,0.096
C00507,44,Nam,Đà Nẵng,41,2,0,18.0,11.0,9109400.0,Khách VIP,0.127
C00508,55,Nam,Hải Phòng,27,1,0,18.0,12.0,9207600.0,Khách VIP,0.092
C00509,45,Nam,TP HCM,52,2,0,3.0,10.0,9993450.0,Khách VIP,0.126
C00510,67,Nữ,Đà Nẵng,57,2,0,26.0,15.0,16765450.0,Khách VIP,0.036
C00511,26,Nam,Hà Nội,11,2,0,4.0,11.0,9266300.0,Khách VIP,0.249
C00512,50,Nam,Hải Phòng,57,3,0,1.0,14.0,19234700.0,Khách VIP,0.065
C00513,33,Nam,TP HCM,29,0,0,46.0,10.0,9695750.0,Trung bình,0.105
C00514,37,Nam,Cần Thơ,30,2,0,5.0,19.0,16946050.0,Khách VIP,0.031
C00515,66,Nữ,Hải Phòng,2,1,0,1.0,24.0,29201300.0,Khách VIP,0.015
C00516,62,Nữ,Hà Nội,18,4,0,7.0,13.0,21152948.0,Khách VIP,0.314
C00517,53,Nữ,Cần Thơ,49,2,0,5.0,14.0,15736550.0,Khách VIP,0.054
C00518,36,Nữ,TP HCM,30,1,0,7.0,15.0,16543000.0,Khách VIP,0.055
C00519,22,Nữ,Hà Nội,13,2,0,13.0,10.0,10727300.0,Khách VIP,0.288
C00520,36,Nữ,Hải Phòng,29,0,0,5.0,16.0,24498331.0,Khách VIP,0.027
C00521,24,Nam,Cần Thơ,13,1,0,29.0,14.0,27228078.0,Khách VIP,0.107
C00522,24,Nữ,Hà Nội,34,0,0,4.0,21.0,27787333.3274293,Khách VIP,0.007
C00523,39,Nam,Đà Nẵng,58,2,0,47.0,13.0,11146550.0,Trung bình,0.053
C00524,51,Nữ,Đà Nẵng,26,0,1,13.0,18.0,16563500.0,Khách VIP,0.018
C00525,25,Nam,TP HCM,22,1,0,70.0,14.0,11153200.0,Trung bình,0.083
C00526,55,Nam,Hà Nội,48,4,0,20.0,19.0,21240900.0,Khách VIP,0.043
C00527,68,Nam,Hà Nội,42,1,0,10.0,14.0,21138600.0,Khách VIP,0.042
C00528,64,Nam,TP HCM,20,3,0,2.0,15.0,20121500.0,Khách VIP,0.166
C00529,26,Nữ,TP HCM,44,2,0,31.0,12.0,8228350.0,Trung bình,0.104
C00530,46,Nam,Hà Nội,5,3,1,35.0,10.0,11024050.0,Trung bình,0.444
C00531,67,Nam,Hà Nội,3,0,0,54.0,10.0,13962850.0,Trung bình,0.179
C00532,33,Nữ,Hà Nội,16,1,0,5.0,18.0,15932250.0,Khách VIP,0.035
C00533,68,Nam,Hải Phòng,43,1,0,26.0,15.0,19250500.0,Khách VIP,0.032
C00534,68,Nữ,TP HCM,26,1,0,7.0,16.0,32421161.0,Khách VIP,0.056
C00535,57,Nam,Hải Phòng,45,2,0,22.0,14.0,16557250.0,Khách VIP,0.058
C00536,51,Nam,TP HCM,53,3,0,56.0,13.0,8547300.0,Trung bình,0.098
C00537,64,Nam,TP HCM,36,0,0,5.0,20.0,12496100.0,Khách VIP,0.009
C00538,40,Nữ,Hải Phòng,35,3,0,14.0,17.0,15163700.0,Khách VIP,0.061
C00539,37,Nữ,Hà Nội,54,2,0,1.0,11.0,9102900.0,Khách VIP,0.083
C00540,29,Nữ,TP HCM,46,2,0,2.0,17.0,25286785.0,Khách VIP,0.037
C00541,69,Nam,Hà Nội,42,3,0,30.0,12.0,11043350.0,Khách VIP,0.139
C00542,37,Nữ,TP HCM,15,1,1,28.0,15.0,10244750.0,Khách VIP,0.08
C00543,38,Nữ,Hà Nội,12,1,0,11.0,18.0,15073700.0,Khách VIP,0.039
C00544,59,Nam,Hà Nội,51,0,0,8.0,20.0,14100200.0,Khách VIP,0.005
C00545,28,Nam,Hà Nội,36,2,0,3.0,22.0,18832800.0,Khách VIP,0.013
C00546,49,Nữ,Hải Phòng,7,1,0,73.0,15.0,12420150.0,Trung bình,0.087
C00547,26,Nam,Hà Nội,21,2,0,4.0,16.0,13205155.0,Khách VIP,0.073
C00548,65,Nữ,TP HCM,27,0,0,49.0,12.0,11869750.0,Trung bình,0.072
C00549,39,Nữ,Đà Nẵng,43,2,0,19.0,16.0,11387000.0,Khách VIP,0.042
C00550,59,Nữ,Hà Nội,43,1,0,4.0,16.0,17972450.0,Khách VIP,0.026
C00551,31,Nữ,TP HCM,7,2,0,24.0,19.0,19141150.0,Khách VIP,0.069
C00552,40,Nam,Đà Nẵng,10,1,0,42.0,12.0,14681850.0,Trung bình,0.164
C00553,60,Nam,Hà Nội,38,2,0,14.0,12.0,22753908.53476356,Khách VIP,0.114
C00554,21,Nữ,Hà Nội,43,0,0,35.0,13.0,16723100.0,Trung bình,0.033
C00555,40,Nam,Hà Nội,36,1,0,5.0,13.0,13737350.0,Khách VIP,0.06
C00556,55,Nam,Hà Nội,25,3,0,8.0,16.0,13517256.0,Khách VIP,0.097
C00557,37,Nam,Cần Thơ,17,2,1,15.0,11.0,11295000.0,Khách VIP,0.226
C00558,48,Nữ,Hà Nội,36,0,0,26.0,8.0,8464100.0,Đang hoạt động,0.111
C00559,56,Nữ,Hà Nội,23,3,1,4.0,17.0,18249750.0,Khách VIP,0.087
C00560,68,Nam,TP HCM,25,0,0,2.0,24.0,34348650.0,Khách VIP,0.006
C00561,39,Nữ,Hà Nội,23,3,0,14.0,11.0,13605363.0,Khách VIP,0.275
C00562,46,Nam,Hải Phòng,46,0,0,53.0,11.0,7729556.0,Trung bình,0.044
C00563,20,Nam,TP HCM,52,2,0,10.0,12.0,17813650.0,Khách VIP,0.09
C00564,30,Nữ,Đà Nẵng,1,0,0,33.0,9.0,14054913.260280723,Trung bình,0.249
C00565,69,Nam,Hà Nội,17,1,1,9.0,8.0,11755450.0,Đang hoạt động,0.261
C00566,26,Nam,Đà Nẵng,32,1,0,4.0,19.0,25929428.0,Khách VIP,0.021
C00567,36,Nam,Cần Thơ,18,3,0,53.0,16.0,16431750.0,Trung bình,0.127
C00568,48,Nam,Hà Nội,18,1,0,8.0,21.0,20667300.0,Khách VIP,0.017
C00569,37,Nữ,Đà Nẵng,10,2,0,40.0,18.0,16109650.0,Trung bình,0.071
C00570,48,Nữ,Hà Nội,15,0,0,32.0,16.0,16050850.0,Trung bình,0.037
C00571,36,Nữ,Hà Nội,7,1,0,10.0,14.0,12582700.0,Khách VIP,0.107
